|dates|Hatillo_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Hatillo_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Hatillo_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Hatillo_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Hatillo_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Hatillo_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Hatillo_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Hatillo_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-12|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-11-13|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-11-14|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-11-15|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-11-16|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-11-17|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-11-18|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-11-19|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-11-20|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-11-21|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-11-22|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-11-23|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-11-24|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-11-25|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-11-26|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-11-27|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-11-28|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-11-29|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-11-30|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-12-01|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-12-02|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-12-03|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-12-04|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-12-05|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-12-06|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-12-07|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-12-08|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-12-09|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-12-10|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-12-11|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-12-12|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-12-13|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-12-14|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-12-15|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-12-16|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-12-17|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-12-18|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-12-19|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-12-20|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-12-21|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-12-22|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-12-23|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-12-24|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-12-25|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-12-26|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-12-27|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-12-28|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-12-29|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-12-30|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2021-12-31|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2022-01-01|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2022-01-02|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2022-01-03|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2022-01-04|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2022-01-05|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2022-01-06|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2022-01-07|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2022-01-08|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2022-01-09|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2022-01-10|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2022-01-11|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2022-01-12|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2022-01-13|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2022-01-14|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2022-01-15|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2022-01-16|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
0|2022-01-17|12165.0|0|1007.0|0|7.645004555116914|0|13172.0|0
