|dates|Union_SouthDakota_UnitedStates.BLS_EmployedPopulation.data|Union_SouthDakota_UnitedStates.BLS_EmployedPopulation.missing|Union_SouthDakota_UnitedStates.BLS_UnemployedPopulation.data|Union_SouthDakota_UnitedStates.BLS_UnemployedPopulation.missing|Union_SouthDakota_UnitedStates.BLS_UnemploymentRate.data|Union_SouthDakota_UnitedStates.BLS_UnemploymentRate.missing|Union_SouthDakota_UnitedStates.BLS_LaborForcePopulation.data|Union_SouthDakota_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-10|8313.0|0|279.0|0|3.2472067039106145|0|8592.0|0
0|2021-12-11|8313.0|0|279.0|0|3.2472067039106145|0|8592.0|0
0|2021-12-12|8313.0|0|279.0|0|3.2472067039106145|0|8592.0|0
0|2021-12-13|8313.0|0|279.0|0|3.2472067039106145|0|8592.0|0
0|2021-12-14|8313.0|0|279.0|0|3.2472067039106145|0|8592.0|0
0|2021-12-15|8313.0|0|279.0|0|3.2472067039106145|0|8592.0|0
0|2021-12-16|8313.0|0|279.0|0|3.2472067039106145|0|8592.0|0
0|2021-12-17|8313.0|0|279.0|0|3.2472067039106145|0|8592.0|0
0|2021-12-18|8313.0|0|279.0|0|3.2472067039106145|0|8592.0|0
0|2021-12-19|8313.0|0|279.0|0|3.2472067039106145|0|8592.0|0
0|2021-12-20|8313.0|0|279.0|0|3.2472067039106145|0|8592.0|0
0|2021-12-21|8313.0|0|279.0|0|3.2472067039106145|0|8592.0|0
0|2021-12-22|8313.0|0|279.0|0|3.2472067039106145|0|8592.0|0
0|2021-12-23|8313.0|0|279.0|0|3.2472067039106145|0|8592.0|0
0|2021-12-24|8313.0|0|279.0|0|3.2472067039106145|0|8592.0|0
0|2021-12-25|8313.0|0|279.0|0|3.2472067039106145|0|8592.0|0
0|2021-12-26|8313.0|0|279.0|0|3.2472067039106145|0|8592.0|0
0|2021-12-27|8313.0|0|279.0|0|3.2472067039106145|0|8592.0|0
0|2021-12-28|8313.0|0|279.0|0|3.2472067039106145|0|8592.0|0
0|2021-12-29|8313.0|0|279.0|0|3.2472067039106145|0|8592.0|0
0|2021-12-30|8313.0|0|279.0|0|3.2472067039106145|0|8592.0|0
0|2021-12-31|8313.0|0|279.0|0|3.2472067039106145|0|8592.0|0
0|2022-01-01|8313.0|0|279.0|0|3.2472067039106145|0|8592.0|0
0|2022-01-02|8313.0|0|279.0|0|3.2472067039106145|0|8592.0|0
0|2022-01-03|8313.0|0|279.0|0|3.2472067039106145|0|8592.0|0
0|2022-01-04|8313.0|0|279.0|0|3.2472067039106145|0|8592.0|0
0|2022-01-05|8313.0|0|279.0|0|3.2472067039106145|0|8592.0|0
0|2022-01-06|8313.0|0|279.0|0|3.2472067039106145|0|8592.0|0
0|2022-01-07|8313.0|0|279.0|0|3.2472067039106145|0|8592.0|0
0|2022-01-08|8313.0|0|279.0|0|3.2472067039106145|0|8592.0|0
0|2022-01-09|8313.0|0|279.0|0|3.2472067039106145|0|8592.0|0
0|2022-01-10|8313.0|0|279.0|0|3.2472067039106145|0|8592.0|0
0|2022-01-11|8313.0|0|279.0|0|3.2472067039106145|0|8592.0|0
0|2022-01-12|8313.0|0|279.0|0|3.2472067039106145|0|8592.0|0
0|2022-01-13|8313.0|0|279.0|0|3.2472067039106145|0|8592.0|0
0|2022-01-14|8313.0|0|279.0|0|3.2472067039106145|0|8592.0|0
0|2022-01-15|8313.0|0|279.0|0|3.2472067039106145|0|8592.0|0
0|2022-01-16|8313.0|0|279.0|0|3.2472067039106145|0|8592.0|0
0|2022-01-17|8313.0|0|279.0|0|3.2472067039106145|0|8592.0|0
