|dates|Stark_NorthDakota_UnitedStates.BLS_EmployedPopulation.data|Stark_NorthDakota_UnitedStates.BLS_EmployedPopulation.missing|Stark_NorthDakota_UnitedStates.BLS_UnemployedPopulation.data|Stark_NorthDakota_UnitedStates.BLS_UnemployedPopulation.missing|Stark_NorthDakota_UnitedStates.BLS_UnemploymentRate.data|Stark_NorthDakota_UnitedStates.BLS_UnemploymentRate.missing|Stark_NorthDakota_UnitedStates.BLS_LaborForcePopulation.data|Stark_NorthDakota_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-26|16908.0|0|821.0|0|4.630830842123075|0|17729.0|0
0|2021-11-27|16908.0|0|821.0|0|4.630830842123075|0|17729.0|0
0|2021-11-28|16908.0|0|821.0|0|4.630830842123075|0|17729.0|0
0|2021-11-29|16908.0|0|821.0|0|4.630830842123075|0|17729.0|0
0|2021-11-30|16908.0|0|821.0|0|4.630830842123075|0|17729.0|0
0|2021-12-01|16908.0|0|821.0|0|4.630830842123075|0|17729.0|0
0|2021-12-02|16908.0|0|821.0|0|4.630830842123075|0|17729.0|0
0|2021-12-03|16908.0|0|821.0|0|4.630830842123075|0|17729.0|0
0|2021-12-04|16908.0|0|821.0|0|4.630830842123075|0|17729.0|0
0|2021-12-05|16908.0|0|821.0|0|4.630830842123075|0|17729.0|0
0|2021-12-06|16908.0|0|821.0|0|4.630830842123075|0|17729.0|0
0|2021-12-07|16908.0|0|821.0|0|4.630830842123075|0|17729.0|0
0|2021-12-08|16908.0|0|821.0|0|4.630830842123075|0|17729.0|0
0|2021-12-09|16908.0|0|821.0|0|4.630830842123075|0|17729.0|0
0|2021-12-10|16908.0|0|821.0|0|4.630830842123075|0|17729.0|0
0|2021-12-11|16908.0|0|821.0|0|4.630830842123075|0|17729.0|0
0|2021-12-12|16908.0|0|821.0|0|4.630830842123075|0|17729.0|0
0|2021-12-13|16908.0|0|821.0|0|4.630830842123075|0|17729.0|0
0|2021-12-14|16908.0|0|821.0|0|4.630830842123075|0|17729.0|0
0|2021-12-15|16908.0|0|821.0|0|4.630830842123075|0|17729.0|0
0|2021-12-16|16908.0|0|821.0|0|4.630830842123075|0|17729.0|0
0|2021-12-17|16908.0|0|821.0|0|4.630830842123075|0|17729.0|0
0|2021-12-18|16908.0|0|821.0|0|4.630830842123075|0|17729.0|0
0|2021-12-19|16908.0|0|821.0|0|4.630830842123075|0|17729.0|0
0|2021-12-20|16908.0|0|821.0|0|4.630830842123075|0|17729.0|0
0|2021-12-21|16908.0|0|821.0|0|4.630830842123075|0|17729.0|0
0|2021-12-22|16908.0|0|821.0|0|4.630830842123075|0|17729.0|0
0|2021-12-23|16908.0|0|821.0|0|4.630830842123075|0|17729.0|0
0|2021-12-24|16908.0|0|821.0|0|4.630830842123075|0|17729.0|0
0|2021-12-25|16908.0|0|821.0|0|4.630830842123075|0|17729.0|0
0|2021-12-26|16908.0|0|821.0|0|4.630830842123075|0|17729.0|0
0|2021-12-27|16908.0|0|821.0|0|4.630830842123075|0|17729.0|0
0|2021-12-28|16908.0|0|821.0|0|4.630830842123075|0|17729.0|0
0|2021-12-29|16908.0|0|821.0|0|4.630830842123075|0|17729.0|0
0|2021-12-30|16908.0|0|821.0|0|4.630830842123075|0|17729.0|0
0|2021-12-31|16908.0|0|821.0|0|4.630830842123075|0|17729.0|0
0|2022-01-01|16908.0|0|821.0|0|4.630830842123075|0|17729.0|0
0|2022-01-02|16908.0|0|821.0|0|4.630830842123075|0|17729.0|0
0|2022-01-03|16908.0|0|821.0|0|4.630830842123075|0|17729.0|0
0|2022-01-04|16908.0|0|821.0|0|4.630830842123075|0|17729.0|0
0|2022-01-05|16908.0|0|821.0|0|4.630830842123075|0|17729.0|0
0|2022-01-06|16908.0|0|821.0|0|4.630830842123075|0|17729.0|0
0|2022-01-07|16908.0|0|821.0|0|4.630830842123075|0|17729.0|0
0|2022-01-08|16908.0|0|821.0|0|4.630830842123075|0|17729.0|0
0|2022-01-09|16908.0|0|821.0|0|4.630830842123075|0|17729.0|0
0|2022-01-10|16908.0|0|821.0|0|4.630830842123075|0|17729.0|0
0|2022-01-11|16908.0|0|821.0|0|4.630830842123075|0|17729.0|0
0|2022-01-12|16908.0|0|821.0|0|4.630830842123075|0|17729.0|0
0|2022-01-13|16908.0|0|821.0|0|4.630830842123075|0|17729.0|0
0|2022-01-14|16908.0|0|821.0|0|4.630830842123075|0|17729.0|0
0|2022-01-15|16908.0|0|821.0|0|4.630830842123075|0|17729.0|0
0|2022-01-16|16908.0|0|821.0|0|4.630830842123075|0|17729.0|0
0|2022-01-17|16908.0|0|821.0|0|4.630830842123075|0|17729.0|0
