|dates|Coffey_Kansas_UnitedStates.AveragePrecipitationTotal.data|Coffey_Kansas_UnitedStates.AveragePrecipitationTotal.missing|Coffey_Kansas_UnitedStates.AveragePrecipitation.data|Coffey_Kansas_UnitedStates.AveragePrecipitation.missing|Coffey_Kansas_UnitedStates.AverageWindDirection.data|Coffey_Kansas_UnitedStates.AverageWindDirection.missing|Coffey_Kansas_UnitedStates.AverageWindSpeed.data|Coffey_Kansas_UnitedStates.AverageWindSpeed.missing
0|2021-11-15|0.0|0|0.0|0|205.0|0|11.791666666666666|0
0|2021-11-16|0.0|0|0.0|0|172.91666666666666|0|13.0|0
0|2021-11-17|0.0|0|0.0|0|202.70833333333334|0|13.75|0
0|2021-11-18|0.0|0|0.0|0|247.91666666666666|0|7.041666666666667|0
0|2021-11-19|0.0|0|0.0|0|172.08333333333334|0|15.5|0
0|2021-11-20|0.0|0|0.0|0|150.41666666666666|0|6.75|0
0|2021-11-21|0.0|0|0.0|0|292.9166666666667|0|9.625|0
0|2021-11-22|0.0|0|0.0|0|174.16666666666666|0|8.0|0
0|2021-11-23|0.0|0|0.0|0|173.33333333333334|0|15.083333333333334|0
0|2021-11-24|0.0|0|0.0|0|246.66666666666666|0|19.25|0
0|2021-11-25|0.0|0|0.0|0|286.7361111111111|0|10.756944444444443|0
0|2021-11-26|0.0|0|0.0|0|195.41666666666666|0|12.541666666666666|0
0|2021-11-27|0.0|0|0.0|0|262.5|0|9.125|0
0|2021-11-28|0.0|0|0.0|0|196.66666666666666|0|5.708333333333333|0
0|2021-11-29|0.0|0|0.0|0|217.5|0|7.416666666666667|0
0|2021-11-30|0.0|0|0.0|0|110.83333333333333|0|6.5|0
0|2021-12-01|0.0|0|0.0|0|260.4166666666667|0|8.125|0
0|2021-12-02|0.0|0|0.0|0|215.41666666666666|0|7.833333333333333|0
0|2021-12-03|0.0|0|0.0|0|117.08333333333333|0|7.625|0
0|2021-12-04|0.0|0|0.0|0|63.333333333333336|0|9.479166666666666|0
0|2021-12-05|0.0|0|0.0|0|239.44444444444443|0|13.069444444444443|0
0|2021-12-06|0.0|0|0.0|0|231.25|0|11.625|0
0|2021-12-07|0.0|0|0.0|0|169.16666666666666|0|9.916666666666666|0
0|2021-12-08|0.0|0|0.0|0|196.25|0|10.958333333333334|0
0|2021-12-09|0.0|0|0.0|0|204.58333333333334|0|10.083333333333334|0
0|2021-12-10|0.0|0|0.0|0|195.2579365079365|0|17.001984126984127|0
0|2021-12-11|0.0|0|0.0|0|258.9583333333333|0|12.993055555555555|0
0|2021-12-12|0.0|0|0.0|0|174.16666666666666|0|14.083333333333334|0
0|2021-12-13|0.0|0|0.0|0|157.08333333333334|0|10.333333333333334|0
0|2021-12-14|0.0|0|0.0|0|171.52777777777774|0|16.819444444444443|0
0|2021-12-15|0.0|0|0.005509259259259259|0|215.1851851851852|0|27.97685185185185|0
0|2021-12-16|0.006666666666666667|0|0.0|0|197.91666666666666|0|6.75|0
0|2021-12-17|0.0|0|0.0|0|132.70833333333334|0|6.590277777777778|0
0|2021-12-18|0.0|0|0.0|0|303.75|0|10.666666666666666|0
0|2021-12-19|0.0|0|0.0|0|147.08333333333334|0|8.916666666666666|0
0|2021-12-20|0.0|0|0.0|0|192.08333333333334|0|9.666666666666666|0
0|2021-12-21|0.0|0|0.0|0|215.83333333333334|0|5.083333333333333|0
0|2021-12-22|0.0|0|0.0|0|176.25|0|11.083333333333334|0
0|2021-12-23|0.0|0|0.0|0|155.41666666666666|0|9.0|0
0|2021-12-24|0.0|0|0.0|0|177.77777777777774|0|12.409722222222221|0
0|2021-12-25|0.0|0|0.0|0|193.33333333333334|0|3.6666666666666665|0
0|2021-12-26|0.0|0|0.0|0|142.5|0|11.916666666666666|0
0|2021-12-27|0.0|0|0.0|0|195.0|0|10.083333333333334|0
0|2021-12-28|0.00125|0|0.0025|0|232.91666666666666|0|13.75|0
0|2021-12-29|0.00125|0|0.0|0|39.583333333333336|0|8.479166666666666|0
0|2021-12-30|0.0|0|0.0|0|135.83333333333334|0|6.895833333333333|0
0|2021-12-31|0.0|0|0.0|0|200.25694444444446|0|12.420138888888888|0
0|2022-01-01|0.0|0|0.0020714285714285717|0|225.43253968253973|0|16.82063492063492|0
0|2022-01-02|0.0025|0|0.0|0|269.51388888888886|0|8.697916666666666|0
0|2022-01-03|0.0|0|0.0|0|162.91666666666666|0|8.375|0
0|2022-01-04|0.0|0|0.0|0|216.25|0|17.125|0
0|2022-01-05|0.0|0|0.0|0|235.0|0|12.625|0
0|2022-01-06|0.0006944444444444445|0|0.0013541666666666667|0|313.92361111111114|0|10.540277777777778|0
0|2022-01-07|0.0|0|0.0|0|137.08333333333334|0|7.958333333333333|0
0|2022-01-08|0.0|0|0.0|0|205.59027777777774|0|12.006944444444443|0
0|2022-01-09|0.0|0|0.0|0|235.0|0|10.875|0
0|2022-01-10|0.0|0|0.0|0|236.66666666666666|0|7.25|0
0|2022-01-11|0.0|0|0.0|0|202.91666666666666|0|12.791666666666666|0
0|2022-01-12|0.0|0|0.0|0|265.4166666666667|0|7.75|0
0|2022-01-13|0.0|0|0.0|0|284.1666666666667|0|7.75|0
0|2022-01-14|0.0|0|0.0005902777777777778|0|183.78472222222226|0|11.180555555555557|0
0|2022-01-15|0.0008333333333333334|0|0.0003125|0|325.7083333333333|0|17.525|0
0|2022-01-16|0.0001388888888888889|0|0.0|0|267.3680555555556|0|8.126388888888888|0
0|2022-01-17|0.0|0|0.0|0|232.5|0|8.583333333333334|0
