|dates|Bedford_Virginia_UnitedStates.BLS_EmployedPopulation.data|Bedford_Virginia_UnitedStates.BLS_EmployedPopulation.missing|Bedford_Virginia_UnitedStates.BLS_UnemployedPopulation.data|Bedford_Virginia_UnitedStates.BLS_UnemployedPopulation.missing|Bedford_Virginia_UnitedStates.BLS_UnemploymentRate.data|Bedford_Virginia_UnitedStates.BLS_UnemploymentRate.missing|Bedford_Virginia_UnitedStates.BLS_LaborForcePopulation.data|Bedford_Virginia_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-26|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-12-27|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-12-28|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-12-29|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-12-30|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2021-12-31|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2022-01-01|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2022-01-02|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2022-01-03|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2022-01-04|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2022-01-05|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2022-01-06|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2022-01-07|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2022-01-08|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2022-01-09|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2022-01-10|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2022-01-11|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2022-01-12|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2022-01-13|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2022-01-14|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2022-01-15|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2022-01-16|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
0|2022-01-17|34986.0|0|1310.0|0|3.609213136433767|0|36296.0|0
