|dates|SantaFe_NewMexico_UnitedStates.BLS_EmployedPopulation.data|SantaFe_NewMexico_UnitedStates.BLS_EmployedPopulation.missing|SantaFe_NewMexico_UnitedStates.BLS_UnemployedPopulation.data|SantaFe_NewMexico_UnitedStates.BLS_UnemployedPopulation.missing|SantaFe_NewMexico_UnitedStates.BLS_UnemploymentRate.data|SantaFe_NewMexico_UnitedStates.BLS_UnemploymentRate.missing|SantaFe_NewMexico_UnitedStates.BLS_LaborForcePopulation.data|SantaFe_NewMexico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-15|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-12-16|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-12-17|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-12-18|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-12-19|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-12-20|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-12-21|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-12-22|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-12-23|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-12-24|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-12-25|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-12-26|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-12-27|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-12-28|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-12-29|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-12-30|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2021-12-31|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2022-01-01|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2022-01-02|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2022-01-03|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2022-01-04|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2022-01-05|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2022-01-06|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2022-01-07|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2022-01-08|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2022-01-09|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2022-01-10|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2022-01-11|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2022-01-12|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2022-01-13|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2022-01-14|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2022-01-15|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2022-01-16|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
0|2022-01-17|66278.0|0|4998.0|0|7.012178012234132|0|71276.0|0
