|dates|Pierce_Washington_UnitedStates.BLS_EmployedPopulation.data|Pierce_Washington_UnitedStates.BLS_EmployedPopulation.missing|Pierce_Washington_UnitedStates.BLS_UnemployedPopulation.data|Pierce_Washington_UnitedStates.BLS_UnemployedPopulation.missing|Pierce_Washington_UnitedStates.BLS_UnemploymentRate.data|Pierce_Washington_UnitedStates.BLS_UnemploymentRate.missing|Pierce_Washington_UnitedStates.BLS_LaborForcePopulation.data|Pierce_Washington_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-13|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2021-11-14|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2021-11-15|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2021-11-16|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2021-11-17|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2021-11-18|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2021-11-19|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2021-11-20|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2021-11-21|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2021-11-22|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2021-11-23|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2021-11-24|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2021-11-25|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2021-11-26|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2021-11-27|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2021-11-28|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2021-11-29|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2021-11-30|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2021-12-01|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2021-12-02|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2021-12-03|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2021-12-04|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2021-12-05|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2021-12-06|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2021-12-07|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2021-12-08|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2021-12-09|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2021-12-10|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2021-12-11|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2021-12-12|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2021-12-13|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2021-12-14|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2021-12-15|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2021-12-16|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2021-12-17|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2021-12-18|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2021-12-19|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2021-12-20|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2021-12-21|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2021-12-22|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2021-12-23|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2021-12-24|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2021-12-25|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2021-12-26|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2021-12-27|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2021-12-28|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2021-12-29|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2021-12-30|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2021-12-31|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2022-01-01|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2022-01-02|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2022-01-03|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2022-01-04|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2022-01-05|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2022-01-06|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2022-01-07|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2022-01-08|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2022-01-09|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2022-01-10|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2022-01-11|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2022-01-12|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2022-01-13|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2022-01-14|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2022-01-15|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2022-01-16|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
0|2022-01-17|414156.0|0|25527.0|0|5.805773705146662|0|439683.0|0
