|dates|Guayama_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Guayama_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Guayama_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Guayama_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Guayama_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Guayama_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Guayama_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Guayama_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-12-06|9450.0|0|997.0|0|9.54340959127022|0|10447.0|0
0|2020-12-07|9450.0|0|997.0|0|9.54340959127022|0|10447.0|0
0|2020-12-08|9450.0|0|997.0|0|9.54340959127022|0|10447.0|0
0|2020-12-09|9450.0|0|997.0|0|9.54340959127022|0|10447.0|0
0|2020-12-10|9450.0|0|997.0|0|9.54340959127022|0|10447.0|0
0|2020-12-11|9450.0|0|997.0|0|9.54340959127022|0|10447.0|0
0|2020-12-12|9450.0|0|997.0|0|9.54340959127022|0|10447.0|0
0|2020-12-13|9450.0|0|997.0|0|9.54340959127022|0|10447.0|0
0|2020-12-14|9450.0|0|997.0|0|9.54340959127022|0|10447.0|0
0|2020-12-15|9450.0|0|997.0|0|9.54340959127022|0|10447.0|0
0|2020-12-16|9450.0|0|997.0|0|9.54340959127022|0|10447.0|0
0|2020-12-17|9450.0|0|997.0|0|9.54340959127022|0|10447.0|0
0|2020-12-18|9450.0|0|997.0|0|9.54340959127022|0|10447.0|0
0|2020-12-19|9450.0|0|997.0|0|9.54340959127022|0|10447.0|0
0|2020-12-20|9450.0|0|997.0|0|9.54340959127022|0|10447.0|0
0|2020-12-21|9450.0|0|997.0|0|9.54340959127022|0|10447.0|0
0|2020-12-22|9450.0|0|997.0|0|9.54340959127022|0|10447.0|0
0|2020-12-23|9450.0|0|997.0|0|9.54340959127022|0|10447.0|0
0|2020-12-24|9450.0|0|997.0|0|9.54340959127022|0|10447.0|0
0|2020-12-25|9450.0|0|997.0|0|9.54340959127022|0|10447.0|0
0|2020-12-26|9450.0|0|997.0|0|9.54340959127022|0|10447.0|0
0|2020-12-27|9450.0|0|997.0|0|9.54340959127022|0|10447.0|0
0|2020-12-28|9450.0|0|997.0|0|9.54340959127022|0|10447.0|0
0|2020-12-29|9450.0|0|997.0|0|9.54340959127022|0|10447.0|0
0|2020-12-30|9450.0|0|997.0|0|9.54340959127022|0|10447.0|0
0|2020-12-31|9450.0|0|997.0|0|9.54340959127022|0|10447.0|0
0|2021-01-01|9582.0|0|880.0|0|8.411393614987574|0|10462.0|0
0|2021-01-02|9582.0|0|880.0|0|8.411393614987574|0|10462.0|0
0|2021-01-03|9582.0|0|880.0|0|8.411393614987574|0|10462.0|0
0|2021-01-04|9582.0|0|880.0|0|8.411393614987574|0|10462.0|0
0|2021-01-05|9582.0|0|880.0|0|8.411393614987574|0|10462.0|0
0|2021-01-06|9582.0|0|880.0|0|8.411393614987574|0|10462.0|0
0|2021-01-07|9582.0|0|880.0|0|8.411393614987574|0|10462.0|0
0|2021-01-08|9582.0|0|880.0|0|8.411393614987574|0|10462.0|0
0|2021-01-09|9582.0|0|880.0|0|8.411393614987574|0|10462.0|0
0|2021-01-10|9582.0|0|880.0|0|8.411393614987574|0|10462.0|0
0|2021-01-11|9582.0|0|880.0|0|8.411393614987574|0|10462.0|0
0|2021-01-12|9582.0|0|880.0|0|8.411393614987574|0|10462.0|0
0|2021-01-13|9582.0|0|880.0|0|8.411393614987574|0|10462.0|0
0|2021-01-14|9582.0|0|880.0|0|8.411393614987574|0|10462.0|0
0|2021-01-15|9582.0|0|880.0|0|8.411393614987574|0|10462.0|0
0|2021-01-16|9582.0|0|880.0|0|8.411393614987574|0|10462.0|0
0|2021-01-17|9582.0|0|880.0|0|8.411393614987574|0|10462.0|0
0|2021-01-18|9582.0|0|880.0|0|8.411393614987574|0|10462.0|0
0|2021-01-19|9582.0|0|880.0|0|8.411393614987574|0|10462.0|0
0|2021-01-20|9582.0|0|880.0|0|8.411393614987574|0|10462.0|0
0|2021-01-21|9582.0|0|880.0|0|8.411393614987574|0|10462.0|0
0|2021-01-22|9582.0|0|880.0|0|8.411393614987574|0|10462.0|0
0|2021-01-23|9582.0|0|880.0|0|8.411393614987574|0|10462.0|0
0|2021-01-24|9582.0|0|880.0|0|8.411393614987574|0|10462.0|0
0|2021-01-25|9582.0|0|880.0|0|8.411393614987574|0|10462.0|0
0|2021-01-26|9582.0|0|880.0|0|8.411393614987574|0|10462.0|0
0|2021-01-27|9582.0|0|880.0|0|8.411393614987574|0|10462.0|0
0|2021-01-28|9582.0|0|880.0|0|8.411393614987574|0|10462.0|0
0|2021-01-29|9582.0|0|880.0|0|8.411393614987574|0|10462.0|0
0|2021-01-30|9582.0|0|880.0|0|8.411393614987574|0|10462.0|0
0|2021-01-31|9582.0|0|880.0|0|8.411393614987574|0|10462.0|0
0|2021-02-01|9771.0|0|766.0|0|7.269621334345639|0|10537.0|0
0|2021-02-02|9771.0|0|766.0|0|7.269621334345639|0|10537.0|0
0|2021-02-03|9771.0|0|766.0|0|7.269621334345639|0|10537.0|0
0|2021-02-04|9771.0|0|766.0|0|7.269621334345639|0|10537.0|0
0|2021-02-05|9771.0|0|766.0|0|7.269621334345639|0|10537.0|0
0|2021-02-06|9771.0|0|766.0|0|7.269621334345639|0|10537.0|0
0|2021-02-07|9771.0|0|766.0|0|7.269621334345639|0|10537.0|0
0|2021-02-08|9771.0|0|766.0|0|7.269621334345639|0|10537.0|0
0|2021-02-09|9771.0|0|766.0|0|7.269621334345639|0|10537.0|0
0|2021-02-10|9771.0|0|766.0|0|7.269621334345639|0|10537.0|0
0|2021-02-11|9771.0|0|766.0|0|7.269621334345639|0|10537.0|0
0|2021-02-12|9771.0|0|766.0|0|7.269621334345639|0|10537.0|0
0|2021-02-13|9771.0|0|766.0|0|7.269621334345639|0|10537.0|0
0|2021-02-14|9771.0|0|766.0|0|7.269621334345639|0|10537.0|0
0|2021-02-15|9771.0|0|766.0|0|7.269621334345639|0|10537.0|0
0|2021-02-16|9771.0|0|766.0|0|7.269621334345639|0|10537.0|0
0|2021-02-17|9771.0|0|766.0|0|7.269621334345639|0|10537.0|0
0|2021-02-18|9771.0|0|766.0|0|7.269621334345639|0|10537.0|0
0|2021-02-19|9771.0|0|766.0|0|7.269621334345639|0|10537.0|0
0|2021-02-20|9771.0|0|766.0|0|7.269621334345639|0|10537.0|0
0|2021-02-21|9771.0|0|766.0|0|7.269621334345639|0|10537.0|0
0|2021-02-22|9771.0|0|766.0|0|7.269621334345639|0|10537.0|0
0|2021-02-23|9771.0|0|766.0|0|7.269621334345639|0|10537.0|0
0|2021-02-24|9771.0|0|766.0|0|7.269621334345639|0|10537.0|0
0|2021-02-25|9771.0|0|766.0|0|7.269621334345639|0|10537.0|0
0|2021-02-26|9771.0|0|766.0|0|7.269621334345639|0|10537.0|0
0|2021-02-27|9771.0|0|766.0|0|7.269621334345639|0|10537.0|0
0|2021-02-28|9771.0|0|766.0|0|7.269621334345639|0|10537.0|0
0|2021-03-01|10117.0|0|751.0|0|6.910195068089805|0|10868.0|0
0|2021-03-02|10117.0|0|751.0|0|6.910195068089805|0|10868.0|0
0|2021-03-03|10117.0|0|751.0|0|6.910195068089805|0|10868.0|0
0|2021-03-04|10117.0|0|751.0|0|6.910195068089805|0|10868.0|0
0|2021-03-05|10117.0|0|751.0|0|6.910195068089805|0|10868.0|0
0|2021-03-06|10117.0|0|751.0|0|6.910195068089805|0|10868.0|0
0|2021-03-07|10117.0|0|751.0|0|6.910195068089805|0|10868.0|0
0|2021-03-08|10117.0|0|751.0|0|6.910195068089805|0|10868.0|0
0|2021-03-09|10117.0|0|751.0|0|6.910195068089805|0|10868.0|0
0|2021-03-10|10117.0|0|751.0|0|6.910195068089805|0|10868.0|0
0|2021-03-11|10117.0|0|751.0|0|6.910195068089805|0|10868.0|0
0|2021-03-12|10117.0|0|751.0|0|6.910195068089805|0|10868.0|0
0|2021-03-13|10117.0|0|751.0|0|6.910195068089805|0|10868.0|0
0|2021-03-14|10117.0|0|751.0|0|6.910195068089805|0|10868.0|0
0|2021-03-15|10117.0|0|751.0|0|6.910195068089805|0|10868.0|0
0|2021-03-16|10117.0|0|751.0|0|6.910195068089805|0|10868.0|0
0|2021-03-17|10117.0|0|751.0|0|6.910195068089805|0|10868.0|0
0|2021-03-18|10117.0|0|751.0|0|6.910195068089805|0|10868.0|0
0|2021-03-19|10117.0|0|751.0|0|6.910195068089805|0|10868.0|0
0|2021-03-20|10117.0|0|751.0|0|6.910195068089805|0|10868.0|0
0|2021-03-21|10117.0|0|751.0|0|6.910195068089805|0|10868.0|0
0|2021-03-22|10117.0|0|751.0|0|6.910195068089805|0|10868.0|0
0|2021-03-23|10117.0|0|751.0|0|6.910195068089805|0|10868.0|0
0|2021-03-24|10117.0|0|751.0|0|6.910195068089805|0|10868.0|0
0|2021-03-25|10117.0|0|751.0|0|6.910195068089805|0|10868.0|0
0|2021-03-26|10117.0|0|751.0|0|6.910195068089805|0|10868.0|0
0|2021-03-27|10117.0|0|751.0|0|6.910195068089805|0|10868.0|0
0|2021-03-28|10117.0|0|751.0|0|6.910195068089805|0|10868.0|0
0|2021-03-29|10117.0|0|751.0|0|6.910195068089805|0|10868.0|0
0|2021-03-30|10117.0|0|751.0|0|6.910195068089805|0|10868.0|0
0|2021-03-31|10117.0|0|751.0|0|6.910195068089805|0|10868.0|0
0|2021-04-01|10273.0|0|734.0|0|6.668483692195875|0|11007.0|0
0|2021-04-02|10273.0|0|734.0|0|6.668483692195875|0|11007.0|0
0|2021-04-03|10273.0|0|734.0|0|6.668483692195875|0|11007.0|0
0|2021-04-04|10273.0|0|734.0|0|6.668483692195875|0|11007.0|0
0|2021-04-05|10273.0|0|734.0|0|6.668483692195875|0|11007.0|0
0|2021-04-06|10273.0|0|734.0|0|6.668483692195875|0|11007.0|0
0|2021-04-07|10273.0|0|734.0|0|6.668483692195875|0|11007.0|0
0|2021-04-08|10273.0|0|734.0|0|6.668483692195875|0|11007.0|0
0|2021-04-09|10273.0|0|734.0|0|6.668483692195875|0|11007.0|0
0|2021-04-10|10273.0|0|734.0|0|6.668483692195875|0|11007.0|0
0|2021-04-11|10273.0|0|734.0|0|6.668483692195875|0|11007.0|0
0|2021-04-12|10273.0|0|734.0|0|6.668483692195875|0|11007.0|0
0|2021-04-13|10273.0|0|734.0|0|6.668483692195875|0|11007.0|0
0|2021-04-14|10273.0|0|734.0|0|6.668483692195875|0|11007.0|0
0|2021-04-15|10273.0|0|734.0|0|6.668483692195875|0|11007.0|0
0|2021-04-16|10273.0|0|734.0|0|6.668483692195875|0|11007.0|0
0|2021-04-17|10273.0|0|734.0|0|6.668483692195875|0|11007.0|0
0|2021-04-18|10273.0|0|734.0|0|6.668483692195875|0|11007.0|0
0|2021-04-19|10273.0|0|734.0|0|6.668483692195875|0|11007.0|0
0|2021-04-20|10273.0|0|734.0|0|6.668483692195875|0|11007.0|0
0|2021-04-21|10273.0|0|734.0|0|6.668483692195875|0|11007.0|0
0|2021-04-22|10273.0|0|734.0|0|6.668483692195875|0|11007.0|0
0|2021-04-23|10273.0|0|734.0|0|6.668483692195875|0|11007.0|0
0|2021-04-24|10273.0|0|734.0|0|6.668483692195875|0|11007.0|0
0|2021-04-25|10273.0|0|734.0|0|6.668483692195875|0|11007.0|0
0|2021-04-26|10273.0|0|734.0|0|6.668483692195875|0|11007.0|0
0|2021-04-27|10273.0|0|734.0|0|6.668483692195875|0|11007.0|0
0|2021-04-28|10273.0|0|734.0|0|6.668483692195875|0|11007.0|0
0|2021-04-29|10273.0|0|734.0|0|6.668483692195875|0|11007.0|0
0|2021-04-30|10273.0|0|734.0|0|6.668483692195875|0|11007.0|0
0|2021-05-01|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-05-02|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-05-03|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-05-04|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-05-05|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-05-06|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-05-07|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-05-08|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-05-09|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-05-10|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-05-11|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-05-12|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-05-13|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-05-14|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-05-15|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-05-16|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-05-17|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-05-18|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-05-19|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-05-20|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-05-21|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-05-22|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-05-23|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-05-24|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-05-25|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-05-26|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-05-27|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-05-28|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-05-29|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-05-30|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-05-31|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-06-01|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-06-02|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-06-03|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-06-04|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-06-05|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-06-06|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-06-07|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-06-08|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-06-09|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-06-10|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-06-11|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-06-12|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-06-13|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-06-14|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-06-15|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-06-16|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-06-17|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-06-18|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-06-19|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-06-20|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-06-21|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-06-22|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-06-23|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-06-24|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-06-25|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-06-26|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-06-27|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-06-28|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-06-29|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-06-30|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-07-01|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-07-02|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-07-03|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-07-04|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-07-05|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-07-06|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-07-07|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-07-08|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-07-09|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-07-10|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-07-11|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-07-12|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-07-13|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-07-14|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-07-15|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-07-16|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-07-17|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-07-18|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-07-19|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-07-20|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-07-21|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-07-22|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-07-23|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-07-24|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-07-25|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-07-26|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-07-27|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-07-28|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-07-29|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-07-30|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-07-31|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-08-01|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-08-02|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-08-03|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-08-04|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-08-05|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-08-06|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-08-07|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-08-08|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-08-09|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-08-10|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-08-11|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-08-12|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-08-13|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-08-14|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-08-15|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-08-16|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-08-17|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-08-18|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-08-19|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-08-20|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-08-21|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-08-22|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-08-23|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-08-24|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-08-25|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-08-26|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-08-27|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-08-28|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-08-29|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-08-30|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-08-31|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-09-01|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-09-02|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-09-03|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-09-04|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-09-05|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-09-06|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-09-07|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-09-08|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-09-09|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-09-10|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-09-11|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-09-12|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-09-13|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-09-14|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-09-15|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-09-16|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-09-17|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-09-18|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-09-19|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-09-20|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-09-21|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-09-22|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-09-23|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-09-24|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-09-25|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-09-26|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-09-27|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-09-28|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-09-29|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-09-30|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-10-01|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-10-02|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-10-03|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-10-04|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-10-05|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-10-06|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-10-07|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-10-08|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-10-09|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-10-10|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-10-11|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-10-12|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-10-13|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-10-14|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-10-15|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-10-16|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-10-17|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-10-18|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-10-19|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-10-20|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-10-21|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-10-22|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-10-23|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-10-24|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-10-25|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-10-26|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-10-27|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-10-28|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-10-29|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-10-30|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-10-31|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-11-01|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-11-02|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-11-03|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-11-04|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-11-05|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-11-06|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-11-07|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-11-08|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-11-09|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-11-10|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-11-11|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-11-12|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-11-13|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-11-14|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-11-15|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-11-16|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-11-17|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-11-18|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-11-19|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-11-20|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
0|2021-11-21|10215.0|0|841.0|0|7.606729377713458|0|11056.0|0
