|dates|Tuolumne_California_UnitedStates.BLS_EmployedPopulation.data|Tuolumne_California_UnitedStates.BLS_EmployedPopulation.missing|Tuolumne_California_UnitedStates.BLS_UnemployedPopulation.data|Tuolumne_California_UnitedStates.BLS_UnemployedPopulation.missing|Tuolumne_California_UnitedStates.BLS_UnemploymentRate.data|Tuolumne_California_UnitedStates.BLS_UnemploymentRate.missing|Tuolumne_California_UnitedStates.BLS_LaborForcePopulation.data|Tuolumne_California_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-01|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-12-02|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-12-03|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-12-04|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-12-05|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-12-06|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-12-07|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-12-08|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-12-09|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-12-10|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-12-11|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-12-12|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-12-13|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-12-14|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-12-15|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-12-16|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-12-17|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-12-18|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-12-19|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-12-20|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-12-21|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-12-22|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-12-23|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-12-24|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-12-25|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-12-26|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-12-27|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-12-28|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-12-29|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-12-30|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2021-12-31|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2022-01-01|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2022-01-02|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2022-01-03|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2022-01-04|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2022-01-05|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2022-01-06|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2022-01-07|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2022-01-08|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2022-01-09|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2022-01-10|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2022-01-11|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2022-01-12|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2022-01-13|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2022-01-14|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2022-01-15|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2022-01-16|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
0|2022-01-17|18375.0|0|1360.0|0|6.891309855586521|0|19735.0|0
