|dates|Logan_WestVirginia_UnitedStates.BLS_EmployedPopulation.data|Logan_WestVirginia_UnitedStates.BLS_EmployedPopulation.missing|Logan_WestVirginia_UnitedStates.BLS_UnemployedPopulation.data|Logan_WestVirginia_UnitedStates.BLS_UnemployedPopulation.missing|Logan_WestVirginia_UnitedStates.BLS_UnemploymentRate.data|Logan_WestVirginia_UnitedStates.BLS_UnemploymentRate.missing|Logan_WestVirginia_UnitedStates.BLS_LaborForcePopulation.data|Logan_WestVirginia_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-14|9939.0|0|721.0|0|6.7636022514071295|0|10660.0|0
0|2021-12-15|9939.0|0|721.0|0|6.7636022514071295|0|10660.0|0
0|2021-12-16|9939.0|0|721.0|0|6.7636022514071295|0|10660.0|0
0|2021-12-17|9939.0|0|721.0|0|6.7636022514071295|0|10660.0|0
0|2021-12-18|9939.0|0|721.0|0|6.7636022514071295|0|10660.0|0
0|2021-12-19|9939.0|0|721.0|0|6.7636022514071295|0|10660.0|0
0|2021-12-20|9939.0|0|721.0|0|6.7636022514071295|0|10660.0|0
0|2021-12-21|9939.0|0|721.0|0|6.7636022514071295|0|10660.0|0
0|2021-12-22|9939.0|0|721.0|0|6.7636022514071295|0|10660.0|0
0|2021-12-23|9939.0|0|721.0|0|6.7636022514071295|0|10660.0|0
0|2021-12-24|9939.0|0|721.0|0|6.7636022514071295|0|10660.0|0
0|2021-12-25|9939.0|0|721.0|0|6.7636022514071295|0|10660.0|0
0|2021-12-26|9939.0|0|721.0|0|6.7636022514071295|0|10660.0|0
0|2021-12-27|9939.0|0|721.0|0|6.7636022514071295|0|10660.0|0
0|2021-12-28|9939.0|0|721.0|0|6.7636022514071295|0|10660.0|0
0|2021-12-29|9939.0|0|721.0|0|6.7636022514071295|0|10660.0|0
0|2021-12-30|9939.0|0|721.0|0|6.7636022514071295|0|10660.0|0
0|2021-12-31|9939.0|0|721.0|0|6.7636022514071295|0|10660.0|0
0|2022-01-01|9939.0|0|721.0|0|6.7636022514071295|0|10660.0|0
0|2022-01-02|9939.0|0|721.0|0|6.7636022514071295|0|10660.0|0
0|2022-01-03|9939.0|0|721.0|0|6.7636022514071295|0|10660.0|0
0|2022-01-04|9939.0|0|721.0|0|6.7636022514071295|0|10660.0|0
0|2022-01-05|9939.0|0|721.0|0|6.7636022514071295|0|10660.0|0
0|2022-01-06|9939.0|0|721.0|0|6.7636022514071295|0|10660.0|0
0|2022-01-07|9939.0|0|721.0|0|6.7636022514071295|0|10660.0|0
0|2022-01-08|9939.0|0|721.0|0|6.7636022514071295|0|10660.0|0
0|2022-01-09|9939.0|0|721.0|0|6.7636022514071295|0|10660.0|0
0|2022-01-10|9939.0|0|721.0|0|6.7636022514071295|0|10660.0|0
0|2022-01-11|9939.0|0|721.0|0|6.7636022514071295|0|10660.0|0
0|2022-01-12|9939.0|0|721.0|0|6.7636022514071295|0|10660.0|0
0|2022-01-13|9939.0|0|721.0|0|6.7636022514071295|0|10660.0|0
0|2022-01-14|9939.0|0|721.0|0|6.7636022514071295|0|10660.0|0
0|2022-01-15|9939.0|0|721.0|0|6.7636022514071295|0|10660.0|0
0|2022-01-16|9939.0|0|721.0|0|6.7636022514071295|0|10660.0|0
0|2022-01-17|9939.0|0|721.0|0|6.7636022514071295|0|10660.0|0
