|dates|Orange_NewYork_UnitedStates.BLS_EmployedPopulation.data|Orange_NewYork_UnitedStates.BLS_EmployedPopulation.missing|Orange_NewYork_UnitedStates.BLS_UnemployedPopulation.data|Orange_NewYork_UnitedStates.BLS_UnemployedPopulation.missing|Orange_NewYork_UnitedStates.BLS_UnemploymentRate.data|Orange_NewYork_UnitedStates.BLS_UnemploymentRate.missing|Orange_NewYork_UnitedStates.BLS_LaborForcePopulation.data|Orange_NewYork_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-22|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-11-23|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-11-24|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-11-25|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-11-26|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-11-27|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-11-28|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-11-29|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-11-30|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-12-01|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-12-02|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-12-03|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-12-04|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-12-05|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-12-06|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-12-07|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-12-08|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-12-09|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-12-10|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-12-11|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-12-12|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-12-13|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-12-14|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-12-15|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-12-16|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-12-17|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-12-18|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-12-19|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-12-20|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-12-21|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-12-22|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-12-23|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-12-24|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-12-25|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-12-26|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-12-27|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-12-28|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-12-29|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-12-30|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2021-12-31|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2022-01-01|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2022-01-02|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2022-01-03|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2022-01-04|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2022-01-05|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2022-01-06|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2022-01-07|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2022-01-08|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2022-01-09|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2022-01-10|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2022-01-11|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2022-01-12|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2022-01-13|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2022-01-14|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2022-01-15|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2022-01-16|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
0|2022-01-17|170867.0|0|8443.0|0|4.708605208856171|0|179310.0|0
