|dates|Cook_Illinois_UnitedStates.JHU_ConfirmedCases.data|Cook_Illinois_UnitedStates.JHU_ConfirmedCases.missing|Cook_Illinois_UnitedStates.NYT_ConfirmedCases.data|Cook_Illinois_UnitedStates.NYT_ConfirmedCases.missing|Cook_Illinois_UnitedStates.JHU_ConfirmedDeaths.data|Cook_Illinois_UnitedStates.JHU_ConfirmedDeaths.missing|Cook_Illinois_UnitedStates.JHU_ConfirmedRecoveries.data|Cook_Illinois_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-24|759614.0|0|759614.0|0|11830.0|0|0.0|100
0|2021-12-25|759614.0|0|759614.0|0|11830.0|0|0.0|100
0|2021-12-26|759614.0|0|759614.0|0|11830.0|0|0.0|100
0|2021-12-27|789332.0|0|789332.0|0|11881.0|0|0.0|100
0|2021-12-28|798775.0|0|798775.0|0|11941.0|0|0.0|100
0|2021-12-29|808541.0|0|808541.0|0|11960.0|0|0.0|100
0|2021-12-30|821472.0|0|821472.0|0|11986.0|0|0.0|100
0|2021-12-31|821472.0|0|821472.0|0|11986.0|0|0.0|100
0|2022-01-01|821472.0|0|821472.0|0|11986.0|0|0.0|100
0|2022-01-02|821472.0|0|821472.0|0|11986.0|0|0.0|100
0|2022-01-03|862761.0|0|862761.0|0|12055.0|0|0.0|100
0|2022-01-04|871457.0|0|871457.0|0|12109.0|0|0.0|100
0|2022-01-05|883180.0|0|883180.0|0|12131.0|0|0.0|100
0|2022-01-06|900993.0|0|900993.0|0|12159.0|0|0.0|100
0|2022-01-07|917379.0|0|917379.0|0|12202.0|0|0.0|100
0|2022-01-08|917379.0|0|917379.0|0|12202.0|0|0.0|100
0|2022-01-09|917379.0|0|917379.0|0|12202.0|0|0.0|100
0|2022-01-10|947175.0|0|947175.0|0|12289.0|0|0.0|100
0|2022-01-11|955286.0|0|955286.0|0|12351.0|0|0.0|100
0|2022-01-12|966133.0|0|966133.0|0|12406.0|0|0.0|100
0|2022-01-13|966133.0|0|977558.0|0|12406.0|0|0.0|100
0|2022-01-14|986858.0|0|986858.0|0|12503.0|0|0.0|100
0|2022-01-15|986858.0|0|986858.0|0|12503.0|0|0.0|100
0|2022-01-16|986858.0|0|986858.0|0|12503.0|0|0.0|100
0|2022-01-17|986858.0|0|0.0|100|12503.0|0|0.0|100
