|dates|Carolina_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Carolina_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Carolina_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Carolina_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Carolina_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Carolina_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Carolina_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Carolina_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-16|55577.0|0|3032.5|0|5.1740758750714475|0|58609.5|0
0|2020-03-17|55577.0|0|3032.5|0|5.1740758750714475|0|58609.5|0
0|2020-03-18|55577.0|0|3032.5|0|5.1740758750714475|0|58609.5|0
0|2020-03-19|55577.0|0|3032.5|0|5.1740758750714475|0|58609.5|0
0|2020-03-20|55577.0|0|3032.5|0|5.1740758750714475|0|58609.5|0
0|2020-03-21|55577.0|0|3032.5|0|5.1740758750714475|0|58609.5|0
0|2020-03-22|55577.0|0|3032.5|0|5.1740758750714475|0|58609.5|0
0|2020-03-23|55577.0|0|3032.5|0|5.1740758750714475|0|58609.5|0
0|2020-03-24|55577.0|0|3032.5|0|5.1740758750714475|0|58609.5|0
0|2020-03-25|55577.0|0|3032.5|0|5.1740758750714475|0|58609.5|0
0|2020-03-26|55577.0|0|3032.5|0|5.1740758750714475|0|58609.5|0
0|2020-03-27|55577.0|0|3032.5|0|5.1740758750714475|0|58609.5|0
0|2020-03-28|55577.0|0|3032.5|0|5.1740758750714475|0|58609.5|0
0|2020-03-29|55577.0|0|3032.5|0|5.1740758750714475|0|58609.5|0
0|2020-03-30|55577.0|0|3032.5|0|5.1740758750714475|0|58609.5|0
0|2020-03-31|55577.0|0|3032.5|0|5.1740758750714475|0|58609.5|0
0|2020-04-01|55577.0|0|3032.5|0|5.1740758750714475|0|58609.5|0
0|2020-04-02|55577.0|0|3032.5|0|5.1740758750714475|0|58609.5|0
0|2020-04-03|55577.0|0|3032.5|0|5.1740758750714475|0|58609.5|0
0|2020-04-04|55577.0|0|3032.5|0|5.1740758750714475|0|58609.5|0
0|2020-04-05|55577.0|0|3032.5|0|5.1740758750714475|0|58609.5|0
0|2020-04-06|55577.0|0|3032.5|0|5.1740758750714475|0|58609.5|0
0|2020-04-07|55577.0|0|3032.5|0|5.1740758750714475|0|58609.5|0
0|2020-04-08|55577.0|0|3032.5|0|5.1740758750714475|0|58609.5|0
0|2020-04-09|55577.0|0|3032.5|0|5.1740758750714475|0|58609.5|0
0|2020-04-10|55577.0|0|3032.5|0|5.1740758750714475|0|58609.5|0
0|2020-04-11|55577.0|0|3032.5|0|5.1740758750714475|0|58609.5|0
0|2020-04-12|55577.0|0|3032.5|0|5.1740758750714475|0|58609.5|0
0|2020-04-13|55577.0|0|3032.5|0|5.1740758750714475|0|58609.5|0
0|2020-04-14|55577.0|0|3032.5|0|5.1740758750714475|0|58609.5|0
0|2020-04-15|55577.0|0|3032.5|0|5.1740758750714475|0|58609.5|0
0|2020-04-16|55577.0|0|3032.5|0|5.1740758750714475|0|58609.5|0
0|2020-04-17|55577.0|0|3032.5|0|5.1740758750714475|0|58609.5|0
0|2020-04-18|55577.0|0|3032.5|0|5.1740758750714475|0|58609.5|0
0|2020-04-19|55577.0|0|3032.5|0|5.1740758750714475|0|58609.5|0
0|2020-04-20|55577.0|0|3032.5|0|5.1740758750714475|0|58609.5|0
0|2020-04-21|55577.0|0|3032.5|0|5.1740758750714475|0|58609.5|0
0|2020-04-22|55577.0|0|3032.5|0|5.1740758750714475|0|58609.5|0
0|2020-04-23|55577.0|0|3032.5|0|5.1740758750714475|0|58609.5|0
0|2020-04-24|55577.0|0|3032.5|0|5.1740758750714475|0|58609.5|0
0|2020-04-25|55577.0|0|3032.5|0|5.1740758750714475|0|58609.5|0
0|2020-04-26|55577.0|0|3032.5|0|5.1740758750714475|0|58609.5|0
0|2020-04-27|55577.0|0|3032.5|0|5.1740758750714475|0|58609.5|0
0|2020-04-28|55577.0|0|3032.5|0|5.1740758750714475|0|58609.5|0
0|2020-04-29|55577.0|0|3032.5|0|5.1740758750714475|0|58609.5|0
0|2020-04-30|55577.0|0|3032.5|0|5.1740758750714475|0|58609.5|0
0|2020-05-01|53503.0|0|5762.0|0|9.722433139289631|0|59265.0|0
0|2020-05-02|53503.0|0|5762.0|0|9.722433139289631|0|59265.0|0
0|2020-05-03|53503.0|0|5762.0|0|9.722433139289631|0|59265.0|0
0|2020-05-04|53503.0|0|5762.0|0|9.722433139289631|0|59265.0|0
0|2020-05-05|53503.0|0|5762.0|0|9.722433139289631|0|59265.0|0
0|2020-05-06|53503.0|0|5762.0|0|9.722433139289631|0|59265.0|0
0|2020-05-07|53503.0|0|5762.0|0|9.722433139289631|0|59265.0|0
0|2020-05-08|53503.0|0|5762.0|0|9.722433139289631|0|59265.0|0
0|2020-05-09|53503.0|0|5762.0|0|9.722433139289631|0|59265.0|0
0|2020-05-10|53503.0|0|5762.0|0|9.722433139289631|0|59265.0|0
0|2020-05-11|53503.0|0|5762.0|0|9.722433139289631|0|59265.0|0
0|2020-05-12|53503.0|0|5762.0|0|9.722433139289631|0|59265.0|0
0|2020-05-13|53503.0|0|5762.0|0|9.722433139289631|0|59265.0|0
0|2020-05-14|53503.0|0|5762.0|0|9.722433139289631|0|59265.0|0
0|2020-05-15|53503.0|0|5762.0|0|9.722433139289631|0|59265.0|0
0|2020-05-16|53503.0|0|5762.0|0|9.722433139289631|0|59265.0|0
0|2020-05-17|53503.0|0|5762.0|0|9.722433139289631|0|59265.0|0
0|2020-05-18|53503.0|0|5762.0|0|9.722433139289631|0|59265.0|0
0|2020-05-19|53503.0|0|5762.0|0|9.722433139289631|0|59265.0|0
0|2020-05-20|53503.0|0|5762.0|0|9.722433139289631|0|59265.0|0
0|2020-05-21|53503.0|0|5762.0|0|9.722433139289631|0|59265.0|0
0|2020-05-22|53503.0|0|5762.0|0|9.722433139289631|0|59265.0|0
0|2020-05-23|53503.0|0|5762.0|0|9.722433139289631|0|59265.0|0
0|2020-05-24|53503.0|0|5762.0|0|9.722433139289631|0|59265.0|0
0|2020-05-25|53503.0|0|5762.0|0|9.722433139289631|0|59265.0|0
0|2020-05-26|53503.0|0|5762.0|0|9.722433139289631|0|59265.0|0
0|2020-05-27|53503.0|0|5762.0|0|9.722433139289631|0|59265.0|0
0|2020-05-28|53503.0|0|5762.0|0|9.722433139289631|0|59265.0|0
0|2020-05-29|53503.0|0|5762.0|0|9.722433139289631|0|59265.0|0
0|2020-05-30|53503.0|0|5762.0|0|9.722433139289631|0|59265.0|0
0|2020-05-31|53503.0|0|5762.0|0|9.722433139289631|0|59265.0|0
0|2020-06-01|56684.0|0|5443.0|0|8.761086162216106|0|62127.0|0
0|2020-06-02|56684.0|0|5443.0|0|8.761086162216106|0|62127.0|0
0|2020-06-03|56684.0|0|5443.0|0|8.761086162216106|0|62127.0|0
0|2020-06-04|56684.0|0|5443.0|0|8.761086162216106|0|62127.0|0
0|2020-06-05|56684.0|0|5443.0|0|8.761086162216106|0|62127.0|0
0|2020-06-06|56684.0|0|5443.0|0|8.761086162216106|0|62127.0|0
0|2020-06-07|56684.0|0|5443.0|0|8.761086162216106|0|62127.0|0
0|2020-06-08|56684.0|0|5443.0|0|8.761086162216106|0|62127.0|0
0|2020-06-09|56684.0|0|5443.0|0|8.761086162216106|0|62127.0|0
0|2020-06-10|56684.0|0|5443.0|0|8.761086162216106|0|62127.0|0
0|2020-06-11|56684.0|0|5443.0|0|8.761086162216106|0|62127.0|0
0|2020-06-12|56684.0|0|5443.0|0|8.761086162216106|0|62127.0|0
0|2020-06-13|56684.0|0|5443.0|0|8.761086162216106|0|62127.0|0
0|2020-06-14|56684.0|0|5443.0|0|8.761086162216106|0|62127.0|0
0|2020-06-15|56684.0|0|5443.0|0|8.761086162216106|0|62127.0|0
0|2020-06-16|56684.0|0|5443.0|0|8.761086162216106|0|62127.0|0
0|2020-06-17|56684.0|0|5443.0|0|8.761086162216106|0|62127.0|0
0|2020-06-18|56684.0|0|5443.0|0|8.761086162216106|0|62127.0|0
0|2020-06-19|56684.0|0|5443.0|0|8.761086162216106|0|62127.0|0
0|2020-06-20|56684.0|0|5443.0|0|8.761086162216106|0|62127.0|0
0|2020-06-21|56684.0|0|5443.0|0|8.761086162216106|0|62127.0|0
0|2020-06-22|56684.0|0|5443.0|0|8.761086162216106|0|62127.0|0
0|2020-06-23|56684.0|0|5443.0|0|8.761086162216106|0|62127.0|0
0|2020-06-24|56684.0|0|5443.0|0|8.761086162216106|0|62127.0|0
0|2020-06-25|56684.0|0|5443.0|0|8.761086162216106|0|62127.0|0
0|2020-06-26|56684.0|0|5443.0|0|8.761086162216106|0|62127.0|0
0|2020-06-27|56684.0|0|5443.0|0|8.761086162216106|0|62127.0|0
0|2020-06-28|56684.0|0|5443.0|0|8.761086162216106|0|62127.0|0
0|2020-06-29|56684.0|0|5443.0|0|8.761086162216106|0|62127.0|0
0|2020-06-30|56684.0|0|5443.0|0|8.761086162216106|0|62127.0|0
0|2020-07-01|56346.0|0|4523.0|0|7.430711856610097|0|60869.0|0
0|2020-07-02|56346.0|0|4523.0|0|7.430711856610097|0|60869.0|0
0|2020-07-03|56346.0|0|4523.0|0|7.430711856610097|0|60869.0|0
0|2020-07-04|56346.0|0|4523.0|0|7.430711856610097|0|60869.0|0
0|2020-07-05|56346.0|0|4523.0|0|7.430711856610097|0|60869.0|0
0|2020-07-06|56346.0|0|4523.0|0|7.430711856610097|0|60869.0|0
0|2020-07-07|56346.0|0|4523.0|0|7.430711856610097|0|60869.0|0
0|2020-07-08|56346.0|0|4523.0|0|7.430711856610097|0|60869.0|0
0|2020-07-09|56346.0|0|4523.0|0|7.430711856610097|0|60869.0|0
0|2020-07-10|56346.0|0|4523.0|0|7.430711856610097|0|60869.0|0
0|2020-07-11|56346.0|0|4523.0|0|7.430711856610097|0|60869.0|0
0|2020-07-12|56346.0|0|4523.0|0|7.430711856610097|0|60869.0|0
0|2020-07-13|56346.0|0|4523.0|0|7.430711856610097|0|60869.0|0
0|2020-07-14|56346.0|0|4523.0|0|7.430711856610097|0|60869.0|0
0|2020-07-15|56346.0|0|4523.0|0|7.430711856610097|0|60869.0|0
0|2020-07-16|56346.0|0|4523.0|0|7.430711856610097|0|60869.0|0
0|2020-07-17|56346.0|0|4523.0|0|7.430711856610097|0|60869.0|0
0|2020-07-18|56346.0|0|4523.0|0|7.430711856610097|0|60869.0|0
0|2020-07-19|56346.0|0|4523.0|0|7.430711856610097|0|60869.0|0
0|2020-07-20|56346.0|0|4523.0|0|7.430711856610097|0|60869.0|0
0|2020-07-21|56346.0|0|4523.0|0|7.430711856610097|0|60869.0|0
0|2020-07-22|56346.0|0|4523.0|0|7.430711856610097|0|60869.0|0
0|2020-07-23|56346.0|0|4523.0|0|7.430711856610097|0|60869.0|0
0|2020-07-24|56346.0|0|4523.0|0|7.430711856610097|0|60869.0|0
0|2020-07-25|56346.0|0|4523.0|0|7.430711856610097|0|60869.0|0
0|2020-07-26|56346.0|0|4523.0|0|7.430711856610097|0|60869.0|0
0|2020-07-27|56346.0|0|4523.0|0|7.430711856610097|0|60869.0|0
0|2020-07-28|56346.0|0|4523.0|0|7.430711856610097|0|60869.0|0
0|2020-07-29|56346.0|0|4523.0|0|7.430711856610097|0|60869.0|0
0|2020-07-30|56346.0|0|4523.0|0|7.430711856610097|0|60869.0|0
0|2020-07-31|56346.0|0|4523.0|0|7.430711856610097|0|60869.0|0
0|2020-08-01|55798.0|0|5353.0|0|8.753740740135076|0|61151.0|0
0|2020-08-02|55798.0|0|5353.0|0|8.753740740135076|0|61151.0|0
0|2020-08-03|55798.0|0|5353.0|0|8.753740740135076|0|61151.0|0
0|2020-08-04|55798.0|0|5353.0|0|8.753740740135076|0|61151.0|0
0|2020-08-05|55798.0|0|5353.0|0|8.753740740135076|0|61151.0|0
0|2020-08-06|55798.0|0|5353.0|0|8.753740740135076|0|61151.0|0
0|2020-08-07|55798.0|0|5353.0|0|8.753740740135076|0|61151.0|0
0|2020-08-08|55798.0|0|5353.0|0|8.753740740135076|0|61151.0|0
0|2020-08-09|55798.0|0|5353.0|0|8.753740740135076|0|61151.0|0
0|2020-08-10|55798.0|0|5353.0|0|8.753740740135076|0|61151.0|0
0|2020-08-11|55798.0|0|5353.0|0|8.753740740135076|0|61151.0|0
0|2020-08-12|55798.0|0|5353.0|0|8.753740740135076|0|61151.0|0
0|2020-08-13|55798.0|0|5353.0|0|8.753740740135076|0|61151.0|0
0|2020-08-14|55798.0|0|5353.0|0|8.753740740135076|0|61151.0|0
0|2020-08-15|55798.0|0|5353.0|0|8.753740740135076|0|61151.0|0
0|2020-08-16|55798.0|0|5353.0|0|8.753740740135076|0|61151.0|0
0|2020-08-17|55798.0|0|5353.0|0|8.753740740135076|0|61151.0|0
0|2020-08-18|55798.0|0|5353.0|0|8.753740740135076|0|61151.0|0
0|2020-08-19|55798.0|0|5353.0|0|8.753740740135076|0|61151.0|0
0|2020-08-20|55798.0|0|5353.0|0|8.753740740135076|0|61151.0|0
0|2020-08-21|55798.0|0|5353.0|0|8.753740740135076|0|61151.0|0
0|2020-08-22|55798.0|0|5353.0|0|8.753740740135076|0|61151.0|0
0|2020-08-23|55798.0|0|5353.0|0|8.753740740135076|0|61151.0|0
0|2020-08-24|55798.0|0|5353.0|0|8.753740740135076|0|61151.0|0
0|2020-08-25|55798.0|0|5353.0|0|8.753740740135076|0|61151.0|0
0|2020-08-26|55798.0|0|5353.0|0|8.753740740135076|0|61151.0|0
0|2020-08-27|55798.0|0|5353.0|0|8.753740740135076|0|61151.0|0
0|2020-08-28|55798.0|0|5353.0|0|8.753740740135076|0|61151.0|0
0|2020-08-29|55798.0|0|5353.0|0|8.753740740135076|0|61151.0|0
0|2020-08-30|55798.0|0|5353.0|0|8.753740740135076|0|61151.0|0
0|2020-08-31|55798.0|0|5353.0|0|8.753740740135076|0|61151.0|0
0|2020-09-01|55118.0|0|6090.0|0|9.94967978042086|0|61208.0|0
0|2020-09-02|55118.0|0|6090.0|0|9.94967978042086|0|61208.0|0
0|2020-09-03|55118.0|0|6090.0|0|9.94967978042086|0|61208.0|0
0|2020-09-04|55118.0|0|6090.0|0|9.94967978042086|0|61208.0|0
0|2020-09-05|55118.0|0|6090.0|0|9.94967978042086|0|61208.0|0
0|2020-09-06|55118.0|0|6090.0|0|9.94967978042086|0|61208.0|0
0|2020-09-07|55118.0|0|6090.0|0|9.94967978042086|0|61208.0|0
0|2020-09-08|55118.0|0|6090.0|0|9.94967978042086|0|61208.0|0
0|2020-09-09|55118.0|0|6090.0|0|9.94967978042086|0|61208.0|0
0|2020-09-10|55118.0|0|6090.0|0|9.94967978042086|0|61208.0|0
0|2020-09-11|55118.0|0|6090.0|0|9.94967978042086|0|61208.0|0
0|2020-09-12|55118.0|0|6090.0|0|9.94967978042086|0|61208.0|0
0|2020-09-13|55118.0|0|6090.0|0|9.94967978042086|0|61208.0|0
0|2020-09-14|55118.0|0|6090.0|0|9.94967978042086|0|61208.0|0
0|2020-09-15|55118.0|0|6090.0|0|9.94967978042086|0|61208.0|0
0|2020-09-16|55118.0|0|6090.0|0|9.94967978042086|0|61208.0|0
0|2020-09-17|55118.0|0|6090.0|0|9.94967978042086|0|61208.0|0
0|2020-09-18|55118.0|0|6090.0|0|9.94967978042086|0|61208.0|0
0|2020-09-19|55118.0|0|6090.0|0|9.94967978042086|0|61208.0|0
0|2020-09-20|55118.0|0|6090.0|0|9.94967978042086|0|61208.0|0
0|2020-09-21|55118.0|0|6090.0|0|9.94967978042086|0|61208.0|0
0|2020-09-22|55118.0|0|6090.0|0|9.94967978042086|0|61208.0|0
0|2020-09-23|55118.0|0|6090.0|0|9.94967978042086|0|61208.0|0
0|2020-09-24|55118.0|0|6090.0|0|9.94967978042086|0|61208.0|0
0|2020-09-25|55118.0|0|6090.0|0|9.94967978042086|0|61208.0|0
0|2020-09-26|55118.0|0|6090.0|0|9.94967978042086|0|61208.0|0
0|2020-09-27|55118.0|0|6090.0|0|9.94967978042086|0|61208.0|0
0|2020-09-28|55118.0|0|6090.0|0|9.94967978042086|0|61208.0|0
0|2020-09-29|55118.0|0|6090.0|0|9.94967978042086|0|61208.0|0
0|2020-09-30|55118.0|0|6090.0|0|9.94967978042086|0|61208.0|0
0|2020-10-01|54700.0|0|5306.0|0|8.842449088424491|0|60006.0|0
0|2020-10-02|54700.0|0|5306.0|0|8.842449088424491|0|60006.0|0
0|2020-10-03|54700.0|0|5306.0|0|8.842449088424491|0|60006.0|0
0|2020-10-04|54700.0|0|5306.0|0|8.842449088424491|0|60006.0|0
0|2020-10-05|54700.0|0|5306.0|0|8.842449088424491|0|60006.0|0
0|2020-10-06|54700.0|0|5306.0|0|8.842449088424491|0|60006.0|0
0|2020-10-07|54700.0|0|5306.0|0|8.842449088424491|0|60006.0|0
0|2020-10-08|54700.0|0|5306.0|0|8.842449088424491|0|60006.0|0
0|2020-10-09|54700.0|0|5306.0|0|8.842449088424491|0|60006.0|0
0|2020-10-10|54700.0|0|5306.0|0|8.842449088424491|0|60006.0|0
0|2020-10-11|54700.0|0|5306.0|0|8.842449088424491|0|60006.0|0
0|2020-10-12|54700.0|0|5306.0|0|8.842449088424491|0|60006.0|0
0|2020-10-13|54700.0|0|5306.0|0|8.842449088424491|0|60006.0|0
0|2020-10-14|54700.0|0|5306.0|0|8.842449088424491|0|60006.0|0
0|2020-10-15|54700.0|0|5306.0|0|8.842449088424491|0|60006.0|0
0|2020-10-16|54700.0|0|5306.0|0|8.842449088424491|0|60006.0|0
0|2020-10-17|54700.0|0|5306.0|0|8.842449088424491|0|60006.0|0
0|2020-10-18|54700.0|0|5306.0|0|8.842449088424491|0|60006.0|0
0|2020-10-19|54700.0|0|5306.0|0|8.842449088424491|0|60006.0|0
0|2020-10-20|54700.0|0|5306.0|0|8.842449088424491|0|60006.0|0
0|2020-10-21|54700.0|0|5306.0|0|8.842449088424491|0|60006.0|0
0|2020-10-22|54700.0|0|5306.0|0|8.842449088424491|0|60006.0|0
0|2020-10-23|54700.0|0|5306.0|0|8.842449088424491|0|60006.0|0
0|2020-10-24|54700.0|0|5306.0|0|8.842449088424491|0|60006.0|0
0|2020-10-25|54700.0|0|5306.0|0|8.842449088424491|0|60006.0|0
0|2020-10-26|54700.0|0|5306.0|0|8.842449088424491|0|60006.0|0
0|2020-10-27|54700.0|0|5306.0|0|8.842449088424491|0|60006.0|0
0|2020-10-28|54700.0|0|5306.0|0|8.842449088424491|0|60006.0|0
0|2020-10-29|54700.0|0|5306.0|0|8.842449088424491|0|60006.0|0
0|2020-10-30|54700.0|0|5306.0|0|8.842449088424491|0|60006.0|0
0|2020-10-31|54700.0|0|5306.0|0|8.842449088424491|0|60006.0|0
0|2020-11-01|53626.0|0|5683.0|0|9.58201959230471|0|59309.0|0
0|2020-11-02|53626.0|0|5683.0|0|9.58201959230471|0|59309.0|0
0|2020-11-03|53626.0|0|5683.0|0|9.58201959230471|0|59309.0|0
0|2020-11-04|53626.0|0|5683.0|0|9.58201959230471|0|59309.0|0
0|2020-11-05|53626.0|0|5683.0|0|9.58201959230471|0|59309.0|0
0|2020-11-06|53626.0|0|5683.0|0|9.58201959230471|0|59309.0|0
0|2020-11-07|53626.0|0|5683.0|0|9.58201959230471|0|59309.0|0
0|2020-11-08|53626.0|0|5683.0|0|9.58201959230471|0|59309.0|0
0|2020-11-09|53626.0|0|5683.0|0|9.58201959230471|0|59309.0|0
0|2020-11-10|53626.0|0|5683.0|0|9.58201959230471|0|59309.0|0
0|2020-11-11|53626.0|0|5683.0|0|9.58201959230471|0|59309.0|0
0|2020-11-12|53626.0|0|5683.0|0|9.58201959230471|0|59309.0|0
0|2020-11-13|53626.0|0|5683.0|0|9.58201959230471|0|59309.0|0
0|2020-11-14|53626.0|0|5683.0|0|9.58201959230471|0|59309.0|0
0|2020-11-15|53626.0|0|5683.0|0|9.58201959230471|0|59309.0|0
0|2020-11-16|53626.0|0|5683.0|0|9.58201959230471|0|59309.0|0
0|2020-11-17|53626.0|0|5683.0|0|9.58201959230471|0|59309.0|0
0|2020-11-18|53626.0|0|5683.0|0|9.58201959230471|0|59309.0|0
0|2020-11-19|53626.0|0|5683.0|0|9.58201959230471|0|59309.0|0
0|2020-11-20|53626.0|0|5683.0|0|9.58201959230471|0|59309.0|0
0|2020-11-21|53626.0|0|5683.0|0|9.58201959230471|0|59309.0|0
0|2020-11-22|53626.0|0|5683.0|0|9.58201959230471|0|59309.0|0
0|2020-11-23|53626.0|0|5683.0|0|9.58201959230471|0|59309.0|0
0|2020-11-24|53626.0|0|5683.0|0|9.58201959230471|0|59309.0|0
0|2020-11-25|53626.0|0|5683.0|0|9.58201959230471|0|59309.0|0
0|2020-11-26|53626.0|0|5683.0|0|9.58201959230471|0|59309.0|0
0|2020-11-27|53626.0|0|5683.0|0|9.58201959230471|0|59309.0|0
0|2020-11-28|53626.0|0|5683.0|0|9.58201959230471|0|59309.0|0
