|dates|Marinette_Wisconsin_UnitedStates.JHU_ConfirmedCases.data|Marinette_Wisconsin_UnitedStates.JHU_ConfirmedCases.missing|Marinette_Wisconsin_UnitedStates.NYT_ConfirmedCases.data|Marinette_Wisconsin_UnitedStates.NYT_ConfirmedCases.missing|Marinette_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.data|Marinette_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.missing|Marinette_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.data|Marinette_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-22|8668.0|0|8687.0|0|94.0|0|0.0|100
0|2021-12-23|8739.0|0|8739.0|0|94.0|0|0.0|100
0|2021-12-24|8765.0|0|8765.0|0|95.0|0|0.0|100
0|2021-12-25|8765.0|0|8765.0|0|95.0|0|0.0|100
0|2021-12-26|8765.0|0|8765.0|0|95.0|0|0.0|100
0|2021-12-27|8765.0|0|8765.0|0|95.0|0|0.0|100
0|2021-12-28|8767.0|0|8767.0|0|95.0|0|0.0|100
0|2021-12-29|8851.0|0|8851.0|0|95.0|0|0.0|100
0|2021-12-30|8897.0|0|8897.0|0|95.0|0|0.0|100
0|2021-12-31|8933.0|0|8933.0|0|95.0|0|0.0|100
0|2022-01-01|8933.0|0|8933.0|0|95.0|0|0.0|100
0|2022-01-02|8933.0|0|8933.0|0|95.0|0|0.0|100
0|2022-01-03|8967.0|0|8967.0|0|95.0|0|0.0|100
0|2022-01-04|8967.0|0|8968.0|0|95.0|0|0.0|100
0|2022-01-05|9160.0|0|9160.0|0|97.0|0|0.0|100
0|2022-01-06|9238.0|0|9238.0|0|98.0|0|0.0|100
0|2022-01-07|9346.0|0|9346.0|0|98.0|0|0.0|100
0|2022-01-08|9346.0|0|9346.0|0|98.0|0|0.0|100
0|2022-01-09|9346.0|0|9346.0|0|98.0|0|0.0|100
0|2022-01-10|9435.0|0|9435.0|0|99.0|0|0.0|100
0|2022-01-11|9590.0|0|9590.0|0|99.0|0|0.0|100
0|2022-01-12|9723.0|0|9723.0|0|99.0|0|0.0|100
0|2022-01-13|9723.0|0|9815.0|0|99.0|0|0.0|100
0|2022-01-14|9951.0|0|9951.0|0|99.0|0|0.0|100
0|2022-01-15|9951.0|0|9951.0|0|99.0|0|0.0|100
0|2022-01-16|9951.0|0|9951.0|0|99.0|0|0.0|100
0|2022-01-17|10155.0|0|0.0|100|100.0|0|0.0|100
