|dates|Newport_RhodeIsland_UnitedStates.AveragePrecipitationTotal.data|Newport_RhodeIsland_UnitedStates.AveragePrecipitationTotal.missing|Newport_RhodeIsland_UnitedStates.AveragePrecipitation.data|Newport_RhodeIsland_UnitedStates.AveragePrecipitation.missing|Newport_RhodeIsland_UnitedStates.AverageWindDirection.data|Newport_RhodeIsland_UnitedStates.AverageWindDirection.missing|Newport_RhodeIsland_UnitedStates.AverageWindSpeed.data|Newport_RhodeIsland_UnitedStates.AverageWindSpeed.missing
0|2021-12-16|0.000625|0|0.00020833333333333335|0|185.55555555555554|0|10.690972222222221|0
0|2021-12-17|0.0|0|0.0|0|260.8333333333333|0|7.958333333333333|0
0|2021-12-18|0.0|0|0.0036805555555555554|0|90.9375|0|6.53125|0
0|2021-12-19|0.003541666666666667|0|0.002638888888888889|0|319.3055555555556|0|14.059027777777779|0
0|2021-12-20|0.0|0|0.0|0|140.83333333333334|0|6.854166666666667|0
0|2021-12-21|0.0|0|0.0|0|103.54166666666667|0|4.083333333333333|0
0|2021-12-22|0.0|0|0.0015624999999999999|0|212.8472222222222|0|9.760416666666666|0
0|2021-12-23|0.00375|0|0.0|0|291.25|0|11.291666666666666|0
0|2021-12-24|0.0|0|0.0013611111111111113|0|95.54960317460315|0|5.020833333333334|0
0|2021-12-25|0.0008333333333333334|0|0.006958333333333334|0|182.41666666666666|0|4.543055555555556|0
0|2021-12-26|0.004722222222222222|0|0.0030555555555555557|0|322.63888888888886|0|13.597222222222223|0
0|2021-12-27|0.0|0|0.0|0|193.95833333333334|0|5.923611111111112|0
0|2021-12-28|0.00125|0|0.004375|0|217.01388888888889|0|5.684722222222223|0
0|2021-12-29|0.00375|0|0.0004166666666666667|0|55.48611111111111|0|2.847222222222222|0
0|2021-12-30|0.0|0|0.0004166666666666667|0|140.72916666666669|0|3.451388888888889|0
0|2021-12-31|0.0004166666666666667|0|0.0005208333333333333|0|83.86111111111111|0|2.4590277777777776|0
0|2022-01-01|0.0|0|0.006513888888888889|0|117.61111111111109|0|4.803472222222223|0
0|2022-01-02|0.005|0|0.006763888888888889|0|198.89583333333334|0|6.8069444444444445|0
0|2022-01-03|0.0|0|0.0|0|244.72222222222226|0|14.534722222222223|0
0|2022-01-04|0.0|0|0.0|0|215.83333333333334|0|7.208333333333333|0
0|2022-01-05|0.0|0|0.015999999999999997|0|164.8125|0|11.921527777777778|0
0|2022-01-06|0.022500000000000003|0|0.0|0|211.25|0|6.763888888888888|0
0|2022-01-07|0.0011458333333333333|0|0.005381944444444445|0|230.06944444444443|0|13.163194444444445|0
0|2022-01-08|0.00375|0|0.0|0|212.91666666666666|0|9.416666666666666|0
0|2022-01-09|0.0|0|0.0043749999999999995|0|144.58333333333334|0|7.916666666666667|0
0|2022-01-10|0.004583333333333333|0|0.0|0|287.5|0|11.3125|0
0|2022-01-11|0.0|0|0.0|0|282.0833333333333|0|11.208333333333334|0
0|2022-01-12|0.0|0|0.0|0|178.7847222222222|0|8.28125|0
0|2022-01-13|0.0|0|0.0|0|68.81944444444444|0|3.2083333333333335|0
0|2022-01-14|0.0|0|0.0|0|129.47916666666666|0|8.239583333333334|0
0|2022-01-15|0.0|0|0.0|0|336.4583333333333|0|16.104166666666668|0
0|2022-01-16|0.0|0|0.0|0|112.70833333333333|0|8.21875|0
0|2022-01-17|0.012222222222222223|0|0.03725694444444445|0|158.99305555555557|0|15.833333333333334|0
