|dates|Morton_NorthDakota_UnitedStates.AveragePrecipitationTotal.data|Morton_NorthDakota_UnitedStates.AveragePrecipitationTotal.missing|Morton_NorthDakota_UnitedStates.AveragePrecipitation.data|Morton_NorthDakota_UnitedStates.AveragePrecipitation.missing|Morton_NorthDakota_UnitedStates.AverageWindDirection.data|Morton_NorthDakota_UnitedStates.AverageWindDirection.missing|Morton_NorthDakota_UnitedStates.AverageWindSpeed.data|Morton_NorthDakota_UnitedStates.AverageWindSpeed.missing
0|2021-12-21|0.0|0|0.0|0|239.94791666666666|0|11.375|0
0|2021-12-22|0.0|0|0.0|0|115.10416666666667|0|5.208333333333333|0
0|2021-12-23|0.0|0|0.0|0|199.58333333333334|0|8.739583333333334|0
0|2021-12-24|0.0|0|0.0|0|245.20833333333334|0|13.572916666666666|0
0|2021-12-25|0.0|0|0.0|0|60.729166666666664|0|7.385416666666667|0
0|2021-12-26|0.0|0|0.0|0|100.0|0|12.270833333333334|0
0|2021-12-27|0.0|0|0.0|0|297.5520833333333|0|19.802083333333332|0
0|2021-12-28|0.0|0|0.0|0|252.1875|0|6.760416666666667|0
0|2021-12-29|0.0|0|0.0|0|203.95833333333334|0|4.770833333333333|0
0|2021-12-30|0.0|0|0.0|0|177.44791666666666|0|6.796875|0
0|2021-12-31|0.0|0|0.0|0|315.9895833333333|0|11.557291666666666|0
0|2022-01-01|0.0|0|0.0|0|240.57291666666666|0|8.505208333333334|0
0|2022-01-02|0.0|0|0.0|0|214.21875|0|11.078125|0
0|2022-01-03|0.0|0|0.0|0|139.89583333333334|0|9.53125|0
0|2022-01-04|0.0|0|0.0|0|216.51041666666666|0|19.645833333333332|0
0|2022-01-05|0.0|0|0.0|0|320.625|0|20.4375|0
0|2022-01-06|0.0|0|0.0|0|240.46875|0|8.484375|0
0|2022-01-07|0.0|0|0.0|0|145.9375|0|14.390625|0
0|2022-01-08|0.0|0|0.0|0|287.1875|0|18.666666666666668|0
0|2022-01-09|0.0|0|0.0|0|198.75|0|6.729166666666667|0
0|2022-01-10|0.0|0|0.0|0|158.90625|0|9.265625|0
0|2022-01-11|0.0|0|0.0|0|264.6875|0|18.71875|0
0|2022-01-12|0.0|0|0.0|0|272.8125|0|10.322916666666666|0
0|2022-01-13|0.0|0|0.0|0|182.5|0|10.864583333333334|0
0|2022-01-14|0.0|0|0.0|0|178.22916666666666|0|10.520833333333334|0
0|2022-01-15|0.0|0|0.0|0|213.07291666666666|0|13.005208333333334|0
0|2022-01-16|0.0|0|0.0|0|291.875|0|13.479166666666666|0
0|2022-01-17|0.0|0|0.0|0|174.27083333333334|0|6.0625|0
