|dates|Manati_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Manati_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Manati_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Manati_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Manati_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Manati_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Manati_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Manati_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-08-30|10230.0|0|931.0|0|8.341546456410716|0|11161.0|0
0|2020-08-31|10230.0|0|931.0|0|8.341546456410716|0|11161.0|0
0|2020-09-01|10143.0|0|1003.0|0|8.998743944015791|0|11146.0|0
0|2020-09-02|10143.0|0|1003.0|0|8.998743944015791|0|11146.0|0
0|2020-09-03|10143.0|0|1003.0|0|8.998743944015791|0|11146.0|0
0|2020-09-04|10143.0|0|1003.0|0|8.998743944015791|0|11146.0|0
0|2020-09-05|10143.0|0|1003.0|0|8.998743944015791|0|11146.0|0
0|2020-09-06|10143.0|0|1003.0|0|8.998743944015791|0|11146.0|0
0|2020-09-07|10143.0|0|1003.0|0|8.998743944015791|0|11146.0|0
0|2020-09-08|10143.0|0|1003.0|0|8.998743944015791|0|11146.0|0
0|2020-09-09|10143.0|0|1003.0|0|8.998743944015791|0|11146.0|0
0|2020-09-10|10143.0|0|1003.0|0|8.998743944015791|0|11146.0|0
0|2020-09-11|10143.0|0|1003.0|0|8.998743944015791|0|11146.0|0
0|2020-09-12|10143.0|0|1003.0|0|8.998743944015791|0|11146.0|0
0|2020-09-13|10143.0|0|1003.0|0|8.998743944015791|0|11146.0|0
0|2020-09-14|10143.0|0|1003.0|0|8.998743944015791|0|11146.0|0
0|2020-09-15|10143.0|0|1003.0|0|8.998743944015791|0|11146.0|0
0|2020-09-16|10143.0|0|1003.0|0|8.998743944015791|0|11146.0|0
0|2020-09-17|10143.0|0|1003.0|0|8.998743944015791|0|11146.0|0
0|2020-09-18|10143.0|0|1003.0|0|8.998743944015791|0|11146.0|0
0|2020-09-19|10143.0|0|1003.0|0|8.998743944015791|0|11146.0|0
0|2020-09-20|10143.0|0|1003.0|0|8.998743944015791|0|11146.0|0
0|2020-09-21|10143.0|0|1003.0|0|8.998743944015791|0|11146.0|0
0|2020-09-22|10143.0|0|1003.0|0|8.998743944015791|0|11146.0|0
0|2020-09-23|10143.0|0|1003.0|0|8.998743944015791|0|11146.0|0
0|2020-09-24|10143.0|0|1003.0|0|8.998743944015791|0|11146.0|0
0|2020-09-25|10143.0|0|1003.0|0|8.998743944015791|0|11146.0|0
0|2020-09-26|10143.0|0|1003.0|0|8.998743944015791|0|11146.0|0
0|2020-09-27|10143.0|0|1003.0|0|8.998743944015791|0|11146.0|0
0|2020-09-28|10143.0|0|1003.0|0|8.998743944015791|0|11146.0|0
0|2020-09-29|10143.0|0|1003.0|0|8.998743944015791|0|11146.0|0
0|2020-09-30|10143.0|0|1003.0|0|8.998743944015791|0|11146.0|0
0|2020-10-01|10269.0|0|882.0|0|7.909604519774011|0|11151.0|0
0|2020-10-02|10269.0|0|882.0|0|7.909604519774011|0|11151.0|0
0|2020-10-03|10269.0|0|882.0|0|7.909604519774011|0|11151.0|0
0|2020-10-04|10269.0|0|882.0|0|7.909604519774011|0|11151.0|0
0|2020-10-05|10269.0|0|882.0|0|7.909604519774011|0|11151.0|0
0|2020-10-06|10269.0|0|882.0|0|7.909604519774011|0|11151.0|0
0|2020-10-07|10269.0|0|882.0|0|7.909604519774011|0|11151.0|0
0|2020-10-08|10269.0|0|882.0|0|7.909604519774011|0|11151.0|0
0|2020-10-09|10269.0|0|882.0|0|7.909604519774011|0|11151.0|0
0|2020-10-10|10269.0|0|882.0|0|7.909604519774011|0|11151.0|0
0|2020-10-11|10269.0|0|882.0|0|7.909604519774011|0|11151.0|0
0|2020-10-12|10269.0|0|882.0|0|7.909604519774011|0|11151.0|0
0|2020-10-13|10269.0|0|882.0|0|7.909604519774011|0|11151.0|0
0|2020-10-14|10269.0|0|882.0|0|7.909604519774011|0|11151.0|0
0|2020-10-15|10269.0|0|882.0|0|7.909604519774011|0|11151.0|0
0|2020-10-16|10269.0|0|882.0|0|7.909604519774011|0|11151.0|0
0|2020-10-17|10269.0|0|882.0|0|7.909604519774011|0|11151.0|0
0|2020-10-18|10269.0|0|882.0|0|7.909604519774011|0|11151.0|0
0|2020-10-19|10269.0|0|882.0|0|7.909604519774011|0|11151.0|0
0|2020-10-20|10269.0|0|882.0|0|7.909604519774011|0|11151.0|0
0|2020-10-21|10269.0|0|882.0|0|7.909604519774011|0|11151.0|0
0|2020-10-22|10269.0|0|882.0|0|7.909604519774011|0|11151.0|0
0|2020-10-23|10269.0|0|882.0|0|7.909604519774011|0|11151.0|0
0|2020-10-24|10269.0|0|882.0|0|7.909604519774011|0|11151.0|0
0|2020-10-25|10269.0|0|882.0|0|7.909604519774011|0|11151.0|0
0|2020-10-26|10269.0|0|882.0|0|7.909604519774011|0|11151.0|0
0|2020-10-27|10269.0|0|882.0|0|7.909604519774011|0|11151.0|0
0|2020-10-28|10269.0|0|882.0|0|7.909604519774011|0|11151.0|0
0|2020-10-29|10269.0|0|882.0|0|7.909604519774011|0|11151.0|0
0|2020-10-30|10269.0|0|882.0|0|7.909604519774011|0|11151.0|0
0|2020-10-31|10269.0|0|882.0|0|7.909604519774011|0|11151.0|0
0|2020-11-01|10029.0|0|966.0|0|8.78581173260573|0|10995.0|0
0|2020-11-02|10029.0|0|966.0|0|8.78581173260573|0|10995.0|0
0|2020-11-03|10029.0|0|966.0|0|8.78581173260573|0|10995.0|0
0|2020-11-04|10029.0|0|966.0|0|8.78581173260573|0|10995.0|0
0|2020-11-05|10029.0|0|966.0|0|8.78581173260573|0|10995.0|0
0|2020-11-06|10029.0|0|966.0|0|8.78581173260573|0|10995.0|0
0|2020-11-07|10029.0|0|966.0|0|8.78581173260573|0|10995.0|0
0|2020-11-08|10029.0|0|966.0|0|8.78581173260573|0|10995.0|0
0|2020-11-09|10029.0|0|966.0|0|8.78581173260573|0|10995.0|0
0|2020-11-10|10029.0|0|966.0|0|8.78581173260573|0|10995.0|0
0|2020-11-11|10029.0|0|966.0|0|8.78581173260573|0|10995.0|0
0|2020-11-12|10029.0|0|966.0|0|8.78581173260573|0|10995.0|0
0|2020-11-13|10029.0|0|966.0|0|8.78581173260573|0|10995.0|0
0|2020-11-14|10029.0|0|966.0|0|8.78581173260573|0|10995.0|0
0|2020-11-15|10029.0|0|966.0|0|8.78581173260573|0|10995.0|0
0|2020-11-16|10029.0|0|966.0|0|8.78581173260573|0|10995.0|0
0|2020-11-17|10029.0|0|966.0|0|8.78581173260573|0|10995.0|0
0|2020-11-18|10029.0|0|966.0|0|8.78581173260573|0|10995.0|0
0|2020-11-19|10029.0|0|966.0|0|8.78581173260573|0|10995.0|0
0|2020-11-20|10029.0|0|966.0|0|8.78581173260573|0|10995.0|0
0|2020-11-21|10029.0|0|966.0|0|8.78581173260573|0|10995.0|0
0|2020-11-22|10029.0|0|966.0|0|8.78581173260573|0|10995.0|0
0|2020-11-23|10029.0|0|966.0|0|8.78581173260573|0|10995.0|0
0|2020-11-24|10029.0|0|966.0|0|8.78581173260573|0|10995.0|0
0|2020-11-25|10029.0|0|966.0|0|8.78581173260573|0|10995.0|0
0|2020-11-26|10029.0|0|966.0|0|8.78581173260573|0|10995.0|0
0|2020-11-27|10029.0|0|966.0|0|8.78581173260573|0|10995.0|0
0|2020-11-28|10029.0|0|966.0|0|8.78581173260573|0|10995.0|0
0|2020-11-29|10029.0|0|966.0|0|8.78581173260573|0|10995.0|0
0|2020-11-30|10029.0|0|966.0|0|8.78581173260573|0|10995.0|0
0|2020-12-01|9829.0|0|1108.0|0|10.130748834232422|0|10937.0|0
0|2020-12-02|9829.0|0|1108.0|0|10.130748834232422|0|10937.0|0
0|2020-12-03|9829.0|0|1108.0|0|10.130748834232422|0|10937.0|0
0|2020-12-04|9829.0|0|1108.0|0|10.130748834232422|0|10937.0|0
0|2020-12-05|9829.0|0|1108.0|0|10.130748834232422|0|10937.0|0
0|2020-12-06|9829.0|0|1108.0|0|10.130748834232422|0|10937.0|0
0|2020-12-07|9829.0|0|1108.0|0|10.130748834232422|0|10937.0|0
0|2020-12-08|9829.0|0|1108.0|0|10.130748834232422|0|10937.0|0
