|dates|Harrisonburg_Virginia_UnitedStates.BLS_EmployedPopulation.data|Harrisonburg_Virginia_UnitedStates.BLS_EmployedPopulation.missing|Harrisonburg_Virginia_UnitedStates.BLS_UnemployedPopulation.data|Harrisonburg_Virginia_UnitedStates.BLS_UnemployedPopulation.missing|Harrisonburg_Virginia_UnitedStates.BLS_UnemploymentRate.data|Harrisonburg_Virginia_UnitedStates.BLS_UnemploymentRate.missing|Harrisonburg_Virginia_UnitedStates.BLS_LaborForcePopulation.data|Harrisonburg_Virginia_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-03|22628.0|0|1047.0|0|4.422386483632524|0|23675.0|0
0|2021-12-04|22628.0|0|1047.0|0|4.422386483632524|0|23675.0|0
0|2021-12-05|22628.0|0|1047.0|0|4.422386483632524|0|23675.0|0
0|2021-12-06|22628.0|0|1047.0|0|4.422386483632524|0|23675.0|0
0|2021-12-07|22628.0|0|1047.0|0|4.422386483632524|0|23675.0|0
0|2021-12-08|22628.0|0|1047.0|0|4.422386483632524|0|23675.0|0
0|2021-12-09|22628.0|0|1047.0|0|4.422386483632524|0|23675.0|0
0|2021-12-10|22628.0|0|1047.0|0|4.422386483632524|0|23675.0|0
0|2021-12-11|22628.0|0|1047.0|0|4.422386483632524|0|23675.0|0
0|2021-12-12|22628.0|0|1047.0|0|4.422386483632524|0|23675.0|0
0|2021-12-13|22628.0|0|1047.0|0|4.422386483632524|0|23675.0|0
0|2021-12-14|22628.0|0|1047.0|0|4.422386483632524|0|23675.0|0
0|2021-12-15|22628.0|0|1047.0|0|4.422386483632524|0|23675.0|0
0|2021-12-16|22628.0|0|1047.0|0|4.422386483632524|0|23675.0|0
0|2021-12-17|22628.0|0|1047.0|0|4.422386483632524|0|23675.0|0
0|2021-12-18|22628.0|0|1047.0|0|4.422386483632524|0|23675.0|0
0|2021-12-19|22628.0|0|1047.0|0|4.422386483632524|0|23675.0|0
0|2021-12-20|22628.0|0|1047.0|0|4.422386483632524|0|23675.0|0
0|2021-12-21|22628.0|0|1047.0|0|4.422386483632524|0|23675.0|0
0|2021-12-22|22628.0|0|1047.0|0|4.422386483632524|0|23675.0|0
0|2021-12-23|22628.0|0|1047.0|0|4.422386483632524|0|23675.0|0
0|2021-12-24|22628.0|0|1047.0|0|4.422386483632524|0|23675.0|0
0|2021-12-25|22628.0|0|1047.0|0|4.422386483632524|0|23675.0|0
0|2021-12-26|22628.0|0|1047.0|0|4.422386483632524|0|23675.0|0
0|2021-12-27|22628.0|0|1047.0|0|4.422386483632524|0|23675.0|0
0|2021-12-28|22628.0|0|1047.0|0|4.422386483632524|0|23675.0|0
0|2021-12-29|22628.0|0|1047.0|0|4.422386483632524|0|23675.0|0
0|2021-12-30|22628.0|0|1047.0|0|4.422386483632524|0|23675.0|0
0|2021-12-31|22628.0|0|1047.0|0|4.422386483632524|0|23675.0|0
0|2022-01-01|22628.0|0|1047.0|0|4.422386483632524|0|23675.0|0
0|2022-01-02|22628.0|0|1047.0|0|4.422386483632524|0|23675.0|0
0|2022-01-03|22628.0|0|1047.0|0|4.422386483632524|0|23675.0|0
0|2022-01-04|22628.0|0|1047.0|0|4.422386483632524|0|23675.0|0
0|2022-01-05|22628.0|0|1047.0|0|4.422386483632524|0|23675.0|0
0|2022-01-06|22628.0|0|1047.0|0|4.422386483632524|0|23675.0|0
0|2022-01-07|22628.0|0|1047.0|0|4.422386483632524|0|23675.0|0
0|2022-01-08|22628.0|0|1047.0|0|4.422386483632524|0|23675.0|0
0|2022-01-09|22628.0|0|1047.0|0|4.422386483632524|0|23675.0|0
0|2022-01-10|22628.0|0|1047.0|0|4.422386483632524|0|23675.0|0
0|2022-01-11|22628.0|0|1047.0|0|4.422386483632524|0|23675.0|0
0|2022-01-12|22628.0|0|1047.0|0|4.422386483632524|0|23675.0|0
0|2022-01-13|22628.0|0|1047.0|0|4.422386483632524|0|23675.0|0
0|2022-01-14|22628.0|0|1047.0|0|4.422386483632524|0|23675.0|0
0|2022-01-15|22628.0|0|1047.0|0|4.422386483632524|0|23675.0|0
0|2022-01-16|22628.0|0|1047.0|0|4.422386483632524|0|23675.0|0
0|2022-01-17|22628.0|0|1047.0|0|4.422386483632524|0|23675.0|0
