|dates|Midland_Texas_UnitedStates.JHU_ConfirmedCases.data|Midland_Texas_UnitedStates.JHU_ConfirmedCases.missing|Midland_Texas_UnitedStates.NYT_ConfirmedCases.data|Midland_Texas_UnitedStates.NYT_ConfirmedCases.missing|Midland_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Midland_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Midland_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Midland_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-23|30040.0|0|30040.0|0|404.0|0|0.0|100
0|2021-12-24|30040.0|0|30040.0|0|404.0|0|0.0|100
0|2021-12-25|30040.0|0|30040.0|0|404.0|0|0.0|100
0|2021-12-26|30040.0|0|30040.0|0|404.0|0|0.0|100
0|2021-12-27|30298.0|0|30298.0|0|405.0|0|0.0|100
0|2021-12-28|30298.0|0|30298.0|0|405.0|0|0.0|100
0|2021-12-29|30298.0|0|30298.0|0|410.0|0|0.0|100
0|2021-12-30|30298.0|0|30298.0|0|411.0|0|0.0|100
0|2021-12-31|30298.0|0|30298.0|0|411.0|0|0.0|100
0|2022-01-01|30298.0|0|30298.0|0|411.0|0|0.0|100
0|2022-01-02|30298.0|0|30298.0|0|411.0|0|0.0|100
0|2022-01-03|30298.0|0|30298.0|0|414.0|0|0.0|100
0|2022-01-04|30513.0|0|30513.0|0|415.0|0|0.0|100
0|2022-01-05|30513.0|0|30513.0|0|416.0|0|0.0|100
0|2022-01-06|30513.0|0|30642.0|0|418.0|0|0.0|100
0|2022-01-07|30715.0|0|30715.0|0|420.0|0|0.0|100
0|2022-01-08|30715.0|0|30715.0|0|420.0|0|0.0|100
0|2022-01-09|30715.0|0|30715.0|0|422.0|0|0.0|100
0|2022-01-10|30760.0|0|30760.0|0|423.0|0|0.0|100
0|2022-01-11|30760.0|0|30760.0|0|423.0|0|0.0|100
0|2022-01-12|30996.0|0|30996.0|0|424.0|0|0.0|100
0|2022-01-13|30996.0|0|30996.0|0|424.0|0|0.0|100
0|2022-01-14|30996.0|0|32465.0|0|425.0|0|0.0|100
0|2022-01-15|32668.0|0|32668.0|0|427.0|0|0.0|100
0|2022-01-16|32734.0|0|32734.0|0|427.0|0|0.0|100
0|2022-01-17|32988.0|0|0.0|100|427.0|0|0.0|100
