|dates|Hancock_Ohio_UnitedStates.BLS_EmployedPopulation.data|Hancock_Ohio_UnitedStates.BLS_EmployedPopulation.missing|Hancock_Ohio_UnitedStates.BLS_UnemployedPopulation.data|Hancock_Ohio_UnitedStates.BLS_UnemployedPopulation.missing|Hancock_Ohio_UnitedStates.BLS_UnemploymentRate.data|Hancock_Ohio_UnitedStates.BLS_UnemploymentRate.missing|Hancock_Ohio_UnitedStates.BLS_LaborForcePopulation.data|Hancock_Ohio_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-29|38406.0|0|1679.0|0|4.188599226643383|0|40085.0|0
0|2021-11-30|38406.0|0|1679.0|0|4.188599226643383|0|40085.0|0
0|2021-12-01|38406.0|0|1679.0|0|4.188599226643383|0|40085.0|0
0|2021-12-02|38406.0|0|1679.0|0|4.188599226643383|0|40085.0|0
0|2021-12-03|38406.0|0|1679.0|0|4.188599226643383|0|40085.0|0
0|2021-12-04|38406.0|0|1679.0|0|4.188599226643383|0|40085.0|0
0|2021-12-05|38406.0|0|1679.0|0|4.188599226643383|0|40085.0|0
0|2021-12-06|38406.0|0|1679.0|0|4.188599226643383|0|40085.0|0
0|2021-12-07|38406.0|0|1679.0|0|4.188599226643383|0|40085.0|0
0|2021-12-08|38406.0|0|1679.0|0|4.188599226643383|0|40085.0|0
0|2021-12-09|38406.0|0|1679.0|0|4.188599226643383|0|40085.0|0
0|2021-12-10|38406.0|0|1679.0|0|4.188599226643383|0|40085.0|0
0|2021-12-11|38406.0|0|1679.0|0|4.188599226643383|0|40085.0|0
0|2021-12-12|38406.0|0|1679.0|0|4.188599226643383|0|40085.0|0
0|2021-12-13|38406.0|0|1679.0|0|4.188599226643383|0|40085.0|0
0|2021-12-14|38406.0|0|1679.0|0|4.188599226643383|0|40085.0|0
0|2021-12-15|38406.0|0|1679.0|0|4.188599226643383|0|40085.0|0
0|2021-12-16|38406.0|0|1679.0|0|4.188599226643383|0|40085.0|0
0|2021-12-17|38406.0|0|1679.0|0|4.188599226643383|0|40085.0|0
0|2021-12-18|38406.0|0|1679.0|0|4.188599226643383|0|40085.0|0
0|2021-12-19|38406.0|0|1679.0|0|4.188599226643383|0|40085.0|0
0|2021-12-20|38406.0|0|1679.0|0|4.188599226643383|0|40085.0|0
0|2021-12-21|38406.0|0|1679.0|0|4.188599226643383|0|40085.0|0
0|2021-12-22|38406.0|0|1679.0|0|4.188599226643383|0|40085.0|0
0|2021-12-23|38406.0|0|1679.0|0|4.188599226643383|0|40085.0|0
0|2021-12-24|38406.0|0|1679.0|0|4.188599226643383|0|40085.0|0
0|2021-12-25|38406.0|0|1679.0|0|4.188599226643383|0|40085.0|0
0|2021-12-26|38406.0|0|1679.0|0|4.188599226643383|0|40085.0|0
0|2021-12-27|38406.0|0|1679.0|0|4.188599226643383|0|40085.0|0
0|2021-12-28|38406.0|0|1679.0|0|4.188599226643383|0|40085.0|0
0|2021-12-29|38406.0|0|1679.0|0|4.188599226643383|0|40085.0|0
0|2021-12-30|38406.0|0|1679.0|0|4.188599226643383|0|40085.0|0
0|2021-12-31|38406.0|0|1679.0|0|4.188599226643383|0|40085.0|0
0|2022-01-01|38406.0|0|1679.0|0|4.188599226643383|0|40085.0|0
0|2022-01-02|38406.0|0|1679.0|0|4.188599226643383|0|40085.0|0
0|2022-01-03|38406.0|0|1679.0|0|4.188599226643383|0|40085.0|0
0|2022-01-04|38406.0|0|1679.0|0|4.188599226643383|0|40085.0|0
0|2022-01-05|38406.0|0|1679.0|0|4.188599226643383|0|40085.0|0
0|2022-01-06|38406.0|0|1679.0|0|4.188599226643383|0|40085.0|0
0|2022-01-07|38406.0|0|1679.0|0|4.188599226643383|0|40085.0|0
0|2022-01-08|38406.0|0|1679.0|0|4.188599226643383|0|40085.0|0
0|2022-01-09|38406.0|0|1679.0|0|4.188599226643383|0|40085.0|0
0|2022-01-10|38406.0|0|1679.0|0|4.188599226643383|0|40085.0|0
0|2022-01-11|38406.0|0|1679.0|0|4.188599226643383|0|40085.0|0
0|2022-01-12|38406.0|0|1679.0|0|4.188599226643383|0|40085.0|0
0|2022-01-13|38406.0|0|1679.0|0|4.188599226643383|0|40085.0|0
0|2022-01-14|38406.0|0|1679.0|0|4.188599226643383|0|40085.0|0
0|2022-01-15|38406.0|0|1679.0|0|4.188599226643383|0|40085.0|0
0|2022-01-16|38406.0|0|1679.0|0|4.188599226643383|0|40085.0|0
0|2022-01-17|38406.0|0|1679.0|0|4.188599226643383|0|40085.0|0
