|dates|Somerset_Pennsylvania_UnitedStates.BLS_EmployedPopulation.data|Somerset_Pennsylvania_UnitedStates.BLS_EmployedPopulation.missing|Somerset_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.data|Somerset_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.missing|Somerset_Pennsylvania_UnitedStates.BLS_UnemploymentRate.data|Somerset_Pennsylvania_UnitedStates.BLS_UnemploymentRate.missing|Somerset_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.data|Somerset_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-20|30495.0|0|1831.0|0|5.664171255336262|0|32326.0|0
0|2021-12-21|30495.0|0|1831.0|0|5.664171255336262|0|32326.0|0
0|2021-12-22|30495.0|0|1831.0|0|5.664171255336262|0|32326.0|0
0|2021-12-23|30495.0|0|1831.0|0|5.664171255336262|0|32326.0|0
0|2021-12-24|30495.0|0|1831.0|0|5.664171255336262|0|32326.0|0
0|2021-12-25|30495.0|0|1831.0|0|5.664171255336262|0|32326.0|0
0|2021-12-26|30495.0|0|1831.0|0|5.664171255336262|0|32326.0|0
0|2021-12-27|30495.0|0|1831.0|0|5.664171255336262|0|32326.0|0
0|2021-12-28|30495.0|0|1831.0|0|5.664171255336262|0|32326.0|0
0|2021-12-29|30495.0|0|1831.0|0|5.664171255336262|0|32326.0|0
0|2021-12-30|30495.0|0|1831.0|0|5.664171255336262|0|32326.0|0
0|2021-12-31|30495.0|0|1831.0|0|5.664171255336262|0|32326.0|0
0|2022-01-01|30495.0|0|1831.0|0|5.664171255336262|0|32326.0|0
0|2022-01-02|30495.0|0|1831.0|0|5.664171255336262|0|32326.0|0
0|2022-01-03|30495.0|0|1831.0|0|5.664171255336262|0|32326.0|0
0|2022-01-04|30495.0|0|1831.0|0|5.664171255336262|0|32326.0|0
0|2022-01-05|30495.0|0|1831.0|0|5.664171255336262|0|32326.0|0
0|2022-01-06|30495.0|0|1831.0|0|5.664171255336262|0|32326.0|0
0|2022-01-07|30495.0|0|1831.0|0|5.664171255336262|0|32326.0|0
0|2022-01-08|30495.0|0|1831.0|0|5.664171255336262|0|32326.0|0
0|2022-01-09|30495.0|0|1831.0|0|5.664171255336262|0|32326.0|0
0|2022-01-10|30495.0|0|1831.0|0|5.664171255336262|0|32326.0|0
0|2022-01-11|30495.0|0|1831.0|0|5.664171255336262|0|32326.0|0
0|2022-01-12|30495.0|0|1831.0|0|5.664171255336262|0|32326.0|0
0|2022-01-13|30495.0|0|1831.0|0|5.664171255336262|0|32326.0|0
0|2022-01-14|30495.0|0|1831.0|0|5.664171255336262|0|32326.0|0
0|2022-01-15|30495.0|0|1831.0|0|5.664171255336262|0|32326.0|0
0|2022-01-16|30495.0|0|1831.0|0|5.664171255336262|0|32326.0|0
0|2022-01-17|30495.0|0|1831.0|0|5.664171255336262|0|32326.0|0
