|dates|VanBuren_Tennessee_UnitedStates.BLS_EmployedPopulation.data|VanBuren_Tennessee_UnitedStates.BLS_EmployedPopulation.missing|VanBuren_Tennessee_UnitedStates.BLS_UnemployedPopulation.data|VanBuren_Tennessee_UnitedStates.BLS_UnemployedPopulation.missing|VanBuren_Tennessee_UnitedStates.BLS_UnemploymentRate.data|VanBuren_Tennessee_UnitedStates.BLS_UnemploymentRate.missing|VanBuren_Tennessee_UnitedStates.BLS_LaborForcePopulation.data|VanBuren_Tennessee_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-23|1930.0|0|107.0|0|5.2528227785959745|0|2037.0|0
0|2021-12-24|1930.0|0|107.0|0|5.2528227785959745|0|2037.0|0
0|2021-12-25|1930.0|0|107.0|0|5.2528227785959745|0|2037.0|0
0|2021-12-26|1930.0|0|107.0|0|5.2528227785959745|0|2037.0|0
0|2021-12-27|1930.0|0|107.0|0|5.2528227785959745|0|2037.0|0
0|2021-12-28|1930.0|0|107.0|0|5.2528227785959745|0|2037.0|0
0|2021-12-29|1930.0|0|107.0|0|5.2528227785959745|0|2037.0|0
0|2021-12-30|1930.0|0|107.0|0|5.2528227785959745|0|2037.0|0
0|2021-12-31|1930.0|0|107.0|0|5.2528227785959745|0|2037.0|0
0|2022-01-01|1930.0|0|107.0|0|5.2528227785959745|0|2037.0|0
0|2022-01-02|1930.0|0|107.0|0|5.2528227785959745|0|2037.0|0
0|2022-01-03|1930.0|0|107.0|0|5.2528227785959745|0|2037.0|0
0|2022-01-04|1930.0|0|107.0|0|5.2528227785959745|0|2037.0|0
0|2022-01-05|1930.0|0|107.0|0|5.2528227785959745|0|2037.0|0
0|2022-01-06|1930.0|0|107.0|0|5.2528227785959745|0|2037.0|0
0|2022-01-07|1930.0|0|107.0|0|5.2528227785959745|0|2037.0|0
0|2022-01-08|1930.0|0|107.0|0|5.2528227785959745|0|2037.0|0
0|2022-01-09|1930.0|0|107.0|0|5.2528227785959745|0|2037.0|0
0|2022-01-10|1930.0|0|107.0|0|5.2528227785959745|0|2037.0|0
0|2022-01-11|1930.0|0|107.0|0|5.2528227785959745|0|2037.0|0
0|2022-01-12|1930.0|0|107.0|0|5.2528227785959745|0|2037.0|0
0|2022-01-13|1930.0|0|107.0|0|5.2528227785959745|0|2037.0|0
0|2022-01-14|1930.0|0|107.0|0|5.2528227785959745|0|2037.0|0
0|2022-01-15|1930.0|0|107.0|0|5.2528227785959745|0|2037.0|0
0|2022-01-16|1930.0|0|107.0|0|5.2528227785959745|0|2037.0|0
0|2022-01-17|1930.0|0|107.0|0|5.2528227785959745|0|2037.0|0
