|dates|Spotsylvania_Virginia_UnitedStates.BLS_EmployedPopulation.data|Spotsylvania_Virginia_UnitedStates.BLS_EmployedPopulation.missing|Spotsylvania_Virginia_UnitedStates.BLS_UnemployedPopulation.data|Spotsylvania_Virginia_UnitedStates.BLS_UnemployedPopulation.missing|Spotsylvania_Virginia_UnitedStates.BLS_UnemploymentRate.data|Spotsylvania_Virginia_UnitedStates.BLS_UnemploymentRate.missing|Spotsylvania_Virginia_UnitedStates.BLS_LaborForcePopulation.data|Spotsylvania_Virginia_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-30|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-12-01|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-12-02|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-12-03|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-12-04|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-12-05|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-12-06|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-12-07|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-12-08|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-12-09|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-12-10|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-12-11|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-12-12|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-12-13|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-12-14|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-12-15|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-12-16|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-12-17|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-12-18|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-12-19|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-12-20|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-12-21|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-12-22|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-12-23|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-12-24|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-12-25|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-12-26|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-12-27|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-12-28|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-12-29|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-12-30|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2021-12-31|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2022-01-01|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2022-01-02|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2022-01-03|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2022-01-04|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2022-01-05|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2022-01-06|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2022-01-07|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2022-01-08|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2022-01-09|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2022-01-10|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2022-01-11|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2022-01-12|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2022-01-13|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2022-01-14|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2022-01-15|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2022-01-16|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
0|2022-01-17|63217.0|0|2628.0|0|3.9911914344293415|0|65845.0|0
