|dates|Wayne_Michigan_UnitedStates.AveragePrecipitationTotal.data|Wayne_Michigan_UnitedStates.AveragePrecipitationTotal.missing|Wayne_Michigan_UnitedStates.AveragePrecipitation.data|Wayne_Michigan_UnitedStates.AveragePrecipitation.missing|Wayne_Michigan_UnitedStates.AverageWindDirection.data|Wayne_Michigan_UnitedStates.AverageWindDirection.missing|Wayne_Michigan_UnitedStates.AverageWindSpeed.data|Wayne_Michigan_UnitedStates.AverageWindSpeed.missing
0|2021-12-12|0.0|0|0.0|0|224.58333333333334|0|16.791666666666668|0
0|2021-12-13|0.0|0|0.0|0|231.25|0|11.833333333333334|0
0|2021-12-14|0.0|0|0.0|0|76.25|0|5.291666666666667|0
0|2021-12-15|0.0008333333333333334|0|0.0033333333333333335|0|170.41666666666666|0|10.635416666666666|0
0|2021-12-16|0.00125|0|0.0|0|225.625|0|24.32638888888889|0
0|2021-12-17|0.0|0|0.0|0|206.66666666666666|0|7.791666666666667|0
0|2021-12-18|0.0015277777777777779|0|0.009340277777777779|0|161.5625|0|9.836805555555555|0
0|2021-12-19|0.0030555555555555557|0|0.0001388888888888889|0|241.00694444444446|0|6.788194444444444|0
0|2021-12-20|0.0|0|0.0|0|218.33333333333334|0|13.833333333333334|0
0|2021-12-21|0.0|0|0.0|0|151.11111111111111|0|7.4444444444444455|0
0|2021-12-22|0.0|0|0.0|0|290.4166666666667|0|14.708333333333334|0
0|2021-12-23|0.0|0|0.0|0|187.3611111111111|0|9.069444444444445|0
0|2021-12-24|0.0|0|0.0002777777777777778|0|147.98611111111111|0|6.409722222222222|0
0|2021-12-25|0.007291666666666666|0|0.013402777777777777|0|244.6527777777778|0|6.006944444444444|0
0|2021-12-26|0.000625|0|0.0|0|153.125|0|5.416666666666667|0
0|2021-12-27|0.0014583333333333334|0|0.010486111111111111|0|135.52777777777777|0|8.665277777777778|0
0|2021-12-28|0.008749999999999999|0|0.006805555555555557|0|135.2777777777778|0|6.329861111111111|0
0|2021-12-29|0.009166666666666667|0|0.0|0|189.72222222222226|0|5.284722222222222|0
0|2021-12-30|0.0|0|0.0|0|61.145833333333336|0|4.322916666666667|0
0|2021-12-31|0.0|0|0.0|0|146.14583333333334|0|4.857638888888888|0
0|2022-01-01|0.0|0|0.005208333333333333|0|53.75|0|10.597222222222223|0
0|2022-01-02|0.002777777777777778|0|0.0021527777777777778|0|283.9236111111111|0|10.572916666666666|0
0|2022-01-03|0.0|0|0.0|0|158.33333333333334|0|5.208333333333333|0
0|2022-01-04|0.0|0|0.0|0|193.75|0|11.583333333333334|0
0|2022-01-05|0.0|0|0.0|0|226.875|0|21.8125|0
0|2022-01-06|0.0|0|0.0|0|238.22916666666666|0|14.690972222222221|0
0|2022-01-07|0.0|0|0.0|0|265.38194444444446|0|9.881944444444445|0
0|2022-01-08|0.0|0|0.0|0|155.06944444444443|0|10.215277777777777|0
0|2022-01-09|0.0008333333333333334|0|0.0008333333333333334|0|260.90277777777777|0|15.763888888888891|0
0|2022-01-10|0.0|0|0.0|0|285.8333333333333|0|16.104166666666668|0
0|2022-01-11|0.0|0|0.0|0|205.41666666666666|0|12.208333333333334|0
0|2022-01-12|0.0|0|0.0|0|221.5277777777778|0|10.979166666666666|0
0|2022-01-13|0.0|0|0.0|0|80.7638888888889|0|4.041666666666667|0
0|2022-01-14|0.0|0|0.0|0|92.29166666666667|0|11.673611111111112|0
0|2022-01-15|0.0|0|0.0|0|52.22222222222222|0|9.881944444444445|0
0|2022-01-16|0.0|0|0.0|0|70.7638888888889|0|6.222222222222221|0
0|2022-01-17|0.0|0|0.0|0|319.375|0|14.520833333333334|0
