|dates|Tooele_Utah_UnitedStates.JHU_ConfirmedCases.data|Tooele_Utah_UnitedStates.JHU_ConfirmedCases.missing|Tooele_Utah_UnitedStates.NYT_ConfirmedCases.data|Tooele_Utah_UnitedStates.NYT_ConfirmedCases.missing|Tooele_Utah_UnitedStates.JHU_ConfirmedDeaths.data|Tooele_Utah_UnitedStates.JHU_ConfirmedDeaths.missing|Tooele_Utah_UnitedStates.JHU_ConfirmedRecoveries.data|Tooele_Utah_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-26|14062.0|0|14062.0|0|82.0|0|0.0|100
0|2021-12-27|14135.0|0|14135.0|0|82.0|0|0.0|100
0|2021-12-28|14152.0|0|14152.0|0|82.0|0|0.0|100
0|2021-12-29|14225.0|0|14225.0|0|84.0|0|0.0|100
0|2021-12-30|14270.0|0|14270.0|0|83.0|0|0.0|100
0|2021-12-31|14270.0|0|14270.0|0|83.0|0|0.0|100
0|2022-01-01|14270.0|0|14270.0|0|83.0|0|0.0|100
0|2022-01-02|14270.0|0|14270.0|0|83.0|0|0.0|100
0|2022-01-03|14546.0|0|14546.0|0|83.0|0|0.0|100
0|2022-01-04|14606.0|0|14606.0|0|83.0|0|0.0|100
0|2022-01-05|14727.0|0|14727.0|0|84.0|0|0.0|100
0|2022-01-06|14881.0|0|14881.0|0|84.0|0|0.0|100
0|2022-01-07|15056.0|0|15056.0|0|86.0|0|0.0|100
0|2022-01-08|15056.0|0|15056.0|0|86.0|0|0.0|100
0|2022-01-09|15056.0|0|15056.0|0|86.0|0|0.0|100
0|2022-01-10|15550.0|0|15550.0|0|86.0|0|0.0|100
0|2022-01-11|15717.0|0|15717.0|0|87.0|0|0.0|100
0|2022-01-12|15935.0|0|15935.0|0|88.0|0|0.0|100
0|2022-01-13|15935.0|0|16292.0|0|88.0|0|0.0|100
0|2022-01-14|16644.0|0|16644.0|0|88.0|0|0.0|100
0|2022-01-15|16644.0|0|16644.0|0|88.0|0|0.0|100
0|2022-01-16|16644.0|0|16644.0|0|88.0|0|0.0|100
0|2022-01-17|16644.0|0|0.0|100|88.0|0|0.0|100
