|dates|Sierra_NewMexico_UnitedStates.AveragePrecipitationTotal.data|Sierra_NewMexico_UnitedStates.AveragePrecipitationTotal.missing|Sierra_NewMexico_UnitedStates.AveragePrecipitation.data|Sierra_NewMexico_UnitedStates.AveragePrecipitation.missing|Sierra_NewMexico_UnitedStates.AverageWindDirection.data|Sierra_NewMexico_UnitedStates.AverageWindDirection.missing|Sierra_NewMexico_UnitedStates.AverageWindSpeed.data|Sierra_NewMexico_UnitedStates.AverageWindSpeed.missing
0|2021-12-12|0.0|0|0.0|0|179.16666666666666|0|4.458333333333333|0
0|2021-12-13|0.0|0|0.0|0|150.41666666666666|0|3.625|0
0|2021-12-14|0.0|0|0.0|0|203.33333333333334|0|11.833333333333334|0
0|2021-12-15|0.0|0|0.0|0|193.75|0|12.333333333333334|0
0|2021-12-16|0.0|0|0.0|0|218.75|0|6.875|0
0|2021-12-17|0.0|0|0.0|0|176.25|0|5.208333333333333|0
0|2021-12-18|0.0|0|0.0|0|201.66666666666666|0|8.416666666666666|0
0|2021-12-19|0.0|0|0.0|0|189.16666666666666|0|5.875|0
0|2021-12-20|0.0|0|0.0|0|190.0|0|6.0|0
0|2021-12-21|0.0|0|0.0|0|99.58333333333333|0|2.7083333333333335|0
0|2021-12-22|0.0|0|0.0|0|185.41666666666666|0|4.333333333333333|0
0|2021-12-23|0.0|0|0.0|0|151.25|0|4.916666666666667|0
0|2021-12-24|0.0|0|0.0|0|231.04166666666666|0|15.479166666666666|0
0|2021-12-25|0.0|0|0.0|0|175.625|0|10.291666666666666|0
0|2021-12-26|0.0|0|0.0|0|219.16666666666666|0|14.25|0
0|2021-12-27|0.0|0|0.0|0|225.0|0|11.395833333333334|0
0|2021-12-28|0.0|0|0.0|0|161.45833333333334|0|8.083333333333334|0
0|2021-12-29|0.0|0|0.0|0|227.08333333333334|0|9.416666666666666|0
0|2021-12-30|0.0|0|0.0|0|155.0|0|8.458333333333334|0
0|2021-12-31|0.0|0|0.004722222222222222|0|203.44444444444446|0|12.666666666666664|0
0|2022-01-01|0.004583333333333333|0|0.0018055555555555557|0|253.75|0|17.680555555555557|0
0|2022-01-02|0.0020833333333333333|0|0.0|0|179.58333333333334|0|5.916666666666667|0
0|2022-01-03|0.0|0|0.0|0|188.33333333333334|0|4.666666666666667|0
0|2022-01-04|0.0|0|0.0|0|157.08333333333334|0|4.541666666666667|0
0|2022-01-05|0.0|0|0.0|0|222.91666666666666|0|8.958333333333334|0
0|2022-01-06|0.0|0|0.0|0|177.08333333333334|0|5.375|0
0|2022-01-07|0.0|0|0.0|0|232.08333333333334|0|5.958333333333333|0
0|2022-01-08|0.0|0|0.0|0|204.16666666666666|0|8.208333333333334|0
0|2022-01-09|0.0|0|0.0|0|131.66666666666666|0|10.333333333333334|0
0|2022-01-10|0.0|0|0.0|0|196.25|0|5.25|0
0|2022-01-11|0.0|0|0.0|0|179.16666666666666|0|5.333333333333333|0
0|2022-01-12|0.0|0|0.0|0|202.91666666666666|0|4.8125|0
0|2022-01-13|0.0|0|0.0|0|153.75|0|4.25|0
0|2022-01-14|0.0|0|0.0|0|237.08333333333334|0|8.875|0
0|2022-01-15|0.0|0|0.0|0|144.79166666666666|0|7.604166666666667|0
0|2022-01-16|0.0|0|0.0|0|182.29166666666666|0|4.9375|0
0|2022-01-17|0.0|0|0.0|0|216.25|0|5.291666666666667|0
