|dates|Mason_Kentucky_UnitedStates.AveragePrecipitationTotal.data|Mason_Kentucky_UnitedStates.AveragePrecipitationTotal.missing|Mason_Kentucky_UnitedStates.AveragePrecipitation.data|Mason_Kentucky_UnitedStates.AveragePrecipitation.missing|Mason_Kentucky_UnitedStates.AverageWindDirection.data|Mason_Kentucky_UnitedStates.AverageWindDirection.missing|Mason_Kentucky_UnitedStates.AverageWindSpeed.data|Mason_Kentucky_UnitedStates.AverageWindSpeed.missing
0|2021-11-22|0.0|0|0.0|0|302.5|0|7.625|0
0|2021-11-23|0.0|0|0.0|0|251.77083333333334|0|5.125|0
0|2021-11-24|0.0|0|0.0|0|191.77083333333334|0|7.729166666666667|0
0|2021-11-25|0.0|0|0.0|0|268.4375|0|11.875|0
0|2021-11-26|0.0|0|0.0|0|287.34375|0|10.416666666666666|0
0|2021-11-27|0.0|0|0.0|0|216.66666666666666|0|7.479166666666667|0
0|2021-11-28|0.0|0|0.0|0|297.5|0|9.770833333333334|0
0|2021-11-29|0.0|0|0.0|0|211.45833333333334|0|4.708333333333333|0
0|2021-11-30|0.0|0|0.0|0|259.1666666666667|0|8.71875|0
0|2021-12-01|0.0|0|0.0|0|190.52083333333334|0|6.75|0
0|2021-12-02|0.0|0|0.0|0|274.6354166666667|0|12.395833333333334|0
0|2021-12-03|0.0|0|0.0|0|110.9375|0|5.125|0
0|2021-12-04|0.0|0|0.0|0|47.604166666666664|0|6.322916666666667|0
0|2021-12-05|0.0|0|0.0|0|150.83333333333334|0|9.791666666666666|0
0|2021-12-06|0.0|0|0.0|0|281.6666666666667|0|13.208333333333334|0
0|2021-12-07|0.0|0|0.0|0|92.70833333333333|0|2.3854166666666665|0
0|2021-12-08|0.0|0|0.0|0|132.76041666666666|0|4.197916666666667|0
0|2021-12-09|0.0|0|0.0|0|164.47916666666666|0|8.427083333333334|0
0|2021-12-10|0.0|0|0.0|0|199.0625|0|8.083333333333334|0
0|2021-12-11|0.0|0|0.0|0|188.02083333333334|0|11.291666666666666|0
0|2021-12-12|0.0|0|0.0|0|0.0|0|0.0|0
0|2021-12-13|0.0|0|0.0|0|19.583333333333332|0|0.5208333333333334|0
0|2021-12-14|0.0|0|0.0|0|0.0|0|0.0|0
0|2021-12-15|0.0|0|0.0|0|33.541666666666664|0|0.7395833333333334|0
0|2021-12-16|0.0|0|0.0|0|152.5|0|8.28125|0
0|2021-12-17|0.0|0|0.0|0|0.0|0|0.0|0
0|2021-12-18|0.0|0|0.0|0|128.4375|0|4.03125|0
0|2021-12-19|0.0|0|0.0|0|9.895833333333334|0|0.59375|0
0|2021-12-20|0.0|0|0.0|0|0.0|0|0.0|0
0|2021-12-21|0.0|0|0.0|0|19.0625|0|0.3958333333333333|0
0|2021-12-22|0.0|0|0.0|0|88.54166666666667|0|2.28125|0
0|2021-12-23|0.0|0|0.0|0|100.10416666666667|0|4.239583333333333|0
0|2021-12-24|0.0|0|0.0|0|174.94791666666666|0|8.583333333333334|0
0|2021-12-25|0.0|0|0.0|0|208.51041666666666|0|13.635416666666666|0
0|2021-12-26|0.0|0|0.0|0|5.416666666666667|0|0.3125|0
0|2021-12-27|0.0|0|0.0|0|247.03125|0|11.765625|0
0|2021-12-28|0.0|0|0.0|0|138.22916666666666|0|7.291666666666667|0
0|2021-12-29|0.0|0|0.0|0|107.39583333333333|0|3.078125|0
0|2021-12-30|0.0|0|0.0|0|13.4375|0|0.2708333333333333|0
0|2021-12-31|0.0|0|0.0|0|139.84375|0|5.192708333333333|0
0|2022-01-01|0.0|0|0.0|0|114.58333333333333|0|4.583333333333333|0
0|2022-01-02|0.0|0|0.0|0|183.80208333333334|0|7.567708333333333|0
0|2022-01-03|0.0|0|0.0|0|105.15625|0|7.3125|0
0|2022-01-04|0.0|0|0.0|0|118.4375|0|5.932291666666667|0
0|2022-01-05|0.0|0|0.0|0|263.1770833333333|0|17.5|0
0|2022-01-06|0.0|0|0.0|0|218.46875|0|5.109375|0
0|2022-01-07|0.0|0|0.0|0|223.625|0|7.104166666666667|0
0|2022-01-08|0.0|0|0.0|0|142.60416666666666|0|5.677083333333333|0
0|2022-01-09|0.0|0|0.0|0|270.2083333333333|0|9.75|0
0|2022-01-10|0.0|0|0.0|0|303.8020833333333|0|8.296875|0
0|2022-01-11|0.0|0|0.0|0|173.05208333333334|0|5.291666666666667|0
0|2022-01-12|0.0|0|0.0|0|252.76041666666666|0|9.630208333333334|0
0|2022-01-13|0.0|0|0.0|0|232.5|0|6.625|0
0|2022-01-14|0.0|0|0.0|0|43.541666666666664|0|5.552083333333333|0
0|2022-01-15|0.0|0|0.0|0|69.54166666666667|0|7.90625|0
0|2022-01-16|0.0|0|0.0|0|120.72916666666667|0|8.28125|0
0|2022-01-17|0.0|0|0.0|0|293.125|0|13.479166666666666|0
