|dates|Fairfax_Virginia_UnitedStates.BLS_EmployedPopulation.data|Fairfax_Virginia_UnitedStates.BLS_EmployedPopulation.missing|Fairfax_Virginia_UnitedStates.BLS_UnemployedPopulation.data|Fairfax_Virginia_UnitedStates.BLS_UnemployedPopulation.missing|Fairfax_Virginia_UnitedStates.BLS_UnemploymentRate.data|Fairfax_Virginia_UnitedStates.BLS_UnemploymentRate.missing|Fairfax_Virginia_UnitedStates.BLS_LaborForcePopulation.data|Fairfax_Virginia_UnitedStates.BLS_LaborForcePopulation.missing
0|2022-01-01|594803.0|0|22702.0|0|3.6764074784819556|0|617505.0|0
0|2022-01-02|594803.0|0|22702.0|0|3.6764074784819556|0|617505.0|0
0|2022-01-03|594803.0|0|22702.0|0|3.6764074784819556|0|617505.0|0
0|2022-01-04|594803.0|0|22702.0|0|3.6764074784819556|0|617505.0|0
0|2022-01-05|594803.0|0|22702.0|0|3.6764074784819556|0|617505.0|0
0|2022-01-06|594803.0|0|22702.0|0|3.6764074784819556|0|617505.0|0
0|2022-01-07|594803.0|0|22702.0|0|3.6764074784819556|0|617505.0|0
0|2022-01-08|594803.0|0|22702.0|0|3.6764074784819556|0|617505.0|0
0|2022-01-09|594803.0|0|22702.0|0|3.6764074784819556|0|617505.0|0
0|2022-01-10|594803.0|0|22702.0|0|3.6764074784819556|0|617505.0|0
0|2022-01-11|594803.0|0|22702.0|0|3.6764074784819556|0|617505.0|0
0|2022-01-12|594803.0|0|22702.0|0|3.6764074784819556|0|617505.0|0
0|2022-01-13|594803.0|0|22702.0|0|3.6764074784819556|0|617505.0|0
0|2022-01-14|594803.0|0|22702.0|0|3.6764074784819556|0|617505.0|0
0|2022-01-15|594803.0|0|22702.0|0|3.6764074784819556|0|617505.0|0
0|2022-01-16|594803.0|0|22702.0|0|3.6764074784819556|0|617505.0|0
0|2022-01-17|594803.0|0|22702.0|0|3.6764074784819556|0|617505.0|0
