|dates|Kittitas_Washington_UnitedStates.BLS_EmployedPopulation.data|Kittitas_Washington_UnitedStates.BLS_EmployedPopulation.missing|Kittitas_Washington_UnitedStates.BLS_UnemployedPopulation.data|Kittitas_Washington_UnitedStates.BLS_UnemployedPopulation.missing|Kittitas_Washington_UnitedStates.BLS_UnemploymentRate.data|Kittitas_Washington_UnitedStates.BLS_UnemploymentRate.missing|Kittitas_Washington_UnitedStates.BLS_LaborForcePopulation.data|Kittitas_Washington_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-09|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-12-10|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-12-11|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-12-12|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-12-13|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-12-14|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-12-15|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-12-16|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-12-17|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-12-18|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-12-19|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-12-20|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-12-21|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-12-22|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-12-23|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-12-24|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-12-25|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-12-26|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-12-27|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-12-28|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-12-29|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-12-30|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2021-12-31|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2022-01-01|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2022-01-02|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2022-01-03|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2022-01-04|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2022-01-05|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2022-01-06|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2022-01-07|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2022-01-08|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2022-01-09|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2022-01-10|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2022-01-11|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2022-01-12|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2022-01-13|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2022-01-14|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2022-01-15|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2022-01-16|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
0|2022-01-17|19908.0|0|1237.0|0|5.850082761882241|0|21145.0|0
