|dates|Cumberland_Pennsylvania_UnitedStates.BLS_EmployedPopulation.data|Cumberland_Pennsylvania_UnitedStates.BLS_EmployedPopulation.missing|Cumberland_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.data|Cumberland_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.missing|Cumberland_Pennsylvania_UnitedStates.BLS_UnemploymentRate.data|Cumberland_Pennsylvania_UnitedStates.BLS_UnemploymentRate.missing|Cumberland_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.data|Cumberland_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-16|123919.0|0|5362.0|0|4.147554551712935|0|129281.0|0
0|2021-12-17|123919.0|0|5362.0|0|4.147554551712935|0|129281.0|0
0|2021-12-18|123919.0|0|5362.0|0|4.147554551712935|0|129281.0|0
0|2021-12-19|123919.0|0|5362.0|0|4.147554551712935|0|129281.0|0
0|2021-12-20|123919.0|0|5362.0|0|4.147554551712935|0|129281.0|0
0|2021-12-21|123919.0|0|5362.0|0|4.147554551712935|0|129281.0|0
0|2021-12-22|123919.0|0|5362.0|0|4.147554551712935|0|129281.0|0
0|2021-12-23|123919.0|0|5362.0|0|4.147554551712935|0|129281.0|0
0|2021-12-24|123919.0|0|5362.0|0|4.147554551712935|0|129281.0|0
0|2021-12-25|123919.0|0|5362.0|0|4.147554551712935|0|129281.0|0
0|2021-12-26|123919.0|0|5362.0|0|4.147554551712935|0|129281.0|0
0|2021-12-27|123919.0|0|5362.0|0|4.147554551712935|0|129281.0|0
0|2021-12-28|123919.0|0|5362.0|0|4.147554551712935|0|129281.0|0
0|2021-12-29|123919.0|0|5362.0|0|4.147554551712935|0|129281.0|0
0|2021-12-30|123919.0|0|5362.0|0|4.147554551712935|0|129281.0|0
0|2021-12-31|123919.0|0|5362.0|0|4.147554551712935|0|129281.0|0
0|2022-01-01|123919.0|0|5362.0|0|4.147554551712935|0|129281.0|0
0|2022-01-02|123919.0|0|5362.0|0|4.147554551712935|0|129281.0|0
0|2022-01-03|123919.0|0|5362.0|0|4.147554551712935|0|129281.0|0
0|2022-01-04|123919.0|0|5362.0|0|4.147554551712935|0|129281.0|0
0|2022-01-05|123919.0|0|5362.0|0|4.147554551712935|0|129281.0|0
0|2022-01-06|123919.0|0|5362.0|0|4.147554551712935|0|129281.0|0
0|2022-01-07|123919.0|0|5362.0|0|4.147554551712935|0|129281.0|0
0|2022-01-08|123919.0|0|5362.0|0|4.147554551712935|0|129281.0|0
0|2022-01-09|123919.0|0|5362.0|0|4.147554551712935|0|129281.0|0
0|2022-01-10|123919.0|0|5362.0|0|4.147554551712935|0|129281.0|0
0|2022-01-11|123919.0|0|5362.0|0|4.147554551712935|0|129281.0|0
0|2022-01-12|123919.0|0|5362.0|0|4.147554551712935|0|129281.0|0
0|2022-01-13|123919.0|0|5362.0|0|4.147554551712935|0|129281.0|0
0|2022-01-14|123919.0|0|5362.0|0|4.147554551712935|0|129281.0|0
0|2022-01-15|123919.0|0|5362.0|0|4.147554551712935|0|129281.0|0
0|2022-01-16|123919.0|0|5362.0|0|4.147554551712935|0|129281.0|0
0|2022-01-17|123919.0|0|5362.0|0|4.147554551712935|0|129281.0|0
