|dates|York_SouthCarolina_UnitedStates.AveragePrecipitationTotal.data|York_SouthCarolina_UnitedStates.AveragePrecipitationTotal.missing|York_SouthCarolina_UnitedStates.AveragePrecipitation.data|York_SouthCarolina_UnitedStates.AveragePrecipitation.missing|York_SouthCarolina_UnitedStates.AverageWindDirection.data|York_SouthCarolina_UnitedStates.AverageWindDirection.missing|York_SouthCarolina_UnitedStates.AverageWindSpeed.data|York_SouthCarolina_UnitedStates.AverageWindSpeed.missing
0|2021-12-16|0.0|0|0.0|0|133.95833333333334|0|5.072916666666667|0
0|2021-12-17|0.0|0|0.0|0|189.8125|0|5.939583333333334|0
0|2021-12-18|0.0|0|0.014722222222222225|0|206.31944444444443|0|7.989583333333333|0
0|2021-12-19|0.0060416666666666665|0|0.017455357142857144|0|67.45535714285714|0|6.210416666666667|0
0|2021-12-20|0.022083333333333333|0|0.0|0|26.875|0|4.020833333333333|0
0|2021-12-21|0.0|0|0.00125|0|57.083333333333336|0|4.208333333333333|0
0|2021-12-22|0.00125|0|0.0|0|245.83333333333334|0|5.333333333333333|0
0|2021-12-23|0.0|0|0.0|0|82.5|0|3.375|0
0|2021-12-24|0.0|0|0.0|0|215.0|0|9.583333333333334|0
0|2021-12-25|0.0|0|0.0|0|234.58333333333334|0|14.375|0
0|2021-12-26|0.0|0|0.0|0|137.87698412698413|0|3.4404761904761902|0
0|2021-12-27|0.0|0|0.0|0|165.05555555555557|0|7.156944444444444|0
0|2021-12-28|0.0|0|0.0|0|211.875|0|8.760416666666666|0
0|2021-12-29|0.0|0|0.013013888888888889|0|214.5972222222222|0|9.23587962962963|0
0|2021-12-30|0.026875|0|0.02470238095238095|0|219.68253968253967|0|8.993055555555555|0
0|2021-12-31|0.0020833333333333333|0|0.006229166666666668|0|208.2013888888889|0|5.152777777777778|0
0|2022-01-01|0.009166666666666667|0|0.007291666666666666|0|215.41666666666666|0|11.753472222222221|0
0|2022-01-02|0.006666666666666667|0|0.02723611111111111|0|173.5277777777778|0|8.69652777777778|0
0|2022-01-03|0.012249999999999999|0|0.028916666666666663|0|184.7152777777778|0|10.217361111111112|0
0|2022-01-04|0.010833333333333334|0|0.0|0|17.916666666666668|0|1.75|0
0|2022-01-05|0.0|0|0.0|0|172.6388888888889|0|5.847222222222221|0
0|2022-01-06|0.0|0|0.0|0|134.79166666666666|0|5.083333333333333|0
0|2022-01-07|0.0|0|0.0|0|247.70833333333334|0|6.9375|0
0|2022-01-08|0.0|0|0.0|0|46.458333333333336|0|3.0416666666666665|0
0|2022-01-09|0.0|0|0.021319444444444446|0|160.24305555555557|0|4.836805555555556|0
0|2022-01-10|0.02625|0|0.0|0|160.0|0|9.020833333333334|0
0|2022-01-11|0.0|0|0.0|0|50.416666666666664|0|2.2916666666666665|0
0|2022-01-12|0.0|0|0.0|0|125.83333333333333|0|3.5833333333333335|0
0|2022-01-13|0.0|0|0.0|0|150.41666666666666|0|3.5|0
0|2022-01-14|0.0|0|0.0|0|188.75|0|4.916666666666667|0
0|2022-01-15|0.0|0|0.0|0|12.083333333333334|0|3.7291666666666665|0
0|2022-01-16|0.0030555555555555557|0|0.027093253968253964|0|113.86904761904763|0|7.985863095238095|0
0|2022-01-17|0.016041666666666666|0|0.0|0|227.29166666666666|0|10.5|0
