|dates|Hatillo_PuertoRico_UnitedStates.AveragePrecipitationTotal.data|Hatillo_PuertoRico_UnitedStates.AveragePrecipitationTotal.missing|Hatillo_PuertoRico_UnitedStates.AveragePrecipitation.data|Hatillo_PuertoRico_UnitedStates.AveragePrecipitation.missing|Hatillo_PuertoRico_UnitedStates.AverageWindDirection.data|Hatillo_PuertoRico_UnitedStates.AverageWindDirection.missing|Hatillo_PuertoRico_UnitedStates.AverageWindSpeed.data|Hatillo_PuertoRico_UnitedStates.AverageWindSpeed.missing
0|2021-01-06|0.0|0|0.0|0|62.5|0|5.770833333333333|0
0|2021-01-07|0.0|0|0.0|0|95.41666666666667|0|9.145833333333334|0
0|2021-01-08|0.0|0|0.0|0|123.125|0|7.5625|0
0|2021-01-09|0.0|0|0.0|0|117.41666666666667|0|5.958333333333333|0
0|2021-01-10|0.0|0|0.0|0|65.95833333333333|0|7.5625|0
0|2021-01-11|0.0|0|0.0|0|96.9375|0|10.833333333333334|0
0|2021-01-12|0.0|0|0.0|0|88.75|0|10.3125|0
0|2021-01-13|0.0|0|0.0|0|100.08333333333333|0|11.5|0
0|2021-01-14|0.0|0|0.0|0|98.89583333333333|0|4.895833333333333|0
0|2021-01-15|0.0|0|0.0|0|49.166666666666664|0|4.770833333333333|0
0|2021-01-16|0.0|0|0.0|0|93.75|0|9.4375|0
0|2021-01-17|0.0|0|0.0|0|95.0|0|10.5|0
0|2021-01-18|0.0|0|0.0|0|95.20833333333333|0|9.604166666666666|0
0|2021-01-19|0.0|0|0.0|0|100.625|0|11.6875|0
0|2021-01-20|0.0|0|0.0|0|101.875|0|10.4375|0
0|2021-01-21|0.0|0|0.0|0|88.33333333333333|0|9.520833333333334|0
0|2021-01-22|0.0|0|0.0|0|88.95833333333333|0|9.375|0
0|2021-01-23|0.0|0|0.0|0|99.02777777777779|0|8.041666666666666|0
0|2021-01-24|0.0|0|0.0|0|97.08333333333333|0|10.75|0
0|2021-01-25|0.0|0|0.0|0|79.375|0|14.208333333333334|0
0|2021-01-26|0.0|0|0.0|0|98.16666666666667|0|11.979166666666666|0
0|2021-01-27|0.0|0|0.0|0|101.25|0|10.333333333333334|0
0|2021-01-28|0.0|0|0.0|0|93.70833333333333|0|6.0|0
0|2021-01-29|0.0|0|0.0|0|108.16666666666667|0|6.270833333333333|0
0|2021-01-30|0.0|0|0.0|0|85.66666666666667|0|5.854166666666667|0
0|2021-01-31|0.0|0|0.0|0|78.33333333333333|0|14.041666666666666|0
0|2021-02-01|0.0|0|0.0|0|87.79166666666667|0|4.0625|0
0|2021-02-02|0.0|0|0.0|0|94.625|0|3.375|0
0|2021-02-03|0.0|0|0.0|0|154.08333333333334|0|2.8541666666666665|0
0|2021-02-04|0.0|0|0.0|0|114.02083333333333|0|7.0|0
0|2021-02-05|0.0|0|0.0|0|102.64583333333333|0|8.9375|0
0|2021-02-06|0.0|0|0.0|0|97.5|0|9.5|0
0|2021-02-07|0.0|0|0.0|0|106.04166666666667|0|11.270833333333334|0
0|2021-02-08|0.0|0|0.0|0|95.95833333333333|0|10.1875|0
0|2021-02-09|0.0|0|0.0|0|96.47916666666667|0|13.125|0
0|2021-02-10|0.0|0|0.0|0|85.0|0|9.75|0
0|2021-02-11|0.0|0|0.0|0|69.375|0|9.895833333333334|0
0|2021-02-12|0.0|0|0.0|0|102.08333333333333|0|9.125|0
0|2021-02-13|0.0|0|0.0|0|105.70833333333333|0|11.354166666666666|0
0|2021-02-14|0.0|0|0.0|0|100.41666666666667|0|12.75|0
0|2021-02-15|0.0|0|0.0|0|97.33333333333333|0|14.083333333333334|0
0|2021-02-16|0.0|0|0.0|0|98.66666666666667|0|13.729166666666666|0
0|2021-02-17|0.0|0|0.0|0|100.0|0|14.395833333333334|0
0|2021-02-18|0.0|0|0.0|0|97.70833333333333|0|15.833333333333334|0
0|2021-02-19|0.0|0|0.0|0|96.875|0|14.5|0
0|2021-02-20|0.0|0|0.0|0|93.84027777777777|0|9.333333333333334|0
0|2021-02-21|0.0|0|0.0|0|100.0|0|11.791666666666666|0
0|2021-02-22|0.0|0|0.0|0|95.875|0|15.583333333333334|0
0|2021-02-23|0.0|0|0.0|0|100.02083333333333|0|8.5|0
0|2021-02-24|0.0|0|0.0|0|68.95833333333333|0|10.354166666666666|0
0|2021-02-25|0.0|0|0.0|0|91.875|0|13.270833333333334|0
0|2021-02-26|0.0|0|0.0|0|94.79166666666667|0|15.041666666666666|0
0|2021-02-27|0.0|0|0.0|0|96.875|0|14.4375|0
0|2021-02-28|0.0|0|0.0|0|89.79166666666667|0|18.479166666666668|0
0|2021-03-01|0.0|0|0.0|0|81.375|0|16.625|0
0|2021-03-02|0.0|0|0.0|0|87.875|0|11.979166666666666|0
0|2021-03-03|0.0|0|0.0|0|73.125|0|7.5|0
0|2021-03-04|0.0|0|0.0|0|119.79166666666667|0|3.6041666666666665|0
0|2021-03-05|0.0|0|0.0|0|137.29166666666666|0|4.458333333333333|0
0|2021-03-06|0.0|0|0.0|0|53.333333333333336|0|4.6875|0
0|2021-03-07|0.0|0|0.0|0|79.54166666666667|0|4.3125|0
0|2021-03-08|0.0|0|0.0|0|117.27083333333333|0|8.791666666666666|0
0|2021-03-09|0.0|0|0.0|0|83.39583333333333|0|15.270833333333334|0
0|2021-03-10|0.0|0|0.0|0|90.83333333333333|0|13.375|0
0|2021-03-11|0.0|0|0.0|0|81.33333333333333|0|12.375|0
0|2021-03-12|0.0|0|0.0|0|80.875|0|6.645833333333333|0
0|2021-03-13|0.0|0|0.0|0|70.625|0|8.625|0
0|2021-03-14|0.0|0|0.0|0|62.916666666666664|0|13.770833333333334|0
0|2021-03-15|0.0|0|0.0|0|72.5|0|13.541666666666666|0
0|2021-03-16|0.0|0|0.0|0|78.54166666666667|0|16.166666666666668|0
0|2021-03-17|0.0|0|0.0|0|86.66666666666667|0|16.8125|0
0|2021-03-18|0.0|0|0.0|0|91.66666666666667|0|15.583333333333334|0
0|2021-03-19|0.0|0|0.0|0|102.625|0|11.291666666666666|0
0|2021-03-20|0.0|0|0.0|0|94.41666666666667|0|10.5|0
0|2021-03-21|0.0|0|0.0|0|89.58333333333333|0|9.25|0
0|2021-03-22|0.0|0|0.0|0|101.5|0|8.125|0
0|2021-03-23|0.0|0|0.0|0|119.3125|0|6.25|0
0|2021-03-24|0.0|0|0.0|0|145.0|0|7.583333333333333|0
0|2021-03-25|0.0|0|0.0|0|55.833333333333336|0|10.9375|0
0|2021-03-26|0.0|0|0.0|0|85.95833333333333|0|16.25|0
0|2021-03-27|0.0|0|0.0|0|87.52083333333333|0|15.3125|0
0|2021-03-28|0.0|0|0.0|0|96.04166666666667|0|16.708333333333332|0
0|2021-03-29|0.0|0|0.0|0|97.29166666666667|0|16.979166666666668|0
0|2021-03-30|0.0|0|0.0|0|93.79166666666667|0|18.833333333333332|0
0|2021-03-31|0.0|0|0.0|0|92.70833333333333|0|19.166666666666668|0
0|2021-04-01|0.0|0|0.0|0|95.59722222222221|0|15.583333333333334|0
0|2021-04-02|0.0|0|0.0|0|108.875|0|8.104166666666666|0
0|2021-04-03|0.0|0|0.0|0|85.20833333333333|0|4.854166666666667|0
0|2021-04-04|0.0|0|0.0|0|131.66666666666666|0|3.6041666666666665|0
0|2021-04-05|0.0|0|0.0|0|79.58333333333333|0|4.291666666666667|0
0|2021-04-06|0.0|0|0.0|0|60.041666666666664|0|9.083333333333334|0
0|2021-04-07|0.0|0|0.0|0|96.75|0|10.395833333333334|0
0|2021-04-08|0.0|0|0.0|0|99.16666666666667|0|11.395833333333334|0
0|2021-04-09|0.0|0|0.0|0|94.16666666666667|0|13.833333333333334|0
0|2021-04-10|0.0|0|0.0|0|89.58333333333333|0|12.5|0
0|2021-04-11|0.0|0|0.0|0|90.625|0|6.791666666666667|0
0|2021-04-12|0.0|0|0.0|0|117.29166666666667|0|5.604166666666667|0
0|2021-04-13|0.0|0|0.0|0|137.29166666666666|0|4.083333333333333|0
0|2021-04-14|0.0|0|0.0|0|24.583333333333332|0|5.625|0
0|2021-04-15|0.0|0|0.0|0|83.75|0|9.875|0
0|2021-04-16|0.0|0|0.0|0|92.75|0|9.104166666666666|0
0|2021-04-17|0.0|0|0.0|0|70.85416666666667|0|4.9375|0
0|2021-04-18|0.0|0|0.0|0|60.208333333333336|0|3.2708333333333335|0
0|2021-04-19|0.0|0|0.0|0|151.875|0|5.270833333333333|0
0|2021-04-20|0.0|0|0.0|0|146.45833333333334|0|7.166666666666667|0
0|2021-04-21|0.0|0|0.0|0|100.625|0|9.041666666666666|0
0|2021-04-22|0.0|0|0.0|0|84.35416666666667|0|7.166666666666667|0
0|2021-04-23|0.0|0|0.0|0|72.70833333333333|0|5.25|0
0|2021-04-24|0.0|0|0.0|0|61.666666666666664|0|5.916666666666667|0
0|2021-04-25|0.0|0|0.0|0|100.20833333333333|0|8.291666666666666|0
0|2021-04-26|0.0|0|0.0|0|56.25|0|3.8125|0
0|2021-04-27|0.0|0|0.0|0|105.0|0|7.666666666666667|0
0|2021-04-28|0.0|0|0.0|0|68.125|0|9.479166666666666|0
0|2021-04-29|0.0|0|0.0|0|100.41666666666667|0|10.166666666666666|0
0|2021-04-30|0.0|0|0.0|0|75.20833333333333|0|8.1875|0
0|2021-05-01|0.0|0|0.0|0|69.16666666666667|0|8.125|0
0|2021-05-02|0.0|0|0.0|0|91.375|0|9.645833333333334|0
0|2021-05-03|0.0|0|0.0|0|84.22916666666667|0|13.770833333333334|0
0|2021-05-04|0.0|0|0.0|0|101.45833333333333|0|12.0625|0
0|2021-05-05|0.0|0|0.0|0|105.69444444444446|0|9.604166666666666|0
0|2021-05-06|0.0|0|0.0|0|73.05555555555556|0|7.395833333333333|0
0|2021-05-07|0.0|0|0.0|0|47.083333333333336|0|6.270833333333333|0
0|2021-05-08|0.0|0|0.0|0|47.708333333333336|0|4.604166666666667|0
0|2021-05-09|0.0|0|0.0|0|113.95833333333333|0|8.479166666666666|0
0|2021-05-10|0.0|0|0.0|0|99.58333333333333|0|10.145833333333334|0
0|2021-05-11|0.0|0|0.0|0|89.85416666666667|0|12.541666666666666|0
0|2021-05-12|0.0|0|0.0|0|91.66666666666667|0|12.479166666666666|0
0|2021-05-13|0.0|0|0.0|0|100.625|0|11.979166666666666|0
0|2021-05-14|0.0|0|0.0|0|98.95833333333333|0|8.645833333333334|0
0|2021-05-15|0.0|0|0.0|0|71.45833333333333|0|4.145833333333333|0
0|2021-05-16|0.0|0|0.0|0|26.458333333333332|0|3.4375|0
0|2021-05-17|0.0|0|0.0|0|58.541666666666664|0|3.8541666666666665|0
0|2021-05-18|0.0|0|0.0|0|128.125|0|4.166666666666667|0
0|2021-05-19|0.0|0|0.0|0|58.479166666666664|0|4.708333333333333|0
0|2021-05-20|0.0|0|0.0|0|115.20833333333333|0|5.6875|0
0|2021-05-21|0.0|0|0.0|0|87.29166666666667|0|10.041666666666666|0
0|2021-05-22|0.0|0|0.0|0|91.04166666666667|0|13.041666666666666|0
0|2021-05-23|0.0|0|0.0|0|96.66666666666667|0|14.208333333333334|0
0|2021-05-24|0.0|0|0.0|0|85.625|0|12.791666666666666|0
0|2021-05-25|0.0|0|0.0|0|83.95833333333333|0|13.25|0
0|2021-05-26|0.0|0|0.0|0|93.95833333333333|0|13.270833333333334|0
0|2021-05-27|0.0|0|0.0|0|78.54166666666667|0|11.770833333333334|0
0|2021-05-28|0.0|0|0.0|0|78.75|0|10.229166666666666|0
0|2021-05-29|0.0|0|0.0|0|72.08333333333333|0|4.958333333333333|0
0|2021-05-30|0.0|0|0.0|0|101.04166666666667|0|8.333333333333334|0
0|2021-05-31|0.0|0|0.0|0|82.08333333333333|0|8.291666666666666|0
0|2021-06-01|0.0|0|0.0|0|69.58333333333333|0|9.166666666666666|0
0|2021-06-02|0.0|0|0.0|0|88.75|0|11.395833333333334|0
0|2021-06-03|0.0|0|0.0|0|96.875|0|11.916666666666666|0
0|2021-06-04|0.0|0|0.0|0|99.58333333333333|0|12.416666666666666|0
0|2021-06-05|0.0|0|0.0|0|104.16666666666667|0|12.354166666666666|0
0|2021-06-06|0.0|0|0.0|0|97.29166666666667|0|14.354166666666666|0
0|2021-06-07|0.0|0|0.0|0|96.04166666666667|0|13.645833333333334|0
0|2021-06-08|0.0|0|0.0|0|96.875|0|9.854166666666666|0
0|2021-06-09|0.0|0|0.0|0|71.66666666666667|0|7.625|0
0|2021-06-10|0.0|0|0.0|0|91.66666666666667|0|8.645833333333334|0
0|2021-06-11|0.0|0|0.0|0|104.33333333333333|0|7.4375|0
0|2021-06-12|0.0|0|0.0|0|103.72916666666667|0|7.479166666666667|0
0|2021-06-13|0.0|0|0.0|0|68.33333333333333|0|8.833333333333334|0
0|2021-06-14|0.0|0|0.0|0|101.25|0|10.3125|0
0|2021-06-15|0.0|0|0.0|0|99.16666666666667|0|13.770833333333334|0
0|2021-06-16|0.0|0|0.0|0|94.79166666666667|0|14.631944444444443|0
0|2021-06-17|0.0|0|0.0|0|98.75|0|15.229166666666666|0
0|2021-06-18|0.0|0|0.0|0|97.5|0|9.166666666666666|0
0|2021-06-19|0.0|0|0.0|0|91.0625|0|13.729166666666666|0
0|2021-06-20|0.0|0|0.0|0|99.79166666666667|0|11.333333333333334|0
0|2021-06-21|0.0|0|0.0|0|96.875|0|15.291666666666666|0
0|2021-06-22|0.0|0|0.0|0|95.625|0|14.041666666666666|0
0|2021-06-23|0.0|0|0.0|0|95.48611111111113|0|13.131944444444445|0
0|2021-06-24|0.0|0|0.0|0|104.79166666666667|0|10.104166666666666|0
0|2021-06-25|0.0|0|0.0|0|99.79166666666667|0|9.1875|0
0|2021-06-26|0.0|0|0.0|0|81.25|0|6.479166666666667|0
0|2021-06-27|0.0|0|0.0|0|98.95833333333333|0|5.8125|0
0|2021-06-28|0.0|0|0.0|0|69.93055555555556|0|6.145833333333333|0
0|2021-06-29|0.0|0|0.0|0|67.70833333333333|0|8.520833333333334|0
0|2021-06-30|0.0|0|0.0|0|98.75|0|13.0|0
0|2021-07-01|0.0|0|0.0|0|99.16666666666667|0|14.729166666666666|0
0|2021-07-02|0.0|0|0.0|0|96.875|0|17.875|0
0|2021-07-03|0.0|0|0.0|0|94.79166666666667|0|8.708333333333334|0
0|2021-07-04|0.0|0|0.0|0|95.79166666666667|0|11.666666666666666|0
0|2021-07-05|0.0|0|0.0|0|101.97916666666667|0|9.729166666666666|0
0|2021-07-06|0.0|0|0.0|0|105.20833333333333|0|10.125|0
0|2021-07-07|0.0|0|0.0|0|98.54166666666667|0|15.4375|0
0|2021-07-08|0.0|0|0.0|0|95.41666666666667|0|18.520833333333332|0
0|2021-07-09|0.0|0|0.0|0|95.0|0|18.4375|0
0|2021-07-10|0.0|0|0.0|0|92.08333333333333|0|11.3125|0
0|2021-07-11|0.0|0|0.0|0|99.79166666666667|0|12.979166666666666|0
0|2021-07-12|0.0|0|0.0|0|95.0|0|15.208333333333334|0
0|2021-07-13|0.0|0|0.0|0|89.79166666666667|0|15.083333333333334|0
0|2021-07-14|0.0|0|0.0|0|107.43055555555554|0|8.472222222222223|0
0|2021-07-15|0.0|0|0.0|0|98.54166666666667|0|9.125|0
0|2021-07-16|0.0|0|0.0|0|102.91666666666667|0|10.75|0
0|2021-07-17|0.0|0|0.0|0|91.66666666666667|0|15.229166666666666|0
0|2021-07-18|0.0|0|0.0|0|102.91666666666667|0|12.666666666666666|0
0|2021-07-19|0.0|0|0.0|0|90.79166666666667|0|12.4375|0
0|2021-07-20|0.0|0|0.0|0|95.08333333333333|0|11.833333333333334|0
0|2021-07-21|0.0|0|0.0|0|97.70833333333333|0|12.791666666666666|0
0|2021-07-22|0.0|0|0.0|0|89.79166666666667|0|15.166666666666666|0
0|2021-07-23|0.0|0|0.0|0|92.70833333333333|0|16.5|0
0|2021-07-24|0.0|0|0.0|0|96.8125|0|9.25|0
0|2021-07-25|0.0|0|0.0|0|68.33333333333333|0|3.2916666666666665|0
0|2021-07-26|0.0|0|0.0|0|105.625|0|8.3125|0
0|2021-07-27|0.0|0|0.0|0|91.875|0|12.729166666666666|0
0|2021-07-28|0.0|0|0.0|0|107.29166666666667|0|9.9375|0
0|2021-07-29|0.0|0|0.0|0|82.84722222222221|0|10.4375|0
0|2021-07-30|0.0|0|0.0|0|65.83333333333333|0|11.4375|0
0|2021-07-31|0.0|0|0.0|0|95.20833333333333|0|15.520833333333334|0
0|2021-08-01|0.0|0|0.0|0|92.70833333333333|0|12.729166666666666|0
0|2021-08-02|0.0|0|0.0|0|89.79166666666667|0|8.8125|0
0|2021-08-03|0.0|0|0.0|0|85.625|0|6.104166666666667|0
0|2021-08-04|0.0|0|0.0|0|57.25|0|4.458333333333333|0
0|2021-08-05|0.0|0|0.0|0|95.91666666666667|0|12.104166666666666|0
0|2021-08-06|0.0|0|0.0|0|88.75|0|14.020833333333334|0
0|2021-08-07|0.0|0|0.0|0|93.75|0|12.583333333333334|0
0|2021-08-08|0.0|0|0.0|0|100.16666666666667|0|12.458333333333334|0
0|2021-08-09|0.0|0|0.0|0|91.95833333333333|0|12.6875|0
0|2021-08-10|0.0|0|0.0|0|86.875|0|15.229166666666666|0
0|2021-08-11|0.0|0|0.0|0|126.25|0|8.104166666666666|0
0|2021-08-12|0.0|0|0.0|0|93.64583333333333|0|13.020833333333334|0
0|2021-08-13|0.0|0|0.0|0|83.05555555555556|0|13.673611111111112|0
0|2021-08-14|0.0|0|0.0|0|97.70833333333333|0|10.833333333333334|0
0|2021-08-15|0.0|0|0.0|0|97.29166666666667|0|12.25|0
0|2021-08-16|0.0|0|0.0|0|105.20833333333333|0|7.666666666666667|0
0|2021-08-17|0.0|0|0.0|0|95.625|0|11.166666666666666|0
0|2021-08-18|0.0|0|0.0|0|104.93055555555554|0|9.618055555555555|0
0|2021-08-19|0.0|0|0.0|0|95.625|0|13.291666666666666|0
0|2021-08-20|0.0|0|0.0|0|94.58333333333333|0|15.208333333333334|0
0|2021-08-21|0.0|0|0.0|0|91.52083333333333|0|13.916666666666666|0
0|2021-08-22|0.0|0|0.0|0|97.91666666666667|0|16.916666666666668|0
0|2021-08-23|0.0|0|0.0|0|87.70833333333333|0|17.86111111111111|0
0|2021-08-24|0.0|0|0.0|0|89.79166666666667|0|12.416666666666666|0
0|2021-08-25|0.0|0|0.0|0|103.33333333333333|0|9.0625|0
0|2021-08-26|0.0|0|0.0|0|90.41666666666667|0|9.895833333333334|0
0|2021-08-27|0.0|0|0.0|0|88.75|0|13.9375|0
0|2021-08-28|0.0|0|0.0|0|87.5|0|13.520833333333334|0
0|2021-08-29|0.0|0|0.0|0|90.41666666666667|0|9.791666666666666|0
0|2021-08-30|0.0|0|0.0|0|60.625|0|6.951388888888888|0
0|2021-08-31|0.0|0|0.0|0|153.75|0|5.0|0
0|2021-09-01|0.0|0|0.0|0|115.83333333333333|0|2.9166666666666665|0
0|2021-09-02|0.0|0|0.0|0|75.625|0|5.270833333333333|0
0|2021-09-03|0.0|0|0.0|0|105.20833333333333|0|7.458333333333333|0
0|2021-09-04|0.0|0|0.0|0|96.25|0|9.145833333333334|0
0|2021-09-05|0.0|0|0.0|0|93.95833333333333|0|11.354166666666666|0
0|2021-09-06|0.0|0|0.0|0|90.83333333333333|0|12.604166666666666|0
0|2021-09-07|0.0|0|0.0|0|85.625|0|11.166666666666666|0
0|2021-09-08|0.0|0|0.0|0|100.20833333333333|0|6.541666666666667|0
0|2021-09-09|0.0|0|0.0|0|60.0|0|4.3125|0
0|2021-09-10|0.0|0|0.0|0|70.41666666666667|0|4.895833333333333|0
0|2021-09-11|0.0|0|0.0|0|100.41666666666667|0|9.958333333333334|0
0|2021-09-12|0.0|0|0.0|0|96.83333333333333|0|7.958333333333333|0
0|2021-09-13|0.0|0|0.0|0|97.91666666666667|0|6.541666666666667|0
0|2021-09-14|0.0|0|0.0|0|107.70833333333333|0|5.333333333333333|0
0|2021-09-15|0.0|0|0.0|0|62.708333333333336|0|3.625|0
0|2021-09-16|0.0|0|0.0|0|66.04166666666667|0|3.6666666666666665|0
0|2021-09-17|0.0|0|0.0|0|98.125|0|8.833333333333334|0
0|2021-09-18|0.0|0|0.0|0|85.83333333333333|0|9.708333333333334|0
0|2021-09-19|0.0|0|0.0|0|91.04166666666667|0|8.520833333333334|0
0|2021-09-20|0.0|0|0.0|0|82.29166666666667|0|11.0625|0
0|2021-09-21|0.0|0|0.0|0|91.25|0|8.270833333333334|0
0|2021-09-22|0.0|0|0.0|0|191.45833333333334|0|5.729166666666667|0
0|2021-09-23|0.0|0|0.0|0|142.08333333333334|0|5.3125|0
0|2021-09-24|0.0|0|0.0|0|104.58333333333333|0|3.9166666666666665|0
0|2021-09-25|0.0|0|0.0|0|184.58333333333334|0|4.770833333333333|0
0|2021-09-26|0.0|0|0.0|0|83.95833333333333|0|5.958333333333333|0
0|2021-09-27|0.0|0|0.0|0|81.0|0|7.666666666666667|0
0|2021-09-28|0.0|0|0.0|0|88.625|0|4.645833333333333|0
0|2021-09-29|0.0|0|0.0|0|66.25|0|3.25|0
0|2021-09-30|0.0|0|0.0|0|24.166666666666668|0|3.9583333333333335|0
0|2021-10-01|0.0|0|0.0|0|63.958333333333336|0|3.375|0
0|2021-10-02|0.0|0|0.0|0|69.375|0|4.6875|0
0|2021-10-03|0.0|0|0.0|0|98.95833333333333|0|4.75|0
0|2021-10-04|0.0|0|0.0|0|108.33333333333333|0|9.416666666666666|0
0|2021-10-05|0.0|0|0.0|0|100.41666666666667|0|13.270833333333334|0
0|2021-10-06|0.0|0|0.0|0|99.16666666666667|0|11.4375|0
0|2021-10-07|0.0|0|0.0|0|75.0|0|8.729166666666666|0
0|2021-10-08|0.0|0|0.0|0|56.458333333333336|0|5.0625|0
0|2021-10-09|0.0|0|0.0|0|100.20833333333333|0|6.791666666666667|0
0|2021-10-10|0.0|0|0.0|0|100.625|0|8.583333333333334|0
0|2021-10-11|0.0|0|0.0|0|99.16666666666667|0|4.916666666666667|0
0|2021-10-12|0.0|0|0.0|0|84.16666666666667|0|3.4791666666666665|0
0|2021-10-13|0.0|0|0.0|0|63.75|0|2.2708333333333335|0
0|2021-10-14|0.0|0|0.0|0|114.58333333333333|0|3.5833333333333335|0
0|2021-10-15|0.0|0|0.0|0|124.79166666666667|0|2.7916666666666665|0
0|2021-10-16|0.0|0|0.0|0|152.5|0|3.3333333333333335|0
0|2021-10-17|0.0|0|0.0|0|96.875|0|1.9791666666666667|0
0|2021-10-18|0.0|0|0.0|0|34.583333333333336|0|3.125|0
0|2021-10-19|0.0|0|0.0|0|53.75|0|4.291666666666667|0
0|2021-10-20|0.0|0|0.0|0|94.79166666666667|0|5.729166666666667|0
0|2021-10-21|0.0|0|0.0|0|99.375|0|5.270833333333333|0
0|2021-10-22|0.0|0|0.0|0|104.375|0|8.375|0
0|2021-10-23|0.0|0|0.0|0|95.41666666666667|0|9.104166666666666|0
0|2021-10-24|0.0|0|0.0|0|101.45833333333333|0|10.5625|0
0|2021-10-25|0.0|0|0.0|0|80.0|0|6.958333333333333|0
0|2021-10-26|0.0|0|0.0|0|90.83333333333333|0|2.7708333333333335|0
0|2021-10-27|0.0|0|0.0|0|49.583333333333336|0|2.5|0
0|2021-10-28|0.0|0|0.0|0|77.91666666666667|0|3.5|0
0|2021-10-29|0.0|0|0.0|0|168.33333333333334|0|4.75|0
0|2021-10-30|0.0|0|0.0|0|113.54166666666667|0|3.3958333333333335|0
0|2021-10-31|0.0|0|0.0|0|119.16666666666667|0|5.958333333333333|0
0|2021-11-01|0.0|0|0.0|0|98.125|0|8.895833333333334|0
0|2021-11-02|0.0|0|0.0|0|93.54166666666667|0|9.8125|0
0|2021-11-03|0.0|0|0.0|0|100.83333333333333|0|7.541666666666667|0
0|2021-11-04|0.0|0|0.0|0|105.20833333333333|0|8.1875|0
0|2021-11-05|0.0|0|0.0|0|112.91666666666667|0|4.875|0
0|2021-11-06|0.0|0|0.0|0|48.333333333333336|0|2.7708333333333335|0
0|2021-11-07|0.0|0|0.0|0|112.08333333333333|0|5.354166666666667|0
0|2021-11-08|0.0|0|0.0|0|111.45833333333333|0|2.75|0
0|2021-11-09|0.0|0|0.0|0|52.708333333333336|0|4.458333333333333|0
0|2021-11-10|0.0|0|0.0|0|72.91666666666667|0|7.666666666666667|0
0|2021-11-11|0.0|0|0.0|0|105.83333333333333|0|11.083333333333334|0
0|2021-11-12|0.0|0|0.0|0|100.625|0|11.208333333333334|0
0|2021-11-13|0.0|0|0.0|0|98.54166666666667|0|9.583333333333334|0
0|2021-11-14|0.0|0|0.0|0|98.95833333333333|0|10.5625|0
0|2021-11-15|0.0|0|0.0|0|100.20833333333333|0|10.604166666666666|0
0|2021-11-16|0.0|0|0.0|0|100.20833333333333|0|11.375|0
0|2021-11-17|0.0|0|0.0|0|87.08333333333333|0|16.4375|0
0|2021-11-18|0.0|0|0.0|0|83.33333333333333|0|16.958333333333332|0
0|2021-11-19|0.0|0|0.0|0|91.875|0|12.5|0
0|2021-11-20|0.0|0|0.0|0|86.25|0|8.708333333333334|0
0|2021-11-21|0.0|0|0.0|0|90.20833333333333|0|10.458333333333334|0
0|2021-11-22|0.0|0|0.0|0|107.91666666666667|0|5.708333333333333|0
0|2021-11-23|0.0|0|0.0|0|111.04166666666667|0|3.2708333333333335|0
0|2021-11-24|0.0|0|0.0|0|136.875|0|4.395833333333333|0
0|2021-11-25|0.0|0|0.0|0|62.291666666666664|0|13.541666666666666|0
0|2021-11-26|0.0|0|0.0|0|78.54166666666667|0|12.354166666666666|0
0|2021-11-27|0.0|0|0.0|0|72.70833333333333|0|8.375|0
0|2021-11-28|0.0|0|0.0|0|85.0|0|9.208333333333334|0
0|2021-11-29|0.0|0|0.0|0|130.0|0|4.916666666666667|0
0|2021-11-30|0.0|0|0.0|0|113.75|0|8.291666666666666|0
0|2021-12-01|0.0|0|0.0|0|100.625|0|10.3125|0
0|2021-12-02|0.0|0|0.0|0|80.41666666666667|0|7.104166666666667|0
0|2021-12-03|0.0|0|0.0|0|62.083333333333336|0|7.8125|0
0|2021-12-04|0.0|0|0.0|0|105.83333333333333|0|8.145833333333334|0
0|2021-12-05|0.0|0|0.0|0|93.75|0|10.708333333333334|0
0|2021-12-06|0.0|0|0.0|0|94.375|0|10.666666666666666|0
0|2021-12-07|0.0|0|0.0|0|103.33333333333333|0|9.708333333333334|0
0|2021-12-08|0.0|0|0.0|0|108.125|0|9.416666666666666|0
0|2021-12-09|0.0|0|0.0|0|100.20833333333333|0|9.75|0
0|2021-12-10|0.0|0|0.0|0|103.26388888888887|0|10.243055555555555|0
0|2021-12-11|0.0|0|0.0|0|96.66666666666667|0|14.479166666666666|0
0|2021-12-12|0.0|0|0.0|0|97.29166666666667|0|14.125|0
0|2021-12-13|0.0|0|0.0|0|98.125|0|14.375|0
0|2021-12-14|0.0|0|0.0|0|95.83333333333333|0|14.645833333333334|0
0|2021-12-15|0.0|0|0.0|0|105.0|0|10.8125|0
0|2021-12-16|0.0|0|0.0|0|102.5|0|12.791666666666666|0
0|2021-12-17|0.0|0|0.0|0|105.0|0|11.5|0
0|2021-12-18|0.0|0|0.0|0|103.95833333333333|0|13.145833333333334|0
0|2021-12-19|0.0|0|0.0|0|97.5|0|10.458333333333334|0
0|2021-12-20|0.0|0|0.0|0|100.0|0|10.416666666666666|0
0|2021-12-21|0.0|0|0.0|0|86.25|0|6.958333333333333|0
0|2021-12-22|0.0|0|0.0|0|43.333333333333336|0|3.6041666666666665|0
0|2021-12-23|0.0|0|0.0|0|102.5|0|2.6666666666666665|0
0|2021-12-24|0.0|0|0.0|0|166.875|0|4.145833333333333|0
0|2021-12-25|0.0|0|0.0|0|87.70833333333333|0|9.583333333333334|0
0|2021-12-26|0.0|0|0.0|0|104.375|0|7.625|0
