|dates|SanJuan_Colorado_UnitedStates.BLS_EmployedPopulation.data|SanJuan_Colorado_UnitedStates.BLS_EmployedPopulation.missing|SanJuan_Colorado_UnitedStates.BLS_UnemployedPopulation.data|SanJuan_Colorado_UnitedStates.BLS_UnemployedPopulation.missing|SanJuan_Colorado_UnitedStates.BLS_UnemploymentRate.data|SanJuan_Colorado_UnitedStates.BLS_UnemploymentRate.missing|SanJuan_Colorado_UnitedStates.BLS_LaborForcePopulation.data|SanJuan_Colorado_UnitedStates.BLS_LaborForcePopulation.missing
0|2022-01-07|383.0|0|21.0|0|5.198019801980198|0|404.0|0
0|2022-01-08|383.0|0|21.0|0|5.198019801980198|0|404.0|0
0|2022-01-09|383.0|0|21.0|0|5.198019801980198|0|404.0|0
0|2022-01-10|383.0|0|21.0|0|5.198019801980198|0|404.0|0
0|2022-01-11|383.0|0|21.0|0|5.198019801980198|0|404.0|0
0|2022-01-12|383.0|0|21.0|0|5.198019801980198|0|404.0|0
0|2022-01-13|383.0|0|21.0|0|5.198019801980198|0|404.0|0
0|2022-01-14|383.0|0|21.0|0|5.198019801980198|0|404.0|0
0|2022-01-15|383.0|0|21.0|0|5.198019801980198|0|404.0|0
0|2022-01-16|383.0|0|21.0|0|5.198019801980198|0|404.0|0
0|2022-01-17|383.0|0|21.0|0|5.198019801980198|0|404.0|0
