|dates|Putnam_Indiana_UnitedStates.AveragePrecipitationTotal.data|Putnam_Indiana_UnitedStates.AveragePrecipitationTotal.missing|Putnam_Indiana_UnitedStates.AveragePrecipitation.data|Putnam_Indiana_UnitedStates.AveragePrecipitation.missing|Putnam_Indiana_UnitedStates.AverageWindDirection.data|Putnam_Indiana_UnitedStates.AverageWindDirection.missing|Putnam_Indiana_UnitedStates.AverageWindSpeed.data|Putnam_Indiana_UnitedStates.AverageWindSpeed.missing
0|2021-12-21|0.0|0|0.0|0|177.08333333333334|0|9.0|0
0|2021-12-22|0.0|0|0.0|0|271.6666666666667|0|10.583333333333334|0
0|2021-12-23|0.0|0|0.0|0|189.58333333333334|0|13.166666666666666|0
0|2021-12-24|0.0|0|0.0|0|193.0277777777778|0|15.875|0
0|2021-12-25|0.0025|0|0.008541666666666668|0|273.47222222222223|0|12.822916666666666|0
0|2021-12-26|0.005416666666666667|0|0.0016666666666666668|0|151.66666666666666|0|7.375|0
0|2021-12-27|0.005|0|0.0038888888888888883|0|237.2222222222222|0|13.618055555555555|0
0|2021-12-28|0.0|0|0.03045138888888889|0|141.84027777777774|0|8.989583333333334|0
0|2021-12-29|0.018541666666666668|0|0.0004166666666666667|0|189.27083333333334|0|6.347222222222222|0
0|2021-12-30|0.00125|0|0.0008333333333333334|0|162.2222222222222|0|6.791666666666667|0
0|2021-12-31|0.0|0|0.0037500000000000003|0|155.76388888888889|0|7.555555555555556|0
0|2022-01-01|0.003541666666666667|0|0.013888888888888893|0|186.80555555555557|0|10.104166666666666|0
0|2022-01-02|0.0|0|0.0007291666666666667|0|216.04166666666666|0|11.621527777777777|0
0|2022-01-03|0.0|0|0.0|0|212.36111111111111|0|7.076388888888889|0
0|2022-01-04|0.0|0|0.0|0|173.75|0|12.645833333333334|0
0|2022-01-05|0.0|0|0.0|0|255.41666666666666|0|21.916666666666668|0
0|2022-01-06|0.0|0|0.0|0|281.4583333333333|0|12.340277777777777|0
0|2022-01-07|0.0|0|0.0|0|227.56944444444446|0|8.652777777777779|0
0|2022-01-08|0.0|0|0.004097222222222222|0|154.47916666666666|0|12.902777777777777|0
0|2022-01-09|0.023749999999999997|0|0.015208333333333336|0|286.4583333333333|0|14.256944444444443|0
0|2022-01-10|0.0|0|0.0|0|287.0833333333333|0|11.333333333333334|0
0|2022-01-11|0.0|0|0.0|0|175.41666666666666|0|10.291666666666666|0
0|2022-01-12|0.0|0|0.0|0|217.91666666666666|0|11.333333333333334|0
0|2022-01-13|0.0|0|0.0|0|255.0|0|7.125|0
0|2022-01-14|0.0|0|0.0|0|81.90972222222223|0|8.59375|0
0|2022-01-15|0.0020833333333333333|0|0.001597222222222222|0|58.368055555555564|0|13.677083333333334|0
0|2022-01-16|0.0|0|0.0|0|171.66666666666666|0|9.375|0
0|2022-01-17|0.0|0|0.0|0|290.0|0|13.666666666666666|0
