|dates|Moca_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Moca_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Moca_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Moca_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Moca_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Moca_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Moca_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Moca_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-04-11|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-04-12|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-04-13|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-04-14|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-04-15|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-04-16|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-04-17|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-04-18|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-04-19|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-04-20|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-04-21|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-04-22|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-04-23|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-04-24|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-04-25|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-04-26|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-04-27|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-04-28|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-04-29|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-04-30|9023.0|0|1012.5|0|10.089183398933786|0|10035.5|0
0|2020-05-01|8874.0|0|1104.0|0|11.06434155141311|0|9978.0|0
0|2020-05-02|8874.0|0|1104.0|0|11.06434155141311|0|9978.0|0
0|2020-05-03|8874.0|0|1104.0|0|11.06434155141311|0|9978.0|0
0|2020-05-04|8874.0|0|1104.0|0|11.06434155141311|0|9978.0|0
0|2020-05-05|8874.0|0|1104.0|0|11.06434155141311|0|9978.0|0
0|2020-05-06|8874.0|0|1104.0|0|11.06434155141311|0|9978.0|0
0|2020-05-07|8874.0|0|1104.0|0|11.06434155141311|0|9978.0|0
0|2020-05-08|8874.0|0|1104.0|0|11.06434155141311|0|9978.0|0
0|2020-05-09|8874.0|0|1104.0|0|11.06434155141311|0|9978.0|0
0|2020-05-10|8874.0|0|1104.0|0|11.06434155141311|0|9978.0|0
0|2020-05-11|8874.0|0|1104.0|0|11.06434155141311|0|9978.0|0
0|2020-05-12|8874.0|0|1104.0|0|11.06434155141311|0|9978.0|0
0|2020-05-13|8874.0|0|1104.0|0|11.06434155141311|0|9978.0|0
0|2020-05-14|8874.0|0|1104.0|0|11.06434155141311|0|9978.0|0
0|2020-05-15|8874.0|0|1104.0|0|11.06434155141311|0|9978.0|0
0|2020-05-16|8874.0|0|1104.0|0|11.06434155141311|0|9978.0|0
0|2020-05-17|8874.0|0|1104.0|0|11.06434155141311|0|9978.0|0
0|2020-05-18|8874.0|0|1104.0|0|11.06434155141311|0|9978.0|0
0|2020-05-19|8874.0|0|1104.0|0|11.06434155141311|0|9978.0|0
0|2020-05-20|8874.0|0|1104.0|0|11.06434155141311|0|9978.0|0
0|2020-05-21|8874.0|0|1104.0|0|11.06434155141311|0|9978.0|0
0|2020-05-22|8874.0|0|1104.0|0|11.06434155141311|0|9978.0|0
0|2020-05-23|8874.0|0|1104.0|0|11.06434155141311|0|9978.0|0
0|2020-05-24|8874.0|0|1104.0|0|11.06434155141311|0|9978.0|0
0|2020-05-25|8874.0|0|1104.0|0|11.06434155141311|0|9978.0|0
0|2020-05-26|8874.0|0|1104.0|0|11.06434155141311|0|9978.0|0
0|2020-05-27|8874.0|0|1104.0|0|11.06434155141311|0|9978.0|0
0|2020-05-28|8874.0|0|1104.0|0|11.06434155141311|0|9978.0|0
0|2020-05-29|8874.0|0|1104.0|0|11.06434155141311|0|9978.0|0
0|2020-05-30|8874.0|0|1104.0|0|11.06434155141311|0|9978.0|0
0|2020-05-31|8874.0|0|1104.0|0|11.06434155141311|0|9978.0|0
0|2020-06-01|9453.0|0|987.0|0|9.454022988505747|0|10440.0|0
0|2020-06-02|9453.0|0|987.0|0|9.454022988505747|0|10440.0|0
0|2020-06-03|9453.0|0|987.0|0|9.454022988505747|0|10440.0|0
0|2020-06-04|9453.0|0|987.0|0|9.454022988505747|0|10440.0|0
0|2020-06-05|9453.0|0|987.0|0|9.454022988505747|0|10440.0|0
0|2020-06-06|9453.0|0|987.0|0|9.454022988505747|0|10440.0|0
0|2020-06-07|9453.0|0|987.0|0|9.454022988505747|0|10440.0|0
0|2020-06-08|9453.0|0|987.0|0|9.454022988505747|0|10440.0|0
0|2020-06-09|9453.0|0|987.0|0|9.454022988505747|0|10440.0|0
0|2020-06-10|9453.0|0|987.0|0|9.454022988505747|0|10440.0|0
0|2020-06-11|9453.0|0|987.0|0|9.454022988505747|0|10440.0|0
0|2020-06-12|9453.0|0|987.0|0|9.454022988505747|0|10440.0|0
0|2020-06-13|9453.0|0|987.0|0|9.454022988505747|0|10440.0|0
0|2020-06-14|9453.0|0|987.0|0|9.454022988505747|0|10440.0|0
0|2020-06-15|9453.0|0|987.0|0|9.454022988505747|0|10440.0|0
0|2020-06-16|9453.0|0|987.0|0|9.454022988505747|0|10440.0|0
0|2020-06-17|9453.0|0|987.0|0|9.454022988505747|0|10440.0|0
0|2020-06-18|9453.0|0|987.0|0|9.454022988505747|0|10440.0|0
0|2020-06-19|9453.0|0|987.0|0|9.454022988505747|0|10440.0|0
0|2020-06-20|9453.0|0|987.0|0|9.454022988505747|0|10440.0|0
0|2020-06-21|9453.0|0|987.0|0|9.454022988505747|0|10440.0|0
0|2020-06-22|9453.0|0|987.0|0|9.454022988505747|0|10440.0|0
0|2020-06-23|9453.0|0|987.0|0|9.454022988505747|0|10440.0|0
0|2020-06-24|9453.0|0|987.0|0|9.454022988505747|0|10440.0|0
0|2020-06-25|9453.0|0|987.0|0|9.454022988505747|0|10440.0|0
0|2020-06-26|9453.0|0|987.0|0|9.454022988505747|0|10440.0|0
0|2020-06-27|9453.0|0|987.0|0|9.454022988505747|0|10440.0|0
0|2020-06-28|9453.0|0|987.0|0|9.454022988505747|0|10440.0|0
0|2020-06-29|9453.0|0|987.0|0|9.454022988505747|0|10440.0|0
0|2020-06-30|9453.0|0|987.0|0|9.454022988505747|0|10440.0|0
0|2020-07-01|9312.0|0|820.0|0|8.093170153967627|0|10132.0|0
0|2020-07-02|9312.0|0|820.0|0|8.093170153967627|0|10132.0|0
0|2020-07-03|9312.0|0|820.0|0|8.093170153967627|0|10132.0|0
0|2020-07-04|9312.0|0|820.0|0|8.093170153967627|0|10132.0|0
0|2020-07-05|9312.0|0|820.0|0|8.093170153967627|0|10132.0|0
0|2020-07-06|9312.0|0|820.0|0|8.093170153967627|0|10132.0|0
0|2020-07-07|9312.0|0|820.0|0|8.093170153967627|0|10132.0|0
0|2020-07-08|9312.0|0|820.0|0|8.093170153967627|0|10132.0|0
0|2020-07-09|9312.0|0|820.0|0|8.093170153967627|0|10132.0|0
0|2020-07-10|9312.0|0|820.0|0|8.093170153967627|0|10132.0|0
0|2020-07-11|9312.0|0|820.0|0|8.093170153967627|0|10132.0|0
0|2020-07-12|9312.0|0|820.0|0|8.093170153967627|0|10132.0|0
0|2020-07-13|9312.0|0|820.0|0|8.093170153967627|0|10132.0|0
0|2020-07-14|9312.0|0|820.0|0|8.093170153967627|0|10132.0|0
0|2020-07-15|9312.0|0|820.0|0|8.093170153967627|0|10132.0|0
0|2020-07-16|9312.0|0|820.0|0|8.093170153967627|0|10132.0|0
0|2020-07-17|9312.0|0|820.0|0|8.093170153967627|0|10132.0|0
0|2020-07-18|9312.0|0|820.0|0|8.093170153967627|0|10132.0|0
0|2020-07-19|9312.0|0|820.0|0|8.093170153967627|0|10132.0|0
0|2020-07-20|9312.0|0|820.0|0|8.093170153967627|0|10132.0|0
0|2020-07-21|9312.0|0|820.0|0|8.093170153967627|0|10132.0|0
0|2020-07-22|9312.0|0|820.0|0|8.093170153967627|0|10132.0|0
0|2020-07-23|9312.0|0|820.0|0|8.093170153967627|0|10132.0|0
0|2020-07-24|9312.0|0|820.0|0|8.093170153967627|0|10132.0|0
0|2020-07-25|9312.0|0|820.0|0|8.093170153967627|0|10132.0|0
0|2020-07-26|9312.0|0|820.0|0|8.093170153967627|0|10132.0|0
0|2020-07-27|9312.0|0|820.0|0|8.093170153967627|0|10132.0|0
0|2020-07-28|9312.0|0|820.0|0|8.093170153967627|0|10132.0|0
0|2020-07-29|9312.0|0|820.0|0|8.093170153967627|0|10132.0|0
0|2020-07-30|9312.0|0|820.0|0|8.093170153967627|0|10132.0|0
0|2020-07-31|9312.0|0|820.0|0|8.093170153967627|0|10132.0|0
0|2020-08-01|9288.0|0|949.0|0|9.270294031454528|0|10237.0|0
0|2020-08-02|9288.0|0|949.0|0|9.270294031454528|0|10237.0|0
0|2020-08-03|9288.0|0|949.0|0|9.270294031454528|0|10237.0|0
0|2020-08-04|9288.0|0|949.0|0|9.270294031454528|0|10237.0|0
0|2020-08-05|9288.0|0|949.0|0|9.270294031454528|0|10237.0|0
0|2020-08-06|9288.0|0|949.0|0|9.270294031454528|0|10237.0|0
0|2020-08-07|9288.0|0|949.0|0|9.270294031454528|0|10237.0|0
0|2020-08-08|9288.0|0|949.0|0|9.270294031454528|0|10237.0|0
0|2020-08-09|9288.0|0|949.0|0|9.270294031454528|0|10237.0|0
0|2020-08-10|9288.0|0|949.0|0|9.270294031454528|0|10237.0|0
0|2020-08-11|9288.0|0|949.0|0|9.270294031454528|0|10237.0|0
0|2020-08-12|9288.0|0|949.0|0|9.270294031454528|0|10237.0|0
0|2020-08-13|9288.0|0|949.0|0|9.270294031454528|0|10237.0|0
0|2020-08-14|9288.0|0|949.0|0|9.270294031454528|0|10237.0|0
0|2020-08-15|9288.0|0|949.0|0|9.270294031454528|0|10237.0|0
0|2020-08-16|9288.0|0|949.0|0|9.270294031454528|0|10237.0|0
0|2020-08-17|9288.0|0|949.0|0|9.270294031454528|0|10237.0|0
0|2020-08-18|9288.0|0|949.0|0|9.270294031454528|0|10237.0|0
0|2020-08-19|9288.0|0|949.0|0|9.270294031454528|0|10237.0|0
0|2020-08-20|9288.0|0|949.0|0|9.270294031454528|0|10237.0|0
0|2020-08-21|9288.0|0|949.0|0|9.270294031454528|0|10237.0|0
0|2020-08-22|9288.0|0|949.0|0|9.270294031454528|0|10237.0|0
0|2020-08-23|9288.0|0|949.0|0|9.270294031454528|0|10237.0|0
0|2020-08-24|9288.0|0|949.0|0|9.270294031454528|0|10237.0|0
0|2020-08-25|9288.0|0|949.0|0|9.270294031454528|0|10237.0|0
0|2020-08-26|9288.0|0|949.0|0|9.270294031454528|0|10237.0|0
0|2020-08-27|9288.0|0|949.0|0|9.270294031454528|0|10237.0|0
0|2020-08-28|9288.0|0|949.0|0|9.270294031454528|0|10237.0|0
0|2020-08-29|9288.0|0|949.0|0|9.270294031454528|0|10237.0|0
0|2020-08-30|9288.0|0|949.0|0|9.270294031454528|0|10237.0|0
0|2020-08-31|9288.0|0|949.0|0|9.270294031454528|0|10237.0|0
0|2020-09-01|9195.0|0|1057.0|0|10.310183378852907|0|10252.0|0
0|2020-09-02|9195.0|0|1057.0|0|10.310183378852907|0|10252.0|0
0|2020-09-03|9195.0|0|1057.0|0|10.310183378852907|0|10252.0|0
0|2020-09-04|9195.0|0|1057.0|0|10.310183378852907|0|10252.0|0
0|2020-09-05|9195.0|0|1057.0|0|10.310183378852907|0|10252.0|0
0|2020-09-06|9195.0|0|1057.0|0|10.310183378852907|0|10252.0|0
0|2020-09-07|9195.0|0|1057.0|0|10.310183378852907|0|10252.0|0
0|2020-09-08|9195.0|0|1057.0|0|10.310183378852907|0|10252.0|0
0|2020-09-09|9195.0|0|1057.0|0|10.310183378852907|0|10252.0|0
0|2020-09-10|9195.0|0|1057.0|0|10.310183378852907|0|10252.0|0
0|2020-09-11|9195.0|0|1057.0|0|10.310183378852907|0|10252.0|0
0|2020-09-12|9195.0|0|1057.0|0|10.310183378852907|0|10252.0|0
0|2020-09-13|9195.0|0|1057.0|0|10.310183378852907|0|10252.0|0
0|2020-09-14|9195.0|0|1057.0|0|10.310183378852907|0|10252.0|0
0|2020-09-15|9195.0|0|1057.0|0|10.310183378852907|0|10252.0|0
0|2020-09-16|9195.0|0|1057.0|0|10.310183378852907|0|10252.0|0
0|2020-09-17|9195.0|0|1057.0|0|10.310183378852907|0|10252.0|0
0|2020-09-18|9195.0|0|1057.0|0|10.310183378852907|0|10252.0|0
0|2020-09-19|9195.0|0|1057.0|0|10.310183378852907|0|10252.0|0
0|2020-09-20|9195.0|0|1057.0|0|10.310183378852907|0|10252.0|0
0|2020-09-21|9195.0|0|1057.0|0|10.310183378852907|0|10252.0|0
0|2020-09-22|9195.0|0|1057.0|0|10.310183378852907|0|10252.0|0
0|2020-09-23|9195.0|0|1057.0|0|10.310183378852907|0|10252.0|0
0|2020-09-24|9195.0|0|1057.0|0|10.310183378852907|0|10252.0|0
0|2020-09-25|9195.0|0|1057.0|0|10.310183378852907|0|10252.0|0
0|2020-09-26|9195.0|0|1057.0|0|10.310183378852907|0|10252.0|0
0|2020-09-27|9195.0|0|1057.0|0|10.310183378852907|0|10252.0|0
0|2020-09-28|9195.0|0|1057.0|0|10.310183378852907|0|10252.0|0
0|2020-09-29|9195.0|0|1057.0|0|10.310183378852907|0|10252.0|0
0|2020-09-30|9195.0|0|1057.0|0|10.310183378852907|0|10252.0|0
0|2020-10-01|9134.0|0|919.0|0|9.141549786133492|0|10053.0|0
0|2020-10-02|9134.0|0|919.0|0|9.141549786133492|0|10053.0|0
0|2020-10-03|9134.0|0|919.0|0|9.141549786133492|0|10053.0|0
0|2020-10-04|9134.0|0|919.0|0|9.141549786133492|0|10053.0|0
0|2020-10-05|9134.0|0|919.0|0|9.141549786133492|0|10053.0|0
0|2020-10-06|9134.0|0|919.0|0|9.141549786133492|0|10053.0|0
0|2020-10-07|9134.0|0|919.0|0|9.141549786133492|0|10053.0|0
0|2020-10-08|9134.0|0|919.0|0|9.141549786133492|0|10053.0|0
0|2020-10-09|9134.0|0|919.0|0|9.141549786133492|0|10053.0|0
0|2020-10-10|9134.0|0|919.0|0|9.141549786133492|0|10053.0|0
0|2020-10-11|9134.0|0|919.0|0|9.141549786133492|0|10053.0|0
0|2020-10-12|9134.0|0|919.0|0|9.141549786133492|0|10053.0|0
0|2020-10-13|9134.0|0|919.0|0|9.141549786133492|0|10053.0|0
0|2020-10-14|9134.0|0|919.0|0|9.141549786133492|0|10053.0|0
0|2020-10-15|9134.0|0|919.0|0|9.141549786133492|0|10053.0|0
0|2020-10-16|9134.0|0|919.0|0|9.141549786133492|0|10053.0|0
0|2020-10-17|9134.0|0|919.0|0|9.141549786133492|0|10053.0|0
0|2020-10-18|9134.0|0|919.0|0|9.141549786133492|0|10053.0|0
0|2020-10-19|9134.0|0|919.0|0|9.141549786133492|0|10053.0|0
0|2020-10-20|9134.0|0|919.0|0|9.141549786133492|0|10053.0|0
0|2020-10-21|9134.0|0|919.0|0|9.141549786133492|0|10053.0|0
0|2020-10-22|9134.0|0|919.0|0|9.141549786133492|0|10053.0|0
0|2020-10-23|9134.0|0|919.0|0|9.141549786133492|0|10053.0|0
0|2020-10-24|9134.0|0|919.0|0|9.141549786133492|0|10053.0|0
0|2020-10-25|9134.0|0|919.0|0|9.141549786133492|0|10053.0|0
0|2020-10-26|9134.0|0|919.0|0|9.141549786133492|0|10053.0|0
0|2020-10-27|9134.0|0|919.0|0|9.141549786133492|0|10053.0|0
0|2020-10-28|9134.0|0|919.0|0|9.141549786133492|0|10053.0|0
0|2020-10-29|9134.0|0|919.0|0|9.141549786133492|0|10053.0|0
0|2020-10-30|9134.0|0|919.0|0|9.141549786133492|0|10053.0|0
0|2020-10-31|9134.0|0|919.0|0|9.141549786133492|0|10053.0|0
0|2020-11-01|8968.0|0|1044.0|0|10.427487015581303|0|10012.0|0
0|2020-11-02|8968.0|0|1044.0|0|10.427487015581303|0|10012.0|0
0|2020-11-03|8968.0|0|1044.0|0|10.427487015581303|0|10012.0|0
0|2020-11-04|8968.0|0|1044.0|0|10.427487015581303|0|10012.0|0
0|2020-11-05|8968.0|0|1044.0|0|10.427487015581303|0|10012.0|0
0|2020-11-06|8968.0|0|1044.0|0|10.427487015581303|0|10012.0|0
0|2020-11-07|8968.0|0|1044.0|0|10.427487015581303|0|10012.0|0
0|2020-11-08|8968.0|0|1044.0|0|10.427487015581303|0|10012.0|0
0|2020-11-09|8968.0|0|1044.0|0|10.427487015581303|0|10012.0|0
0|2020-11-10|8968.0|0|1044.0|0|10.427487015581303|0|10012.0|0
0|2020-11-11|8968.0|0|1044.0|0|10.427487015581303|0|10012.0|0
0|2020-11-12|8968.0|0|1044.0|0|10.427487015581303|0|10012.0|0
0|2020-11-13|8968.0|0|1044.0|0|10.427487015581303|0|10012.0|0
0|2020-11-14|8968.0|0|1044.0|0|10.427487015581303|0|10012.0|0
0|2020-11-15|8968.0|0|1044.0|0|10.427487015581303|0|10012.0|0
0|2020-11-16|8968.0|0|1044.0|0|10.427487015581303|0|10012.0|0
0|2020-11-17|8968.0|0|1044.0|0|10.427487015581303|0|10012.0|0
0|2020-11-18|8968.0|0|1044.0|0|10.427487015581303|0|10012.0|0
0|2020-11-19|8968.0|0|1044.0|0|10.427487015581303|0|10012.0|0
0|2020-11-20|8968.0|0|1044.0|0|10.427487015581303|0|10012.0|0
0|2020-11-21|8968.0|0|1044.0|0|10.427487015581303|0|10012.0|0
0|2020-11-22|8968.0|0|1044.0|0|10.427487015581303|0|10012.0|0
0|2020-11-23|8968.0|0|1044.0|0|10.427487015581303|0|10012.0|0
0|2020-11-24|8968.0|0|1044.0|0|10.427487015581303|0|10012.0|0
0|2020-11-25|8968.0|0|1044.0|0|10.427487015581303|0|10012.0|0
0|2020-11-26|8968.0|0|1044.0|0|10.427487015581303|0|10012.0|0
0|2020-11-27|8968.0|0|1044.0|0|10.427487015581303|0|10012.0|0
0|2020-11-28|8968.0|0|1044.0|0|10.427487015581303|0|10012.0|0
0|2020-11-29|8968.0|0|1044.0|0|10.427487015581303|0|10012.0|0
0|2020-11-30|8968.0|0|1044.0|0|10.427487015581303|0|10012.0|0
0|2020-12-01|8824.0|0|1142.0|0|11.458960465582981|0|9966.0|0
0|2020-12-02|8824.0|0|1142.0|0|11.458960465582981|0|9966.0|0
0|2020-12-03|8824.0|0|1142.0|0|11.458960465582981|0|9966.0|0
0|2020-12-04|8824.0|0|1142.0|0|11.458960465582981|0|9966.0|0
