|dates|Pinellas_Florida_UnitedStates.JHU_ConfirmedCases.data|Pinellas_Florida_UnitedStates.JHU_ConfirmedCases.missing|Pinellas_Florida_UnitedStates.NYT_ConfirmedCases.data|Pinellas_Florida_UnitedStates.NYT_ConfirmedCases.missing|Pinellas_Florida_UnitedStates.JHU_ConfirmedDeaths.data|Pinellas_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|Pinellas_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|Pinellas_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-20|139237.0|0|137219.0|0|1671.0|0|0.0|100
0|2021-12-21|139237.0|0|137219.0|0|1671.0|0|0.0|100
0|2021-12-22|139237.0|0|137219.0|0|1671.0|0|0.0|100
0|2021-12-23|139237.0|0|137219.0|0|1671.0|0|0.0|100
0|2021-12-24|139237.0|0|139153.0|0|1671.0|0|0.0|100
0|2021-12-25|141171.0|0|139153.0|0|1671.0|0|0.0|100
0|2021-12-26|141171.0|0|139153.0|0|1671.0|0|0.0|100
0|2021-12-27|141171.0|0|139153.0|0|1671.0|0|0.0|100
0|2021-12-28|141171.0|0|139153.0|0|1671.0|0|0.0|100
0|2021-12-29|141171.0|0|139153.0|0|1671.0|0|0.0|100
0|2021-12-30|141171.0|0|139153.0|0|1671.0|0|0.0|100
0|2021-12-31|147850.0|0|145832.0|0|1671.0|0|0.0|100
0|2022-01-01|147850.0|0|145832.0|0|1671.0|0|0.0|100
0|2022-01-02|147850.0|0|145832.0|0|1671.0|0|0.0|100
0|2022-01-03|147850.0|0|145832.0|0|1671.0|0|0.0|100
0|2022-01-04|147850.0|0|145832.0|0|1671.0|0|0.0|100
0|2022-01-05|147850.0|0|145832.0|0|1671.0|0|0.0|100
0|2022-01-06|147850.0|0|145832.0|0|1671.0|0|0.0|100
0|2022-01-07|159079.0|0|157061.0|0|1671.0|0|0.0|100
0|2022-01-08|159079.0|0|157061.0|0|1671.0|0|0.0|100
0|2022-01-09|159079.0|0|157061.0|0|1671.0|0|0.0|100
0|2022-01-10|159079.0|0|157061.0|0|1671.0|0|0.0|100
0|2022-01-11|159079.0|0|157061.0|0|1671.0|0|0.0|100
0|2022-01-12|159079.0|0|157061.0|0|2780.0|0|0.0|100
0|2022-01-13|159079.0|0|157061.0|0|2780.0|0|0.0|100
0|2022-01-14|159079.0|0|171371.0|0|2780.0|0|0.0|100
0|2022-01-15|173389.0|0|171371.0|0|2780.0|0|0.0|100
0|2022-01-16|173389.0|0|171371.0|0|2780.0|0|0.0|100
0|2022-01-17|173389.0|0|0.0|100|2780.0|0|0.0|100
