|dates|Franklin_Indiana_UnitedStates.AveragePrecipitationTotal.data|Franklin_Indiana_UnitedStates.AveragePrecipitationTotal.missing|Franklin_Indiana_UnitedStates.AveragePrecipitation.data|Franklin_Indiana_UnitedStates.AveragePrecipitation.missing|Franklin_Indiana_UnitedStates.AverageWindDirection.data|Franklin_Indiana_UnitedStates.AverageWindDirection.missing|Franklin_Indiana_UnitedStates.AverageWindSpeed.data|Franklin_Indiana_UnitedStates.AverageWindSpeed.missing
0|2021-11-13|0.0010416666666666667|0|0.0006944444444444445|0|225.34722222222226|0|6.958333333333333|0
0|2021-11-14|0.0|0|0.007083333333333335|0|180.75|0|7.772916666666667|0
0|2021-11-15|0.008749999999999999|0|0.0004166666666666667|0|140.625|0|5.409722222222222|0
0|2021-11-16|0.0004166666666666667|0|0.0|0|31.25|0|1.9166666666666667|0
0|2021-11-17|0.0|0|0.0|0|148.95833333333334|0|8.0|0
0|2021-11-18|0.01875|0|0.012361111111111113|0|285.65972222222223|0|9.8125|0
0|2021-11-19|0.0|0|0.0|0|106.66666666666667|0|3.375|0
0|2021-11-20|0.0|0|0.0|0|39.583333333333336|0|1.75|0
0|2021-11-21|0.005416666666666667|0|0.018458333333333334|0|104.84027777777779|0|2.897222222222222|0
0|2021-11-22|0.014166666666666668|0|0.0|0|262.0833333333333|0|7.375|0
0|2021-11-23|0.0|0|0.0|0|74.16666666666667|0|1.625|0
0|2021-11-24|0.0|0|0.0|0|50.0|0|3.125|0
0|2021-11-25|0.0|0|0.0033333333333333335|0|174.79166666666666|0|8.409722222222223|0
0|2021-11-26|0.004583333333333333|0|0.0|0|228.54166666666666|0|8.652777777777777|0
0|2021-11-27|0.0|0|0.0|0|64.58333333333333|0|2.9166666666666665|0
0|2021-11-28|0.0|0|0.0|0|268.75|0|8.895833333333334|0
0|2021-11-29|0.0|0|0.0|0|53.333333333333336|0|2.4166666666666665|0
0|2021-11-30|0.0|0|0.0|0|128.75|0|3.4583333333333335|0
0|2021-12-01|0.0|0|0.0020833333333333333|0|76.66666666666667|0|2.1458333333333335|0
0|2021-12-02|0.0020833333333333333|0|0.0|0|220.34722222222226|0|6.486111111111111|0
0|2021-12-03|0.0|0|0.0|0|32.5|0|3.0833333333333335|0
0|2021-12-04|0.0|0|0.0|0|50.041666666666664|0|2.6458333333333335|0
0|2021-12-05|0.0|0|0.0037499999999999994|0|48.333333333333336|0|4.583333333333333|0
0|2021-12-06|0.03729166666666667|0|0.043527777777777776|0|256.93055555555554|0|11.077777777777778|0
0|2021-12-07|0.0004166666666666667|0|0.0|0|116.80555555555556|0|2.9444444444444446|0
0|2021-12-08|0.0|0|0.0|0|92.63888888888887|0|2.6041666666666665|0
0|2021-12-09|0.0|0|0.0|0|58.75|0|2.7916666666666665|0
0|2021-12-10|0.0|0|0.008499999999999999|0|39.97222222222222|0|2.9722222222222228|0
0|2021-12-11|0.025833333333333333|0|0.013888888888888888|0|228.64583333333334|0|11.201388888888891|0
0|2021-12-12|0.0062499999999999995|0|0.0|0|110.41666666666667|0|3.0416666666666665|0
0|2021-12-13|0.0|0|0.0|0|66.25|0|2.625|0
0|2021-12-14|0.0|0|0.0|0|30.833333333333332|0|2.25|0
0|2021-12-15|0.0004166666666666667|0|0.0004166666666666667|0|72.5|0|5.166666666666667|0
0|2021-12-16|0.0|0|0.005191798941798943|0|179.21527777777774|0|7.340277777777778|0
0|2021-12-17|0.0009375|0|0.011875000000000002|0|52.291666666666664|0|3.0833333333333335|0
0|2021-12-18|0.009166666666666667|0|0.0044687500000000005|0|207.97569444444446|0|6.4430555555555555|0
0|2021-12-19|0.0025|0|0.0|0|107.29166666666667|0|5.5625|0
0|2021-12-20|0.0|0|0.0|0|20.416666666666668|0|1.125|0
0|2021-12-21|0.0|0|0.0|0|49.166666666666664|0|1.7083333333333333|0
0|2021-12-22|0.0|0|0.0|0|219.58333333333334|0|7.208333333333333|0
0|2021-12-23|0.0|0|0.0|0|75.83333333333333|0|5.291666666666667|0
0|2021-12-24|0.0|0|0.0|0|114.375|0|5.5|0
0|2021-12-25|0.0033333333333333335|0|0.009791666666666667|0|223.7326388888889|0|6.302083333333333|0
0|2021-12-26|0.007916666666666667|0|0.0008333333333333334|0|148.95833333333334|0|3.798611111111111|0
0|2021-12-27|0.0008333333333333334|0|0.0016666666666666668|0|169.51388888888889|0|8.444444444444445|0
0|2021-12-28|0.0|0|0.016972222222222222|0|83.26388888888889|0|4.075|0
0|2021-12-29|0.004791666666666667|0|0.0004166666666666667|0|127.01388888888887|0|3.956597222222222|0
0|2021-12-30|0.0022916666666666667|0|0.004166666666666667|0|58.09027777777778|0|2.0243055555555554|0
0|2021-12-31|0.0|0|0.0|0|45.90277777777777|0|2.4131944444444446|0
0|2022-01-01|0.005833333333333334|0|0.0401875|0|113.89583333333333|0|3.5666666666666664|0
0|2022-01-02|0.01513888888888889|0|0.002652777777777778|0|227.875|0|8.980555555555556|0
0|2022-01-03|0.0|0|0.0|0|59.583333333333336|0|1.5833333333333333|0
0|2022-01-04|0.0|0|0.0|0|53.75|0|3.1458333333333335|0
0|2022-01-05|0.0|0|0.0|0|245.41666666666666|0|12.541666666666666|0
0|2022-01-06|0.0|0|0.0|0|263.8055555555556|0|7.791666666666667|0
0|2022-01-07|0.0|0|0.0|0|171.25|0|6.5|0
0|2022-01-08|0.0|0|0.007222222222222223|0|35.69444444444444|0|3.9166666666666665|0
0|2022-01-09|0.01916666666666667|0|0.02361111111111111|0|229.93055555555554|0|8.534722222222223|0
0|2022-01-10|0.0008333333333333334|0|0.0|0|270.4166666666667|0|7.833333333333333|0
0|2022-01-11|0.0|0|0.0|0|83.33333333333333|0|4.375|0
0|2022-01-12|0.0|0|0.0|0|83.95833333333333|0|4.104166666666667|0
0|2022-01-13|0.0|0|0.0|0|147.91666666666666|0|3.5416666666666665|0
0|2022-01-14|0.0|0|0.0|0|29.583333333333332|0|2.9375|0
0|2022-01-15|0.0|0|0.0|0|59.375|0|9.104166666666666|0
0|2022-01-16|0.0|0|0.0|0|115.18055555555554|0|6.129861111111111|0
0|2022-01-17|0.0|0|0.0|0|279.1666666666667|0|10.5|0
