|dates|Frederick_Maryland_UnitedStates.BLS_EmployedPopulation.data|Frederick_Maryland_UnitedStates.BLS_EmployedPopulation.missing|Frederick_Maryland_UnitedStates.BLS_UnemployedPopulation.data|Frederick_Maryland_UnitedStates.BLS_UnemployedPopulation.missing|Frederick_Maryland_UnitedStates.BLS_UnemploymentRate.data|Frederick_Maryland_UnitedStates.BLS_UnemploymentRate.missing|Frederick_Maryland_UnitedStates.BLS_LaborForcePopulation.data|Frederick_Maryland_UnitedStates.BLS_LaborForcePopulation.missing
0|2022-01-08|123566.0|0|6391.0|0|4.917780496625807|0|129957.0|0
0|2022-01-09|123566.0|0|6391.0|0|4.917780496625807|0|129957.0|0
0|2022-01-10|123566.0|0|6391.0|0|4.917780496625807|0|129957.0|0
0|2022-01-11|123566.0|0|6391.0|0|4.917780496625807|0|129957.0|0
0|2022-01-12|123566.0|0|6391.0|0|4.917780496625807|0|129957.0|0
0|2022-01-13|123566.0|0|6391.0|0|4.917780496625807|0|129957.0|0
0|2022-01-14|123566.0|0|6391.0|0|4.917780496625807|0|129957.0|0
0|2022-01-15|123566.0|0|6391.0|0|4.917780496625807|0|129957.0|0
0|2022-01-16|123566.0|0|6391.0|0|4.917780496625807|0|129957.0|0
0|2022-01-17|123566.0|0|6391.0|0|4.917780496625807|0|129957.0|0
