|dates|Rockbridge_Virginia_UnitedStates.BLS_EmployedPopulation.data|Rockbridge_Virginia_UnitedStates.BLS_EmployedPopulation.missing|Rockbridge_Virginia_UnitedStates.BLS_UnemployedPopulation.data|Rockbridge_Virginia_UnitedStates.BLS_UnemployedPopulation.missing|Rockbridge_Virginia_UnitedStates.BLS_UnemploymentRate.data|Rockbridge_Virginia_UnitedStates.BLS_UnemploymentRate.missing|Rockbridge_Virginia_UnitedStates.BLS_LaborForcePopulation.data|Rockbridge_Virginia_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-16|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2021-11-17|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2021-11-18|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2021-11-19|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2021-11-20|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2021-11-21|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2021-11-22|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2021-11-23|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2021-11-24|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2021-11-25|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2021-11-26|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2021-11-27|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2021-11-28|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2021-11-29|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2021-11-30|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2021-12-01|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2021-12-02|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2021-12-03|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2021-12-04|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2021-12-05|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2021-12-06|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2021-12-07|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2021-12-08|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2021-12-09|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2021-12-10|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2021-12-11|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2021-12-12|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2021-12-13|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2021-12-14|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2021-12-15|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2021-12-16|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2021-12-17|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2021-12-18|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2021-12-19|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2021-12-20|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2021-12-21|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2021-12-22|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2021-12-23|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2021-12-24|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2021-12-25|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2021-12-26|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2021-12-27|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2021-12-28|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2021-12-29|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2021-12-30|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2021-12-31|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2022-01-01|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2022-01-02|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2022-01-03|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2022-01-04|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2022-01-05|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2022-01-06|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2022-01-07|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2022-01-08|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2022-01-09|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2022-01-10|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2022-01-11|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2022-01-12|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2022-01-13|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2022-01-14|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2022-01-15|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2022-01-16|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
0|2022-01-17|10156.0|0|388.0|0|3.679817905918058|0|10544.0|0
