|dates|Island_Washington_UnitedStates.BLS_EmployedPopulation.data|Island_Washington_UnitedStates.BLS_EmployedPopulation.missing|Island_Washington_UnitedStates.BLS_UnemployedPopulation.data|Island_Washington_UnitedStates.BLS_UnemployedPopulation.missing|Island_Washington_UnitedStates.BLS_UnemploymentRate.data|Island_Washington_UnitedStates.BLS_UnemploymentRate.missing|Island_Washington_UnitedStates.BLS_LaborForcePopulation.data|Island_Washington_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-23|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-11-24|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-11-25|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-11-26|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-11-27|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-11-28|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-11-29|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-11-30|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-12-01|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-12-02|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-12-03|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-12-04|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-12-05|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-12-06|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-12-07|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-12-08|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-12-09|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-12-10|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-12-11|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-12-12|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-12-13|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-12-14|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-12-15|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-12-16|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-12-17|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-12-18|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-12-19|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-12-20|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-12-21|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-12-22|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-12-23|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-12-24|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-12-25|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-12-26|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-12-27|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-12-28|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-12-29|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-12-30|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2021-12-31|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2022-01-01|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2022-01-02|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2022-01-03|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2022-01-04|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2022-01-05|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2022-01-06|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2022-01-07|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2022-01-08|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2022-01-09|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2022-01-10|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2022-01-11|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2022-01-12|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2022-01-13|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2022-01-14|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2022-01-15|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2022-01-16|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
0|2022-01-17|33771.0|0|1954.0|0|5.469559132260322|0|35725.0|0
